Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
7818696;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;92;;;67976;599682.21;1129748.71;2013-12-01T00:00:00
7818700;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;93;;;67976;599760.09;1130190.61;2013-12-01T00:00:00
7818718;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;94;;;67976;599770.53;1130197.47;2013-12-01T00:00:00
7818726;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;95;;;67976;599775.72;1130201.80;2019-04-02T00:00:00
7818734;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;96;;;67976;599785.87;1130208.97;2013-12-01T00:00:00
7818742;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;97;;;67976;599794.71;1130215.91;2013-12-01T00:00:00
7818751;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;98;;;67976;599752.01;1130183.93;2013-12-01T00:00:00
7818777;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;100;;;67976;599678.76;1130228.51;2013-12-01T00:00:00
7818785;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;101;;;67976;600071.17;1130044.96;2020-06-09T00:00:00
7818793;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;102;;;67976;599777.20;1130077.14;2013-12-01T00:00:00
7818807;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;103;;;67976;599820.85;1130223.67;2013-12-01T00:00:00
7818815;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;104;;;67976;599819.01;1130236.79;2013-12-01T00:00:00
7818823;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;105;;;67976;599817.49;1130250.79;2013-12-01T00:00:00
7818831;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;106;;;67976;599816.62;1130261.85;2013-12-01T00:00:00
7818840;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;107;;;67976;599808.84;1130264.56;2021-03-10T00:00:00
7818858;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;108;;;67976;600293.81;1130229.24;2013-12-01T00:00:00
7818866;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;109;;;67976;599795.34;1130255.10;2013-12-01T00:00:00
7818874;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;110;;;67976;599793.60;1130269.64;2013-12-01T00:00:00
7818882;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;111;;;67976;599814.21;1130281.14;2013-12-01T00:00:00
7818891;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;112;;;67976;599812.90;1130290.36;2013-12-01T00:00:00
7818904;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;113;;;67976;599792.30;1130286.56;2013-12-01T00:00:00
7818912;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;114;;;67976;599790.35;1130299.36;2013-12-01T00:00:00
7818921;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;115;;;67976;599788.61;1130312.16;2013-12-01T00:00:00
7818939;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;116;;;67976;599788.23;1130323.82;2013-12-01T00:00:00
7818947;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;117;;;67976;600164.12;1130023.45;2019-03-11T00:00:00
7818955;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;118;;;67976;600175.72;1130027.84;2013-12-01T00:00:00
7818963;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;119;;;67976;600189.28;1130028.77;2013-12-01T00:00:00
7818971;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;120;;;67976;600198.95;1130029.47;2013-12-01T00:00:00
7818980;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;121;;;67976;600209.90;1130029.83;2013-12-01T00:00:00
7818998;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;122;;;67976;599737.34;1129714.39;2013-12-01T00:00:00
7819005;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;123;;;67976;600218.20;1130031.50;2013-12-01T00:00:00
7819013;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;124;;;67976;600290.29;1130043.79;2013-12-01T00:00:00
7819021;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;125;;;67976;600233.36;1130030.06;2013-12-01T00:00:00
7819030;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;126;;;67976;600248.76;1130031.03;2013-12-01T00:00:00
7819048;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;127;;;67976;600324.47;1130048.59;2013-12-01T00:00:00
7819056;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;128;;;67976;599394.15;1129862.52;2021-03-29T00:00:00
7819064;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;129;;;67976;600315.54;1129957.47;2013-12-01T00:00:00
7819072;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;130;;;67976;600340.91;1129752.55;2013-12-01T00:00:00
7819081;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;131;;;67976;599521.08;1129886.50;2013-12-01T00:00:00
7819099;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;132;;;67976;600335.85;1130052.17;2013-12-01T00:00:00
7819102;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;133;;;67976;600313.40;1129914.70;2013-12-01T00:00:00
7819111;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;134;;;67976;600326.59;1129853.74;2013-12-01T00:00:00
7819137;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;136;;;67976;600332.69;1129796.29;2018-08-27T00:00:00
7819145;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;137;;;67976;600552.85;1130030.09;2013-12-01T00:00:00
7819153;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;138;;;67976;600341.54;1129774.85;2013-12-01T00:00:00
7819161;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;139;;;67976;599793.62;1129637.28;2013-12-01T00:00:00
7819170;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;140;;;67976;599791.62;1129649.65;2013-12-01T00:00:00
7819188;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;141;;;67976;599793.27;1129661.34;2013-12-01T00:00:00
7819196;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;142;;;67976;599793.27;1129683.68;2013-12-01T00:00:00
7819200;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;143;;;67976;600189.37;1130006.58;2020-07-14T00:00:00
7819218;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;144;;;67976;600212.69;1130006.33;2013-12-01T00:00:00
7819226;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;145;;;67976;600161.14;1130004.51;2013-12-01T00:00:00
7819234;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;146;;;67976;599793.54;1129674.52;2013-12-01T00:00:00
7819242;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;147;;;67976;599836.17;1129660.05;2015-01-14T00:00:00
7819251;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;148;;;67976;599854.08;1129641.43;2013-12-01T00:00:00
7819269;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;149;;;67976;599908.27;1129750.83;2013-12-01T00:00:00
7819277;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;150;;;67976;599859.95;1129633.96;2013-12-01T00:00:00
7819285;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;151;;;67976;600348.95;1130056.38;2013-12-01T00:00:00
7819293;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;152;;;67976;599825.50;1129761.84;2013-12-01T00:00:00
7819307;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;153;;;67976;600251.76;1129998.96;2013-12-01T00:00:00
7819315;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;154;;;67976;600361.61;1130066.48;2013-12-01T00:00:00
7819323;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;155;;;67976;600296.88;1130094.83;2013-12-01T00:00:00
7819331;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;156;;;67976;600301.09;1130123.37;2013-12-01T00:00:00
7819340;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;157;;;67976;599711.20;1130281.71;2013-12-01T00:00:00
7819358;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;158;;;67976;599676.23;1130210.19;2015-04-02T00:00:00
7819366;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;159;;;67976;599350.57;1130011.15;2013-12-01T00:00:00
7819374;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;160;;;67976;599339.01;1130018.13;2013-12-01T00:00:00
7819382;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;161;;;67976;599795.44;1130027.74;2013-12-01T00:00:00
7819391;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;162;;;67976;600346.37;1129766.58;2013-12-01T00:00:00
7819412;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;164;;;67976;600425.92;1130042.62;2013-12-01T00:00:00
7819421;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;165;;;67976;599791.84;1129608.46;2013-12-01T00:00:00
7819439;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;166;;;67976;599876.32;1129614.58;2013-12-01T00:00:00
7819447;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;167;;;67976;599322.72;1130031.77;2019-08-16T00:00:00
7819455;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;168;;;67976;600422.98;1129734.55;2013-12-01T00:00:00
7819463;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;169;;;67976;599882.01;1129608.78;2013-12-01T00:00:00
7819471;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;170;;;67976;599311.81;1130038.36;2013-12-01T00:00:00
7819480;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;171;;;67976;599287.09;1130052.51;2013-12-01T00:00:00
7819498;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;172;;;67976;600027.56;1130008.08;2013-12-01T00:00:00
7819501;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;173;;;67976;600332.74;1129610.52;2013-12-01T00:00:00
7819510;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;174;;;67976;600297.98;1129678.20;2013-12-01T00:00:00
7819528;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;175;;;67976;600295.07;1130343.91;2013-12-01T00:00:00
7819536;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;176;;;67976;600163.89;1130070.27;2013-12-01T00:00:00
7819544;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;177;;;67976;600376.31;1130174.25;2021-11-11T00:00:00
7819552;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;178;;;67976;600341.46;1129807.36;2013-12-01T00:00:00
7819561;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;179;;;67976;600044.92;1130005.77;2013-12-01T00:00:00
7819579;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;180;;;67976;599958.50;1130014.37;2020-06-16T00:00:00
7819587;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;181;;;67976;599940.08;1130063.37;2013-12-01T00:00:00
7819595;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;182;;;67976;599885.37;1130064.83;2013-12-01T00:00:00
7819609;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;183;;;67976;600447.75;1130077.14;2013-12-01T00:00:00
7819617;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;184;;;67976;599761.21;1129630.94;2013-12-01T00:00:00
7819625;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;185;;;67976;600070.34;1130000.39;2021-07-21T00:00:00
7819633;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;186;;;67976;599960.11;1129975.51;2013-12-01T00:00:00
7819641;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;187;;;67976;600237.15;1130126.51;2013-12-01T00:00:00
7819650;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;188;;;67976;600099.41;1130003.62;2013-12-01T00:00:00
7819668;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;189;;;67976;599703.19;1130429.27;2013-12-01T00:00:00
7819676;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;190;;;67976;599708.23;1130435.46;2013-12-01T00:00:00
7819684;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;191;;;67976;599905.10;1130064.34;2013-12-01T00:00:00
7819692;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;192;;;67976;599922.40;1130063.31;2013-12-01T00:00:00
7819706;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;193;;;67976;600238.24;1130172.83;2013-12-01T00:00:00
7819714;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;194;;;67976;600341.18;1129826.45;2013-12-01T00:00:00
7819722;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;195;;;67976;600054.67;1130003.67;2021-12-14T00:00:00
7819731;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;196;;;67976;599962.46;1129930.06;2018-03-01T00:00:00
7819749;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;197;;;67976;600241.16;1130006.27;2013-12-01T00:00:00
7819757;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;198;;;67976;599767.66;1130378.68;2013-12-01T00:00:00
7819765;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;199;;;67976;600488.12;1130074.98;2013-12-01T00:00:00
7819773;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;200;;;67976;600263.72;1129907.38;2013-12-01T00:00:00
7819781;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;201;;;67976;599709.35;1130104.63;2013-12-01T00:00:00
7819790;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;202;;;67976;600469.57;1130077.94;2013-12-01T00:00:00
7819803;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;203;;;67976;599431.57;1129859.58;2013-12-01T00:00:00
7819811;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;204;;;67976;599931.48;1130017.81;2013-12-01T00:00:00
7819820;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;205;;;67976;599788.45;1130337.60;2013-12-01T00:00:00
7819838;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;206;;;67976;599801.51;1130092.77;2013-12-01T00:00:00
7819846;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;207;;;67976;599856.89;1129770.04;2013-12-01T00:00:00
7819854;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;208;;;67976;600343.93;1129724.43;2016-04-14T00:00:00
7819862;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;209;;;67976;599906.22;1130018.78;2013-12-01T00:00:00
7819871;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;210;;;67976;599711.17;1130265.89;2013-12-01T00:00:00
7819889;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;211;;;67976;600309.08;1130164.03;2013-12-01T00:00:00
7819897;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;212;;;67976;600310.03;1130007.90;2013-12-01T00:00:00
7819901;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;213;;;67976;600002.15;1129892.45;2013-12-01T00:00:00
7819919;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;214;;;67976;600020.76;1129892.18;2013-12-01T00:00:00
7819927;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;215;;;67976;600031.69;1129891.14;2013-12-01T00:00:00
7819935;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;216;;;67976;600048.69;1129890.54;2013-12-01T00:00:00
7819943;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;217;;;67976;600049.92;1129886.10;2022-03-02T00:00:00
7819951;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;218;;;67976;600077.11;1129889.63;2013-12-01T00:00:00
7819960;581551;Drnovice;;;;;32531;Drnovice;;;и.p.;219;;;67976;599235.32;1130080.68;2013-12-01T00:00:00
