Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
12295469;587435;Krahulèí;;;;;72206;Krahulèí;;;è.p.;1;;;58856;684516.28;1151807.46;2013-12-02T00:00:00
12295477;587435;Krahulèí;;;;;72206;Krahulèí;;;è.p.;2;;;58856;684602.55;1151781.53;2013-12-02T00:00:00
12295485;587435;Krahulèí;;;;;72206;Krahulèí;;;è.p.;3;;;58856;684700.60;1151939.05;2013-12-02T00:00:00
12295493;587435;Krahulèí;;;;;72206;Krahulèí;;;è.p.;4;;;58856;684729.38;1152044.40;2013-12-02T00:00:00
12295507;587435;Krahulèí;;;;;72206;Krahulèí;;;è.p.;5;;;58856;684746.16;1152091.85;2013-12-02T00:00:00
12295515;587435;Krahulèí;;;;;72206;Krahulèí;;;è.p.;6;;;58856;684772.13;1152102.82;2013-12-02T00:00:00
12295523;587435;Krahulèí;;;;;72206;Krahulèí;;;è.p.;7;;;58856;684793.62;1152121.29;2013-12-02T00:00:00
12295531;587435;Krahulèí;;;;;72206;Krahulèí;;;è.p.;8;;;58856;684922.64;1152226.46;2013-12-02T00:00:00
12295540;587435;Krahulèí;;;;;72206;Krahulèí;;;è.p.;9;;;58856;685001.21;1152307.46;2013-12-02T00:00:00
12295558;587435;Krahulèí;;;;;72206;Krahulèí;;;è.p.;10;;;58856;684966.60;1152391.80;2018-02-28T00:00:00
12295566;587435;Krahulèí;;;;;72206;Krahulèí;;;è.p.;11;;;58856;684758.66;1152296.01;2013-12-02T00:00:00
12295574;587435;Krahulèí;;;;;72206;Krahulèí;;;è.p.;12;;;58856;684929.59;1152377.22;2013-12-02T00:00:00
12295582;587435;Krahulèí;;;;;72206;Krahulèí;;;è.p.;13;;;58856;684857.04;1152348.56;2013-12-02T00:00:00
12295591;587435;Krahulèí;;;;;72206;Krahulèí;;;è.p.;14;;;58856;684833.36;1152328.13;2013-12-02T00:00:00
12295604;587435;Krahulèí;;;;;72206;Krahulèí;;;è.p.;15;;;58856;684745.30;1152220.13;2013-12-02T00:00:00
