Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
545180;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;24;;;68303;575279.00;1157219.22;2013-12-05T00:00:00
545198;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;25;;;68303;575285.54;1157231.74;2013-12-05T00:00:00
545201;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;26;;;68303;575322.14;1157291.22;2013-12-05T00:00:00
545210;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;27;;;68303;575341.03;1157315.62;2013-12-05T00:00:00
545228;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;28;;;68303;575335.13;1157308.78;2013-12-05T00:00:00
545236;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;29;;;68303;575350.17;1157377.10;2013-12-05T00:00:00
545244;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;30;;;68303;575334.81;1157392.22;2013-12-05T00:00:00
545252;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;31;;;68303;575322.20;1157371.68;2013-12-05T00:00:00
545261;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;32;;;68303;575277.33;1157440.53;2013-12-05T00:00:00
545279;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;33;;;68303;575260.91;1157457.09;2013-12-05T00:00:00
545287;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;34;;;68303;575243.34;1157471.28;2013-12-05T00:00:00
545295;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;35;;;68303;575327.26;1157127.21;2013-12-05T00:00:00
545309;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;36;;;68303;574063.38;1157998.32;2013-12-05T00:00:00
545317;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;37;;;68303;575506.47;1157298.36;2013-12-05T00:00:00
545325;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;38;;;68303;575979.43;1156763.90;2013-12-05T00:00:00
545333;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;39;;;68303;576427.47;1156339.42;2014-02-13T00:00:00
545341;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;40;;;68303;575633.90;1157431.29;2013-12-05T00:00:00
545350;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;41;;;68303;575647.50;1157433.05;2013-12-05T00:00:00
545368;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;42;;;68303;575659.27;1157436.99;2013-12-05T00:00:00
545376;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;43;;;68303;575672.13;1157439.15;2013-12-05T00:00:00
545384;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;44;;;68303;575685.64;1157442.16;2013-12-05T00:00:00
545392;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;45;;;68303;575212.99;1157470.16;2013-12-05T00:00:00
545406;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;46;;;68303;575238.63;1157475.49;2013-12-05T00:00:00
545414;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;47;;;68303;575230.24;1157485.80;2013-12-05T00:00:00
545422;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;48;;;68303;575701.51;1157442.86;2013-12-05T00:00:00
545431;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;49;;;68303;575263.09;1157173.30;2013-12-05T00:00:00
545449;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;51;;;68303;575279.67;1157183.93;2013-12-05T00:00:00
545457;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;52;;;68303;575271.97;1157163.14;2013-12-05T00:00:00
545473;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;54;;;68303;575284.96;1157193.07;2013-12-05T00:00:00
545481;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;55;;;68303;575656.39;1157459.62;2013-12-05T00:00:00
545490;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;56;;;68303;575397.85;1157404.27;2013-12-05T00:00:00
545511;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;58;;;68303;575123.97;1157006.26;2013-12-05T00:00:00
545520;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;59;;;68303;575334.01;1157361.75;2013-12-05T00:00:00
545538;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;60;;;68303;575306.23;1157170.03;2013-12-05T00:00:00
545546;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;61;;;68303;575665.88;1157461.17;2013-12-05T00:00:00
545554;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;62;;;68303;575691.63;1157467.09;2013-12-05T00:00:00
545562;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;63;;;68303;575326.80;1157303.11;2013-12-05T00:00:00
545571;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;64;;;68303;575416.03;1157378.56;2013-12-05T00:00:00
545589;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;65;;;68303;575633.29;1157456.17;2013-12-05T00:00:00
545597;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;66;;;68303;575703.00;1157419.51;2013-12-05T00:00:00
545601;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;67;;;68303;575540.55;1157441.42;2013-12-05T00:00:00
545619;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;68;;;68303;575236.67;1157157.55;2013-12-05T00:00:00
545627;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;69;;;68303;575621.34;1157454.88;2013-12-05T00:00:00
545635;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;70;;;68303;574730.16;1157248.27;2013-12-05T00:00:00
545643;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;71;;;68303;575580.84;1157455.74;2013-12-05T00:00:00
545651;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;72;;;68303;575306.29;1157214.33;2013-12-05T00:00:00
545660;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;73;;;68303;575525.87;1157462.40;2013-12-05T00:00:00
545678;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;74;;;68303;575270.16;1157448.49;2013-12-05T00:00:00
545686;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;75;;;68303;575130.45;1156965.94;2013-12-05T00:00:00
545694;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;76;;;68303;575291.10;1157156.72;2013-12-05T00:00:00
545708;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;77;;;68303;575296.26;1157163.45;2013-12-05T00:00:00
545716;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;78;;;68303;575248.83;1157466.72;2013-12-05T00:00:00
545724;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;79;;;68303;575248.98;1157163.39;2013-12-05T00:00:00
545732;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;80;;;68303;575279.26;1157138.18;2013-12-05T00:00:00
545741;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;81;;;68303;575066.21;1157366.37;2013-12-05T00:00:00
545759;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;82;;;68303;575219.94;1157475.05;2013-12-05T00:00:00
545767;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;83;;;68303;575570.54;1157437.31;2013-12-05T00:00:00
545775;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;84;;;68303;575551.13;1157440.65;2013-12-05T00:00:00
545783;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;85;;;68303;575316.44;1157134.39;2013-12-05T00:00:00
545791;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;86;;;68303;575308.25;1157141.25;2013-12-05T00:00:00
545805;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;87;;;68303;575560.48;1157439.81;2013-12-05T00:00:00
545813;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;88;;;68303;575582.26;1157436.00;2013-12-05T00:00:00
545821;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;89;;;68303;575721.99;1157427.99;2013-12-05T00:00:00
545830;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;90;;;68303;575277.23;1157174.55;2013-12-05T00:00:00
545848;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;91;;;68303;574731.99;1157125.03;2013-12-05T00:00:00
545856;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;92;;;68303;575282.36;1157148.89;2013-12-05T00:00:00
545864;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;93;;;68303;575726.06;1157457.92;2013-12-05T00:00:00
545872;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;94;;;68303;575538.10;1157593.82;2013-12-05T00:00:00
545881;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;95;;;68303;575591.29;1157436.28;2013-12-05T00:00:00
545899;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;96;;;68303;575202.37;1157460.33;2013-12-05T00:00:00
545902;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;97;;;68303;575316.32;1157161.14;2013-12-05T00:00:00
545911;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;98;;;68303;575319.82;1157155.72;2013-12-05T00:00:00
545929;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;99;;;68303;575244.43;1157447.68;2013-12-05T00:00:00
545937;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;100;;;68303;575545.23;1157607.99;2013-12-05T00:00:00
545945;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;101;;;68303;575331.81;1157180.36;2013-12-05T00:00:00
545953;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;102;;;68303;574824.66;1157004.91;2013-12-05T00:00:00
545961;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;103;;;68303;575307.79;1157276.81;2013-12-05T00:00:00
545970;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;104;;;68303;574772.56;1157074.20;2013-12-05T00:00:00
545988;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;105;;;68303;575733.74;1157469.44;2013-12-05T00:00:00
545996;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;106;;;68303;575468.98;1157446.89;2013-12-05T00:00:00
546003;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;107;;;68303;574817.23;1157012.71;2013-12-05T00:00:00
546011;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;108;;;68303;574810.62;1157023.22;2013-12-05T00:00:00
546020;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;109;;;68303;574790.67;1157047.64;2013-12-05T00:00:00
546038;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;110;;;68303;574805.96;1157030.71;2013-12-05T00:00:00
546046;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;111;;;68303;574797.89;1157039.82;2013-12-05T00:00:00
546054;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;112;;;68303;575073.11;1157390.40;2013-12-05T00:00:00
546062;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;113;;;68303;575354.30;1157284.90;2013-12-05T00:00:00
546071;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;114;;;68303;575550.27;1157622.36;2013-12-05T00:00:00
546089;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;115;;;68303;575571.72;1157455.59;2013-12-05T00:00:00
546097;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;116;;;68303;575609.40;1157456.02;2013-12-05T00:00:00
546101;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;117;;;68303;574823.54;1157245.85;2013-12-05T00:00:00
546119;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;118;;;68303;575322.35;1157191.12;2013-12-05T00:00:00
546127;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;119;;;68303;575349.37;1157323.41;2013-12-05T00:00:00
546135;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;120;;;68303;574993.23;1157340.05;2013-12-05T00:00:00
546143;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;121;;;68303;575754.20;1157405.31;2013-12-05T00:00:00
546151;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;122;;;68303;575063.10;1157385.03;2013-12-05T00:00:00
546160;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;123;;;68303;575345.11;1157114.49;2013-12-05T00:00:00
546178;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;124;;;68303;575594.31;1157715.65;2013-12-05T00:00:00
546186;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;125;;;68303;575705.29;1156954.31;2013-12-05T00:00:00
546194;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;126;;;68303;574784.28;1156972.68;2013-12-05T00:00:00
546208;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;127;;;68303;575599.65;1157721.82;2013-12-05T00:00:00
546216;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;128;;;68303;575603.19;1157726.37;2013-12-05T00:00:00
546224;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;129;;;68303;575611.91;1157735.45;2013-12-05T00:00:00
546232;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;130;;;68303;575119.09;1157411.83;2013-12-05T00:00:00
546241;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;131;;;68303;575606.97;1157730.81;2013-12-05T00:00:00
546259;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;132;;;68303;575549.45;1156972.13;2013-12-05T00:00:00
546267;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;133;;;68303;575314.39;1157282.91;2013-12-05T00:00:00
546275;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;134;;;68303;575559.29;1156967.98;2013-12-05T00:00:00
546283;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;135;;;68303;575616.46;1157740.25;2013-12-05T00:00:00
546291;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;136;;;68303;575621.91;1157744.97;2013-12-05T00:00:00
546305;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;137;;;68303;575714.86;1157803.37;2013-12-05T00:00:00
546313;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;138;;;68303;575351.70;1157156.53;2013-12-05T00:00:00
546321;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;139;;;68303;575619.42;1157433.85;2013-12-05T00:00:00
546330;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;140;;;68303;574810.95;1157238.83;2013-12-05T00:00:00
546348;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;141;;;68303;575584.74;1156959.22;2013-12-05T00:00:00
546356;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;142;;;68303;575591.92;1156919.43;2013-12-05T00:00:00
546364;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;143;;;68303;575339.55;1157120.24;2013-12-05T00:00:00
546372;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;144;;;68303;575575.19;1156961.97;2013-12-05T00:00:00
546381;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;145;;;68303;574777.75;1157211.41;2013-12-05T00:00:00
546399;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;146;;;68303;575737.28;1156994.14;2013-12-05T00:00:00
546402;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;147;;;68303;574735.56;1157191.46;2013-12-05T00:00:00
546411;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;148;;;68303;575256.64;1157134.52;2013-12-05T00:00:00
546429;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;149;;;68303;575586.84;1156942.82;2013-12-05T00:00:00
546437;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;150;;;68303;575083.19;1157052.69;2013-12-05T00:00:00
546445;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;151;;;68303;575639.93;1156945.62;2013-12-05T00:00:00
546453;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;152;;;68303;575821.15;1157528.50;2013-12-05T00:00:00
546461;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;153;;;68303;574669.90;1157149.93;2013-12-05T00:00:00
546470;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;154;;;68303;575566.37;1157713.71;2013-12-05T00:00:00
546488;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;155;;;68303;575087.53;1157147.71;2013-12-05T00:00:00
546496;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;156;;;68303;575141.69;1157177.63;2013-12-05T00:00:00
546500;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;157;;;68303;575088.27;1157390.99;2013-12-05T00:00:00
546518;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;158;;;68303;575698.14;1157475.48;2013-12-05T00:00:00
546526;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;159;;;68303;575014.63;1157111.04;2013-12-05T00:00:00
546534;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;160;;;68303;575069.86;1157136.09;2013-12-05T00:00:00
546542;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;161;;;68303;575002.94;1157108.21;2013-12-05T00:00:00
546551;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;162;;;68303;575039.92;1157342.17;2013-12-05T00:00:00
546569;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;163;;;68303;574948.46;1157318.57;2013-12-05T00:00:00
546577;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;164;;;68303;574729.66;1157184.68;2013-12-05T00:00:00
546585;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;165;;;68303;575065.94;1157083.34;2013-12-05T00:00:00
546593;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;166;;;68303;574983.18;1157098.53;2013-12-05T00:00:00
546607;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;167;;;68303;574755.73;1157200.72;2013-12-05T00:00:00
546615;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;168;;;68303;574974.67;1157332.71;2013-12-05T00:00:00
546623;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;169;;;68303;575661.02;1156861.59;2013-12-05T00:00:00
546631;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;170;;;68303;575297.77;1157456.33;2013-12-05T00:00:00
546640;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;171;;;68303;575042.48;1157074.33;2013-12-05T00:00:00
546658;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;172;;;68303;575598.77;1156891.71;2013-12-05T00:00:00
546666;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;173;;;68303;575565.84;1157589.58;2013-12-05T00:00:00
546674;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;174;;;68303;575370.34;1157136.70;2013-12-05T00:00:00
546682;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;175;;;68303;576112.15;1156533.83;2013-12-05T00:00:00
546712;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;178;;;68303;575773.25;1157501.30;2013-12-05T00:00:00
546721;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;179;;;68303;575364.82;1157364.90;2013-12-05T00:00:00
546739;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;180;;;68303;575580.16;1157739.46;2013-12-05T00:00:00
546747;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;181;;;68303;575462.16;1157420.78;2013-12-05T00:00:00
546755;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;182;;;68303;575193.91;1157452.78;2013-12-05T00:00:00
546763;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;183;;;68303;575107.03;1157156.49;2013-12-05T00:00:00
546771;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;184;;;68303;575644.29;1157456.99;2013-12-05T00:00:00
546780;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;185;;;68303;575033.50;1157070.72;2013-12-05T00:00:00
546798;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;186;;;68303;575201.03;1157189.17;2013-12-05T00:00:00
546801;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;187;;;68303;574925.85;1157304.95;2013-12-05T00:00:00
546810;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;188;;;68303;574853.98;1157265.97;2013-12-05T00:00:00
546828;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;189;;;68303;575154.60;1157423.14;2013-12-05T00:00:00
546836;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;190;;;68303;575232.83;1157210.06;2013-12-05T00:00:00
546844;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;191;;;68303;575127.54;1157169.12;2013-12-05T00:00:00
546852;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;192;;;68303;574965.63;1157328.37;2013-12-05T00:00:00
546861;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;193;;;68303;575662.30;1156944.29;2013-12-05T00:00:00
546879;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;194;;;68303;575171.12;1157430.80;2013-12-05T00:00:00
546887;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;195;;;68303;574808.38;1157080.94;2013-12-05T00:00:00
546895;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;196;;;68303;574818.62;1157066.96;2013-12-05T00:00:00
546909;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;197;;;68303;575758.61;1157026.15;2013-12-05T00:00:00
546917;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;198;;;68303;574849.27;1157022.28;2013-12-05T00:00:00
546925;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;199;;;68303;574799.24;1157097.69;2013-12-05T00:00:00
546933;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;200;;;68303;575180.95;1157116.12;2013-12-05T00:00:00
546941;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;201;;;68303;575055.37;1157125.97;2013-12-05T00:00:00
546950;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;202;;;68303;575131.85;1157416.01;2013-12-05T00:00:00
546968;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;203;;;68303;575015.82;1157062.09;2013-12-05T00:00:00
546976;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;204;;;68303;574905.53;1157287.33;2013-12-05T00:00:00
546984;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;205;;;68303;574781.14;1157123.04;2013-12-05T00:00:00
546992;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;206;;;68303;574793.82;1157224.11;2013-12-05T00:00:00
547000;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;207;;;68303;575680.90;1156849.23;2013-12-05T00:00:00
547018;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;208;;;68303;575212.07;1157066.03;2013-12-05T00:00:00
547026;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;209;;;68303;574838.19;1157038.12;2013-12-05T00:00:00
547034;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;210;;;68303;574828.93;1157052.77;2013-12-05T00:00:00
547042;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;211;;;68303;574768.25;1157138.89;2013-12-05T00:00:00
547051;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;212;;;68303;574757.40;1157154.29;2013-12-05T00:00:00
547069;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;213;;;68303;574937.64;1157311.36;2013-12-05T00:00:00
547077;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;214;;;68303;575178.49;1157437.42;2013-12-05T00:00:00
547085;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;215;;;68303;575075.91;1157069.42;2013-12-05T00:00:00
547093;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;216;;;68303;575091.26;1156969.52;2013-12-05T00:00:00
547107;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;217;;;68303;575098.86;1156951.96;2013-12-05T00:00:00
547115;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;218;;;68303;575109.68;1156932.92;2013-12-05T00:00:00
547123;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;219;;;68303;575646.45;1156877.75;2013-12-05T00:00:00
547131;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;220;;;68303;575747.48;1157436.05;2013-12-05T00:00:00
547140;593397;Nemojany;;;;;103187;Nemojany;;;и.p.;221;;;68303;575565.66;1157679.86;2013-12-05T00:00:00
