Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
6621856;552917;Radenín;;;;;48259;Hroby;;;è.p.;1;;;39155;722746.63;1124060.75;2013-12-03T00:00:00
6621864;552917;Radenín;;;;;48259;Hroby;;;è.p.;2;;;39155;722797.63;1124069.25;2013-12-03T00:00:00
6621872;552917;Radenín;;;;;48259;Hroby;;;è.p.;3;;;39155;722857.19;1124031.13;2013-12-03T00:00:00
6621881;552917;Radenín;;;;;48259;Hroby;;;è.p.;4;;;39155;722856.25;1124125.75;2013-12-03T00:00:00
6621899;552917;Radenín;;;;;48259;Hroby;;;è.p.;5;;;39155;722865.13;1124103.40;2021-01-26T00:00:00
6621902;552917;Radenín;;;;;48259;Hroby;;;è.p.;6;;;39155;723048.38;1124210.38;2013-12-03T00:00:00
6621911;552917;Radenín;;;;;48259;Hroby;;;è.p.;7;;;39155;722704.19;1124200.38;2013-12-03T00:00:00
6621929;552917;Radenín;;;;;48259;Hroby;;;è.p.;8;;;39155;722659.88;1124209.13;2013-12-03T00:00:00
6621937;552917;Radenín;;;;;48259;Hroby;;;è.p.;9;;;39155;722634.50;1124219.50;2013-12-03T00:00:00
6621953;552917;Radenín;;;;;48259;Hroby;;;è.p.;11;;;39155;722911.25;1124223.50;2013-12-03T00:00:00
6621961;552917;Radenín;;;;;48259;Hroby;;;è.p.;13;;;39155;722803.44;1124235.13;2013-12-03T00:00:00
6621970;552917;Radenín;;;;;48259;Hroby;;;è.p.;14;;;39155;722871.81;1124094.91;2021-01-26T00:00:00
6621988;552917;Radenín;;;;;48259;Hroby;;;è.p.;15;;;39155;;;2011-07-01T00:00:00
6621996;552917;Radenín;;;;;48259;Hroby;;;è.p.;17;;;39155;722958.56;1124229.00;2013-12-03T00:00:00
6622003;552917;Radenín;;;;;48259;Hroby;;;è.p.;18;;;39155;722804.94;1124205.50;2013-12-03T00:00:00
6622011;552917;Radenín;;;;;48259;Hroby;;;è.p.;20;;;39155;723002.25;1124208.25;2013-12-03T00:00:00
6622020;552917;Radenín;;;;;48259;Hroby;;;è.p.;21;;;39155;722934.13;1124208.88;2013-12-03T00:00:00
6622038;552917;Radenín;;;;;48259;Hroby;;;è.p.;22;;;39155;722003.19;1123773.63;2013-12-03T00:00:00
6622046;552917;Radenín;;;;;48259;Hroby;;;è.p.;23;;;39155;723038.63;1124105.38;2013-12-03T00:00:00
6622054;552917;Radenín;;;;;48259;Hroby;;;è.p.;24;;;39155;722553.00;1124508.00;2013-12-03T00:00:00
6622062;552917;Radenín;;;;;48259;Hroby;;;è.p.;25;;;39155;722525.50;1124519.25;2013-12-03T00:00:00
6622071;552917;Radenín;;;;;48259;Hroby;;;è.p.;26;;;39155;722527.31;1124545.50;2013-12-03T00:00:00
6622089;552917;Radenín;;;;;48259;Hroby;;;è.p.;27;;;39155;722516.31;1124620.59;2013-12-03T00:00:00
6622097;552917;Radenín;;;;;48267;Kozmice;;;è.p.;1;;;39155;721429.75;1124466.00;2013-12-03T00:00:00
6622101;552917;Radenín;;;;;48267;Kozmice;;;è.p.;2;;;39155;721480.06;1124468.63;2013-12-03T00:00:00
6622119;552917;Radenín;;;;;48267;Kozmice;;;è.p.;3;;;39155;721450.06;1124503.25;2013-12-03T00:00:00
6622127;552917;Radenín;;;;;48267;Kozmice;;;è.p.;4;;;39155;721466.06;1124521.88;2013-12-03T00:00:00
6622135;552917;Radenín;;;;;48267;Kozmice;;;è.p.;5;;;39155;721337.00;1124617.00;2013-12-03T00:00:00
6622143;552917;Radenín;;;;;48267;Kozmice;;;è.p.;6;;;39155;721432.31;1124580.13;2013-12-03T00:00:00
6622151;552917;Radenín;;;;;48267;Kozmice;;;è.p.;7;;;39155;;;2011-07-01T00:00:00
6622160;552917;Radenín;;;;;48267;Kozmice;;;è.p.;8;;;39155;721426.81;1124664.63;2013-12-03T00:00:00
6622178;552917;Radenín;;;;;48267;Kozmice;;;è.p.;9;;;39155;721355.38;1124613.13;2013-12-03T00:00:00
6622186;552917;Radenín;;;;;48267;Kozmice;;;è.p.;10;;;39155;721373.94;1124666.75;2013-12-03T00:00:00
6622194;552917;Radenín;;;;;48267;Kozmice;;;è.p.;11;;;39155;721361.69;1124680.38;2013-12-03T00:00:00
6622208;552917;Radenín;;;;;48267;Kozmice;;;è.p.;12;;;39155;;;2011-07-01T00:00:00
6622216;552917;Radenín;;;;;48267;Kozmice;;;è.p.;13;;;39155;721285.63;1124677.75;2013-12-03T00:00:00
6622224;552917;Radenín;;;;;48267;Kozmice;;;è.p.;14;;;39155;721256.50;1124694.63;2013-12-03T00:00:00
6622232;552917;Radenín;;;;;48267;Kozmice;;;è.p.;15;;;39155;721230.69;1124718.75;2013-12-03T00:00:00
6622241;552917;Radenín;;;;;48267;Kozmice;;;è.p.;16;;;39155;721212.00;1124697.00;2013-12-03T00:00:00
6622267;552917;Radenín;;;;;48267;Kozmice;;;è.p.;18;;;39155;721163.13;1124654.50;2013-12-03T00:00:00
6622275;552917;Radenín;;;;;48267;Kozmice;;;è.p.;19;;;39155;721191.81;1124598.75;2013-12-03T00:00:00
6622283;552917;Radenín;;;;;48267;Kozmice;;;è.p.;20;;;39155;721206.63;1124586.13;2013-12-03T00:00:00
6622291;552917;Radenín;;;;;48267;Kozmice;;;è.p.;21;;;39155;721226.94;1124570.88;2013-12-03T00:00:00
6622305;552917;Radenín;;;;;48267;Kozmice;;;è.p.;22;;;39155;721286.50;1124596.63;2013-12-03T00:00:00
6622313;552917;Radenín;;;;;48267;Kozmice;;;è.p.;23;;;39155;721241.69;1124556.13;2013-12-03T00:00:00
6622321;552917;Radenín;;;;;48267;Kozmice;;;è.p.;24;;;39155;721265.38;1124546.38;2013-12-03T00:00:00
6622330;552917;Radenín;;;;;48267;Kozmice;;;è.p.;25;;;39155;721319.88;1124479.13;2013-12-03T00:00:00
6622348;552917;Radenín;;;;;48267;Kozmice;;;è.p.;27;;;39155;721357.94;1124454.25;2013-12-03T00:00:00
6622356;552917;Radenín;;;;;48267;Kozmice;;;è.p.;28;;;39155;721381.56;1124385.75;2013-12-03T00:00:00
6622364;552917;Radenín;;;;;48267;Kozmice;;;è.p.;29;;;39155;721405.69;1124438.13;2013-12-03T00:00:00
6622372;552917;Radenín;;;;;48267;Kozmice;;;è.p.;30;;;39155;721652.00;1124813.88;2013-12-03T00:00:00
6622381;552917;Radenín;;;;;48267;Kozmice;;;è.p.;31;;;39155;721147.88;1125054.75;2013-12-03T00:00:00
6622399;552917;Radenín;;;;;48267;Kozmice;;;è.p.;32;;;39155;721375.25;1124592.38;2013-12-03T00:00:00
6622402;552917;Radenín;;;;;48267;Kozmice;;;è.p.;33;;;39155;721332.13;1124566.25;2013-12-03T00:00:00
6622429;552917;Radenín;;;;;48267;Kozmice;;;è.p.;35;;;39155;721144.94;1124630.00;2013-12-03T00:00:00
6622437;552917;Radenín;;;;;48267;Kozmice;;;è.p.;36;;;39155;721368.88;1124566.25;2013-12-03T00:00:00
6622445;552917;Radenín;;;;;48267;Kozmice;;;è.p.;37;;;39155;721311.88;1124570.88;2013-12-03T00:00:00
6622453;552917;Radenín;;;;;48267;Kozmice;;;è.p.;38;;;39155;721058.31;1125160.75;2013-12-03T00:00:00
6622461;552917;Radenín;;;;;48267;Kozmice;;;è.p.;39;;;39155;721060.44;1125177.25;2013-12-03T00:00:00
6622470;552917;Radenín;;;;;48267;Kozmice;;;è.p.;41;;;39155;721384.94;1124429.00;2013-12-03T00:00:00
6622488;552917;Radenín;;;;;48267;Kozmice;;;è.p.;42;;;39155;721117.88;1124607.63;2013-12-03T00:00:00
6622496;552917;Radenín;;;;;48267;Kozmice;;;è.p.;43;;;39155;721287.11;1124543.10;2021-11-22T00:00:00
6622500;552917;Radenín;;;;;48267;Kozmice;;;è.p.;44;;;39155;721460.63;1124550.13;2013-12-03T00:00:00
6622526;552917;Radenín;;;;;48267;Kozmice;;;è.p.;46;;;39155;721253.13;1124638.00;2013-12-03T00:00:00
6622534;552917;Radenín;;;;;48267;Kozmice;;;è.p.;48;;;39155;721195.50;1124691.13;2013-12-03T00:00:00
6622542;552917;Radenín;;;;;48267;Kozmice;;;è.p.;49;;;39155;721175.75;1124605.50;2013-12-03T00:00:00
6622551;552917;Radenín;;;;;48267;Kozmice;;;è.p.;50;;;39155;721223.50;1124641.38;2013-12-03T00:00:00
6622569;552917;Radenín;;;;;48267;Kozmice;;;è.p.;51;;;39155;721449.56;1124512.13;2013-12-03T00:00:00
6622577;552917;Radenín;;;;;48267;Kozmice;;;è.p.;52;;;39155;721379.88;1124535.38;2013-12-03T00:00:00
6622585;552917;Radenín;;;;;48267;Kozmice;;;è.p.;53;;;39155;721359.19;1124537.00;2013-12-03T00:00:00
6622593;552917;Radenín;;;;;48267;Kozmice;;;è.p.;54;;;39155;721437.38;1124649.88;2013-12-03T00:00:00
6622607;552917;Radenín;;;;;48267;Kozmice;;;è.p.;55;;;39155;721406.50;1124625.38;2013-12-03T00:00:00
6622615;552917;Radenín;;;;;48267;Kozmice;;;è.p.;56;;;39155;721366.38;1124519.25;2013-12-03T00:00:00
6622623;552917;Radenín;;;;;48267;Kozmice;;;è.p.;57;;;39155;721270.56;1124500.75;2013-12-03T00:00:00
6622631;552917;Radenín;;;;;48267;Kozmice;;;è.p.;58;;;39155;721260.00;1124485.00;2013-12-03T00:00:00
6622640;552917;Radenín;;;;;48267;Kozmice;;;è.p.;60;;;39155;721248.69;1124468.13;2013-12-03T00:00:00
6622658;552917;Radenín;;;;;48267;Kozmice;;;è.p.;63;;;39155;721297.06;1124429.13;2013-12-03T00:00:00
6622666;552917;Radenín;;;;;48267;Kozmice;;;è.ev.;40;;;39155;722076.31;1125097.88;2013-12-03T00:00:00
6622674;552917;Radenín;;;;;48275;Lažany;;;è.p.;1;;;39155;722390.75;1123217.50;2013-12-03T00:00:00
6622682;552917;Radenín;;;;;48275;Lažany;;;è.p.;2;;;39155;722387.38;1123193.50;2013-12-03T00:00:00
6622691;552917;Radenín;;;;;48275;Lažany;;;è.p.;3;;;39155;722433.63;1123193.13;2013-12-03T00:00:00
6622704;552917;Radenín;;;;;48275;Lažany;;;è.p.;4;;;39155;722435.88;1123100.63;2013-12-03T00:00:00
