Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
4925238;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;35;;;68712;528373.36;1178621.79;2013-12-05T00:00:00
4925246;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;36;;;68712;528350.14;1178616.17;2013-12-05T00:00:00
4925254;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;37;;;68712;528331.41;1178628.09;2013-12-05T00:00:00
4925262;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;38;;;68712;528309.82;1178619.61;2013-12-05T00:00:00
4925271;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;39;;;68712;528299.48;1178615.96;2013-12-05T00:00:00
4925289;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;41;;;68712;528227.04;1178596.38;2013-12-05T00:00:00
4925297;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;42;;;68712;528215.60;1178592.32;2013-12-05T00:00:00
4925301;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;44;;;68712;528235.19;1178434.74;2013-12-05T00:00:00
4925319;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;45;;;68712;528182.36;1178582.72;2013-12-05T00:00:00
4925327;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;46;;;68712;528162.87;1178566.51;2013-12-05T00:00:00
4925335;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;48;;;68712;528129.39;1178559.09;2019-12-04T00:00:00
4925343;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;50;;;68712;528029.25;1178257.53;2013-12-05T00:00:00
4925351;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;51;;;68712;528095.20;1178527.22;2013-12-05T00:00:00
4925360;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;52;;;68712;528054.09;1178514.96;2013-12-05T00:00:00
4925378;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;53;;;68712;527991.71;1178492.80;2013-12-05T00:00:00
4925386;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;54;;;68712;527716.01;1178048.39;2013-12-05T00:00:00
4925394;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;55;;;68712;527971.39;1178521.52;2013-12-05T00:00:00
4925416;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;57;;;68712;528116.18;1178545.11;2013-12-05T00:00:00
4925424;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;58;;;68712;527947.27;1178466.01;2013-12-05T00:00:00
4925432;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;59;;;68712;527464.96;1178812.52;2019-12-04T00:00:00
4925441;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;60;;;68712;527919.29;1178445.97;2013-12-05T00:00:00
4925459;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;61;;;68712;527888.86;1178443.81;2013-12-05T00:00:00
4925467;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;62;;;68712;527879.53;1178437.45;2013-12-05T00:00:00
4925475;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;64;;;68712;527906.71;1178399.94;2013-12-05T00:00:00
4925483;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;65;;;68712;527775.47;1178362.86;2013-12-05T00:00:00
4925505;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;68;;;68712;527552.57;1178709.71;2013-12-05T00:00:00
4925513;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;69;;;68712;527771.06;1178609.28;2013-12-05T00:00:00
4925521;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;70;;;68712;529253.32;1178456.37;2013-12-05T00:00:00
4925530;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;72;;;68712;528085.16;1178558.96;2013-12-05T00:00:00
4925548;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;73;;;68712;527747.17;1178580.72;2013-12-05T00:00:00
4925556;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;74;;;68712;527910.75;1178211.84;2013-12-05T00:00:00
4925572;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;76;;;68712;527951.87;1178524.06;2013-12-05T00:00:00
4925581;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;77;;;68712;528017.58;1178593.12;2013-12-05T00:00:00
4925599;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;78;;;68712;528031.96;1178589.57;2013-12-05T00:00:00
4925602;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;79;;;68712;527552.21;1178751.53;2013-12-05T00:00:00
4925611;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;80;;;68712;528781.61;1178719.35;2013-12-05T00:00:00
4925629;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;81;;;68712;527965.95;1178595.94;2019-12-04T00:00:00
4925645;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;83;;;68712;528502.09;1178698.74;2013-12-05T00:00:00
4925653;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;84;;;68712;528402.39;1178660.76;2013-12-05T00:00:00
4925661;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;85;;;68712;527965.32;1178564.92;2013-12-05T00:00:00
4925670;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;86;;;68712;527900.13;1178502.74;2013-12-05T00:00:00
4925688;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;87;;;68712;527561.25;1178662.09;2013-12-05T00:00:00
4925696;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;88;;;68712;527526.25;1178689.75;2013-12-05T00:00:00
4925700;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;89;;;68712;527988.25;1178567.73;2019-12-04T00:00:00
4925718;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;90;;;68712;527507.36;1178701.37;2019-12-04T00:00:00
4925726;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;91;;;68712;527833.92;1178560.08;2013-12-05T00:00:00
4925734;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;92;;;68712;527722.60;1178594.91;2013-12-05T00:00:00
4925742;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;93;;;68712;528209.30;1178596.11;2013-12-05T00:00:00
4925751;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;94;;;68712;528169.90;1178571.57;2013-12-05T00:00:00
4925769;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;95;;;68712;527942.18;1178623.15;2013-12-05T00:00:00
4925777;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;98;;;68712;527579.39;1178715.01;2013-12-05T00:00:00
4925785;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;99;;;68712;527728.31;1177963.46;2019-12-04T00:00:00
4925793;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;100;;;68712;528009.25;1178565.00;2013-12-05T00:00:00
4925807;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;101;;;68712;528079.42;1178220.83;2013-12-05T00:00:00
4925815;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;102;;;68712;528211.36;1178638.21;2013-12-05T00:00:00
4925823;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;103;;;68712;527786.38;1178169.65;2013-12-05T00:00:00
4925831;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;104;;;68712;528249.85;1178653.57;2013-12-05T00:00:00
4925840;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;105;;;68712;528276.32;1178652.39;2013-12-05T00:00:00
4925858;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;106;;;68712;528289.57;1178611.80;2013-12-05T00:00:00
4925866;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;107;;;68712;528278.44;1178607.77;2013-12-05T00:00:00
4925874;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;108;;;68712;528204.65;1178584.53;2013-12-05T00:00:00
4925882;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;110;;;68712;527874.52;1178475.79;2013-12-05T00:00:00
4925891;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;111;;;68712;528338.15;1178668.07;2013-12-05T00:00:00
4925904;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;112;;;68712;528276.04;1178753.19;2013-12-05T00:00:00
4925939;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;115;;;68712;527947.78;1178531.95;2013-12-05T00:00:00
4925947;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;116;;;68712;527961.23;1178571.03;2013-12-05T00:00:00
4925963;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;118;;;68712;527732.15;1178560.32;2013-12-05T00:00:00
4925971;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;119;;;68712;527741.72;1178557.88;2013-12-05T00:00:00
4925980;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;120;;;68712;527765.43;1178576.14;2013-12-05T00:00:00
4925998;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;121;;;68712;527796.43;1178564.28;2013-12-05T00:00:00
4926005;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;122;;;68712;527694.65;1178242.35;2013-12-05T00:00:00
4926013;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;123;;;68712;528478.26;1178697.18;2013-12-05T00:00:00
4926021;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;124;;;68712;528355.00;1178656.59;2019-07-24T00:00:00
4926030;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;125;;;68712;527446.15;1178707.98;2013-12-05T00:00:00
4926048;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;126;;;68712;527559.99;1178676.27;2013-12-05T00:00:00
4926056;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;127;;;68712;527539.76;1178681.52;2013-12-05T00:00:00
4926064;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;128;;;68712;527508.85;1178711.44;2013-12-05T00:00:00
4926072;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;129;;;68712;527494.79;1178695.47;2013-12-05T00:00:00
4926081;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;130;;;68712;527783.20;1178569.58;2013-12-05T00:00:00
4926099;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;131;;;68712;527729.60;1178578.16;2019-12-04T00:00:00
4926102;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;132;;;68712;527500.29;1178688.81;2013-12-05T00:00:00
4926111;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;133;;;68712;527771.59;1178553.09;2013-12-05T00:00:00
4926129;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;134;;;68712;527436.50;1178710.13;2013-12-05T00:00:00
4926137;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;135;;;68712;527418.14;1178714.16;2013-12-05T00:00:00
4926145;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;136;;;68712;527807.14;1178549.77;2013-12-05T00:00:00
4926153;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;137;;;68712;528231.84;1178648.50;2013-12-05T00:00:00
4926161;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;138;;;68712;527473.91;1178699.37;2013-12-05T00:00:00
4926170;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;139;;;68712;527711.47;1178593.98;2013-12-05T00:00:00
4926188;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;140;;;68712;527893.78;1178484.49;2013-12-05T00:00:00
4926200;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;142;;;68712;527371.46;1178741.23;2013-12-05T00:00:00
4926234;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;145;;;68712;527345.24;1178773.99;2013-12-05T00:00:00
4926242;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;146;;;68712;527482.64;1178706.37;2020-03-30T00:00:00
4926251;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;147;;;68712;527844.27;1178549.67;2013-12-05T00:00:00
4926269;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;148;;;68712;527751.65;1178554.91;2013-12-05T00:00:00
4926277;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;150;;;68712;527397.93;1178739.15;2019-12-04T00:00:00
4926285;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;151;;;68712;527796.69;1178383.41;2020-01-17T00:00:00
4926293;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;152;;;68712;527389.64;1178731.85;2013-12-05T00:00:00
4926307;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;153;;;68712;528142.09;1178613.62;2013-12-05T00:00:00
4926315;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;154;;;68712;528019.93;1178505.03;2013-12-05T00:00:00
4926323;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;155;;;68712;527813.04;1178392.33;2013-12-05T00:00:00
4926331;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;156;;;68712;527468.53;1178699.45;2013-12-05T00:00:00
4926340;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;157;;;68712;528332.56;1178738.52;2013-12-05T00:00:00
4926358;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;158;;;68712;527822.37;1178397.83;2013-12-05T00:00:00
4926366;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;159;;;68712;527335.16;1178780.44;2013-12-05T00:00:00
4926374;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;160;;;68712;527351.71;1178756.26;2013-12-05T00:00:00
4926382;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;161;;;68712;527720.45;1178322.44;2013-12-05T00:00:00
4926391;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;162;;;68712;527759.81;1178344.72;2013-12-05T00:00:00
4926404;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;163;;;68712;527312.11;1178804.98;2013-12-05T00:00:00
4926412;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;164;;;68712;527713.25;1178321.87;2013-12-05T00:00:00
4926421;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;165;;;68712;527837.92;1178410.09;2013-12-05T00:00:00
4926439;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;166;;;68712;527764.23;1178355.04;2013-12-05T00:00:00
4926455;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;168;;;68712;527320.44;1178793.93;2013-12-05T00:00:00
4926463;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;169;;;68712;528518.93;1178692.45;2013-12-05T00:00:00
4926471;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;170;;;68712;528537.34;1178700.55;2013-12-05T00:00:00
4926480;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;171;;;68712;528395.23;1178626.98;2013-12-05T00:00:00
4926498;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;172;;;68712;528404.34;1178629.65;2013-12-05T00:00:00
4926501;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;173;;;68712;528430.43;1178636.41;2013-12-05T00:00:00
4926510;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;174;;;68712;528452.03;1178629.70;2013-12-05T00:00:00
4926528;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;175;;;68712;528461.78;1178638.27;2013-12-05T00:00:00
4926536;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;176;;;68712;528476.26;1178648.61;2013-12-05T00:00:00
4926544;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;177;;;68712;528490.47;1178656.25;2019-12-04T00:00:00
4926552;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;178;;;68712;528509.13;1178659.23;2013-12-05T00:00:00
4926561;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;179;;;68712;528527.23;1178665.65;2013-12-05T00:00:00
4926579;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;180;;;68712;528550.07;1178672.92;2013-12-05T00:00:00
4926587;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;181;;;68712;528579.31;1178684.09;2013-12-05T00:00:00
4926595;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;182;;;68712;527743.08;1178341.78;2013-12-05T00:00:00
4926609;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;184;;;68712;527737.59;1178362.70;2013-12-05T00:00:00
4926617;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;185;;;68712;527750.29;1178373.32;2013-12-05T00:00:00
4926625;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;186;;;68712;527763.52;1178383.14;2013-12-05T00:00:00
4926633;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;187;;;68712;527806.90;1178417.37;2013-12-05T00:00:00
4926641;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;188;;;68712;527814.41;1178491.85;2013-12-05T00:00:00
4926650;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;189;;;68712;528570.51;1178714.00;2013-12-05T00:00:00
4926668;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;190;;;68712;527866.78;1178672.70;2019-12-04T00:00:00
4926676;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;191;;;68712;527850.55;1178517.52;2013-12-05T00:00:00
4926684;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;192;;;68712;528458.62;1178669.71;2013-12-05T00:00:00
4926692;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;193;;;68712;527792.61;1178405.43;2013-12-05T00:00:00
4926706;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;194;;;68712;527777.54;1178393.75;2013-12-05T00:00:00
4926714;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;195;;;68712;527655.63;1178613.28;2013-12-05T00:00:00
4926722;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;196;;;68712;527644.36;1178626.90;2013-12-05T00:00:00
4926731;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;197;;;68712;527631.67;1178633.89;2013-12-05T00:00:00
4926749;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;198;;;68712;527618.13;1178641.30;2013-12-05T00:00:00
4926757;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;199;;;68712;527606.57;1178646.88;2013-12-05T00:00:00
4926765;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;200;;;68712;527739.28;1178336.97;2013-12-05T00:00:00
4926773;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;201;;;68712;527527.81;1178774.83;2013-12-05T00:00:00
4926781;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;202;;;68712;527820.62;1178427.16;2013-12-05T00:00:00
4926790;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;203;;;68712;527508.38;1178796.22;2013-12-05T00:00:00
4926803;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;204;;;68712;527787.17;1178372.23;2013-12-05T00:00:00
4926811;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;205;;;68712;527245.54;1178860.19;2013-12-05T00:00:00
4926820;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;206;;;68712;527361.48;1178804.11;2013-12-05T00:00:00
4926838;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;207;;;68712;527800.49;1178689.47;2013-12-05T00:00:00
4926846;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;208;;;68712;527995.81;1178246.08;2013-12-05T00:00:00
4926854;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;209;;;68712;527787.97;1178832.36;2013-12-05T00:00:00
4926862;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;210;;;68712;527829.68;1178498.41;2013-12-05T00:00:00
4926871;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;211;;;68712;527731.00;1178326.90;2013-12-05T00:00:00
4926889;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;212;;;68712;528005.30;1178498.06;2013-12-05T00:00:00
4926897;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;213;;;68712;527758.34;1178442.09;2013-12-05T00:00:00
4926901;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;214;;;68712;527661.04;1178610.34;2013-12-05T00:00:00
4926919;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;215;;;68712;527719.47;1178515.75;2013-12-05T00:00:00
4926927;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;216;;;68712;527698.41;1178523.16;2019-12-04T00:00:00
4926935;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;217;;;68712;528033.10;1178222.12;2013-12-05T00:00:00
4926943;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;218;;;68712;527999.12;1178213.74;2013-12-05T00:00:00
4926951;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;219;;;68712;528624.22;1178699.84;2013-12-05T00:00:00
4926960;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;220;;;68712;528764.15;1178718.85;2019-12-04T00:00:00
4926978;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;221;;;68712;528047.30;1178226.41;2013-12-05T00:00:00
4926986;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;222;;;68712;527967.43;1178189.79;2013-12-05T00:00:00
4926994;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;223;;;68712;527959.53;1178181.02;2013-12-05T00:00:00
4927010;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;226;;;68712;527862.68;1178177.23;2018-06-12T00:00:00
4927028;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;227;;;68712;527722.79;1178350.67;2013-12-05T00:00:00
4927036;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;228;;;68712;527522.77;1178788.90;2013-12-05T00:00:00
4927044;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;229;;;68712;527949.39;1178544.32;2013-12-05T00:00:00
4927052;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;230;;;68712;528327.47;1178657.12;2013-12-05T00:00:00
4927061;592404;Nedachlebice;;;;;102130;Nedachlebice;;;и.p.;231;;;68712;528064.22;1178220.71;2013-12-05T00:00:00
