KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
3037193;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;28;;;25753;738004.06;1090404.00;2013-12-06T00:00:00
3037207;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;30;;;25753;738054.00;1090410.13;2013-12-06T00:00:00
3037215;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;31;;;25753;737839.13;1090231.13;2013-12-06T00:00:00
3037223;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;32;;;25753;738100.31;1090411.63;2013-12-06T00:00:00
3037231;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;36;;;25753;738224.56;1090402.88;2013-12-06T00:00:00
3037240;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;37;;;25753;738157.67;1090375.62;2021-05-03T00:00:00
3037258;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;39;;;25753;738206.25;1090307.13;2013-12-06T00:00:00
3037266;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;40;;;25753;738000.13;1090569.13;2013-12-06T00:00:00
3037274;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;41;;;25753;738034.00;1090549.00;2013-12-06T00:00:00
3037282;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;42;;;25753;737983.94;1090676.63;2013-12-06T00:00:00
3037291;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;43;;;25753;738014.00;1090620.00;2013-12-06T00:00:00
3037304;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;44;;;25753;737991.63;1090760.00;2013-12-06T00:00:00
3037312;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;45;;;25753;737945.75;1090280.88;2013-12-06T00:00:00
3037321;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;47;;;25753;737985.31;1090336.75;2013-12-06T00:00:00
3037339;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;48;;;25753;737955.50;1090804.38;2013-12-06T00:00:00
3037347;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;51;;;25753;738087.63;1090711.25;2013-12-06T00:00:00
3037355;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;53;;;25753;738102.88;1090721.13;2013-12-06T00:00:00
3037363;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;54;;;25753;738078.13;1090785.50;2013-12-06T00:00:00
3037371;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;55;;;25753;738129.69;1090735.75;2013-12-06T00:00:00
3037380;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;56;;;25753;738097.50;1090786.88;2013-12-06T00:00:00
3037398;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;57;;;25753;738118.40;1090772.68;2022-04-07T00:00:00
3037401;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;59;;;25753;738149.50;1090765.38;2013-12-06T00:00:00
3037410;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;60;;;25753;738143.81;1090868.25;2013-12-06T00:00:00
3037428;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;62;;;25753;738150.75;1090897.50;2013-12-06T00:00:00
3037436;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;63;;;25753;738156.31;1090851.63;2013-12-06T00:00:00
3037444;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;64;;;25753;738268.63;1091066.50;2013-12-06T00:00:00
3037452;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;65;;;25753;738225.44;1090890.00;2013-12-06T00:00:00
3037461;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;66;;;25753;738238.44;1091064.25;2013-12-06T00:00:00
3037479;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;68;;;25753;738183.75;1091058.75;2013-12-06T00:00:00
3037487;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;69;;;25753;738261.00;1090935.75;2013-12-06T00:00:00
3037495;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;71;;;25753;738266.94;1090960.25;2013-12-06T00:00:00
3037509;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;72;;;25753;738250.00;1090995.00;2013-12-06T00:00:00
3037517;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;73;;;25753;738282.50;1090962.75;2013-12-06T00:00:00
3037525;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;75;;;25753;738331.62;1090997.99;2013-12-06T00:00:00
3037533;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;76;;;25753;738154.25;1091028.38;2013-12-06T00:00:00
3037541;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;77;;;25753;738348.00;1091006.63;2013-12-06T00:00:00
3037550;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;79;;;25753;738390.94;1091032.00;2013-12-06T00:00:00
3037568;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;81;;;25753;738547.06;1091159.13;2013-12-06T00:00:00
3037576;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;82;;;25753;738153.69;1090944.13;2013-12-06T00:00:00
3037584;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;83;;;25753;738664.25;1091188.13;2013-12-06T00:00:00
3037592;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;85;;;25753;738545.69;1091205.38;2013-12-06T00:00:00
3037606;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;86;;;25753;738121.81;1090926.13;2013-12-06T00:00:00
3037614;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;87;;;25753;738520.00;1091196.00;2013-12-06T00:00:00
3037622;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;88;;;25753;738091.00;1090891.00;2013-12-06T00:00:00
3037631;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;89;;;25753;738481.31;1091193.50;2013-12-06T00:00:00
3037649;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;90;;;25753;738015.63;1090853.50;2013-12-06T00:00:00
3037657;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;91;;;25753;738490.06;1091210.50;2013-12-06T00:00:00
3037665;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;92;;;25753;737994.30;1090852.92;2022-04-13T00:00:00
3037673;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;93;;;25753;738483.25;1091228.25;2013-12-06T00:00:00
3037681;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;97;;;25753;737994.75;1090892.50;2013-12-06T00:00:00
3037690;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;98;;;25753;737956.63;1090955.13;2013-12-06T00:00:00
3037703;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;99;;;25753;738004.06;1090917.88;2013-12-06T00:00:00
3037711;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;101;;;25753;738013.88;1090948.36;2020-03-13T00:00:00
3037720;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;102;;;25753;737817.13;1091178.25;2013-12-06T00:00:00
3037738;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;103;;;25753;738002.38;1091049.50;2013-12-06T00:00:00
3037746;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;105;;;25753;737987.69;1091112.25;2013-12-06T00:00:00
3037754;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;106;;;25753;738114.00;1090837.00;2013-12-06T00:00:00
3037762;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;107;;;25753;737958.31;1091184.75;2013-12-06T00:00:00
3037771;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;108;;;25753;737961.94;1091018.13;2013-12-06T00:00:00
3037789;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;109;;;25753;737956.00;1091199.00;2013-12-06T00:00:00
3037797;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;110;;;25753;737957.75;1091049.00;2013-12-06T00:00:00
3037801;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;111;;;25753;737954.06;1091217.25;2013-12-06T00:00:00
3037819;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;112;;;25753;737954.94;1091078.00;2013-12-06T00:00:00
3037827;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;113;;;25753;737952.94;1091233.88;2013-12-06T00:00:00
3037835;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;114;;;25753;737943.88;1091109.63;2013-12-06T00:00:00
3037843;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;115;;;25753;737956.06;1091249.38;2013-12-06T00:00:00
3037851;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;116;;;25753;737936.81;1091126.63;2013-12-06T00:00:00
3037860;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;117;;;25753;737962.81;1091268.88;2013-12-06T00:00:00
3037878;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;118;;;25753;737918.75;1091205.38;2013-12-06T00:00:00
3037886;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;119;;;25753;737964.81;1091285.63;2013-12-06T00:00:00
3037894;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;121;;;25753;737968.19;1091303.13;2013-12-06T00:00:00
3037908;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;122;;;25753;737910.88;1091253.38;2013-12-06T00:00:00
3037916;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;123;;;25753;737972.44;1091328.00;2013-12-06T00:00:00
3037924;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;124;;;25753;737915.63;1091277.13;2013-12-06T00:00:00
3037932;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;125;;;25753;737977.19;1091343.75;2013-12-06T00:00:00
3037941;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;126;;;25753;737936.56;1091312.13;2013-12-06T00:00:00
3037959;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;127;;;25753;737982.88;1091360.38;2013-12-06T00:00:00
3037967;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;128;;;25753;737939.69;1091329.88;2013-12-06T00:00:00
3037975;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;129;;;25753;737985.69;1091375.63;2013-12-06T00:00:00
3037983;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;130;;;25753;737946.44;1091352.25;2013-12-06T00:00:00
3037991;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;131;;;25753;737990.75;1091392.38;2013-12-06T00:00:00
3038009;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;132;;;25753;737953.75;1091369.50;2013-12-06T00:00:00
3038017;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;133;;;25753;737996.44;1091412.38;2013-12-06T00:00:00
3038025;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;134;;;25753;737919.06;1091911.63;2013-12-06T00:00:00
3038033;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;136;;;25753;737894.50;1091362.38;2013-12-06T00:00:00
3038041;530948;Vrchotovy Janovice;;;;;186481;Vrchotovy Janovice;;;Ë.p.;139;;;25753;738176.88;1090785.50;2013-12-06T00:00:00
