Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
20326343;573191;Sadová;;;;;152633;Sadová;;;è.p.;1;;;50315;649380.50;1031606.13;2013-12-07T00:00:00
20326351;573191;Sadová;;;;;152633;Sadová;;;è.p.;2;;;50315;649290.50;1031514.75;2013-12-07T00:00:00
20326360;573191;Sadová;;;;;152633;Sadová;;;è.p.;3;;;50315;649213.75;1031642.13;2013-12-07T00:00:00
20326378;573191;Sadová;;;;;152633;Sadová;;;è.p.;4;;;50315;648925.06;1031735.13;2013-12-07T00:00:00
20326386;573191;Sadová;;;;;152633;Sadová;;;è.p.;5;;;50315;649430.31;1031564.31;2013-12-07T00:00:00
20326394;573191;Sadová;;;;;152633;Sadová;;;è.p.;6;;;50315;649294.00;1031574.38;2013-12-07T00:00:00
20326408;573191;Sadová;;;;;152633;Sadová;;;è.p.;7;;;50315;649737.31;1031674.25;2013-12-07T00:00:00
20326416;573191;Sadová;;;;;152633;Sadová;;;è.p.;8;;;50315;649866.06;1031787.13;2013-12-07T00:00:00
20326424;573191;Sadová;;;;;152633;Sadová;;;è.p.;9;;;50315;649906.13;1031252.31;2013-12-07T00:00:00
20326441;573191;Sadová;;;;;152633;Sadová;;;è.p.;10;;;50315;649928.13;1031253.75;2015-10-05T00:00:00
20326459;573191;Sadová;;;;;152633;Sadová;;;è.p.;12;;;50315;649291.38;1031581.25;2013-12-07T00:00:00
20326467;573191;Sadová;;;;;152633;Sadová;;;è.p.;13;;;50315;649584.25;1031556.75;2013-12-07T00:00:00
20326483;573191;Sadová;;;;;152633;Sadová;;;è.p.;15;;;50315;649675.75;1031562.50;2013-12-07T00:00:00
20326491;573191;Sadová;;;;;152633;Sadová;;;è.p.;16;;;50315;649700.00;1031515.63;2013-12-07T00:00:00
20326505;573191;Sadová;;;;;152633;Sadová;;;è.p.;17;;;50315;649718.31;1031508.38;2013-12-07T00:00:00
20326513;573191;Sadová;;;;;152633;Sadová;;;è.p.;18;;;50315;649261.06;1031612.25;2013-12-07T00:00:00
