Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
1499157;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;31;;;26712;763179.56;1049326.00;2013-12-05T00:00:00
1499165;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;32;;;26712;763153.81;1049330.00;2013-12-05T00:00:00
1499173;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;33;;;26712;763019.31;1049787.88;2013-12-05T00:00:00
1499181;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;34;;;26712;763113.31;1049413.75;2013-12-05T00:00:00
1499190;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;35;;;26712;763097.13;1049727.75;2013-12-05T00:00:00
1499203;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;36;;;26712;763024.69;1049842.63;2013-12-05T00:00:00
1499211;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;37;;;26712;763042.94;1049831.50;2013-12-05T00:00:00
1499220;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;38;;;26712;763160.00;1049375.88;2013-12-05T00:00:00
1499238;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;39;;;26712;763112.12;1049362.96;2013-12-05T00:00:00
1499246;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;219;;;26712;763217.69;1049591.38;2013-12-05T00:00:00
1499254;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;42;;;26712;763156.63;1049606.75;2013-12-05T00:00:00
1499262;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;43;;;26712;763221.38;1049606.13;2013-12-05T00:00:00
1499271;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;44;;;26712;763107.13;1049687.88;2013-12-05T00:00:00
1499289;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;45;;;26712;763242.31;1049606.38;2013-12-05T00:00:00
1499297;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;46;;;26712;763136.69;1049634.38;2013-12-05T00:00:00
1499301;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;47;;;26712;762333.38;1049784.13;2013-12-05T00:00:00
1499319;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;48;;;26712;762354.31;1049756.88;2013-12-05T00:00:00
1499327;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;49;;;26712;762442.94;1049788.13;2013-12-05T00:00:00
1499335;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;50;;;26712;762415.81;1049776.75;2013-12-05T00:00:00
1499343;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;51;;;26712;763040.63;1049488.50;2013-12-05T00:00:00
1499351;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;52;;;26712;762522.00;1049807.75;2013-12-05T00:00:00
1499360;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;53;;;26712;763155.81;1049158.25;2013-12-05T00:00:00
1499378;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;54;;;26712;762666.56;1050070.38;2013-12-05T00:00:00
1499386;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;55;;;26712;762609.25;1050054.38;2013-12-05T00:00:00
1499394;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;56;;;26712;762619.38;1050033.13;2013-12-05T00:00:00
1499408;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;57;;;26712;763104.00;1049652.25;2013-12-05T00:00:00
1499416;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;58;;;26712;763110.81;1049628.50;2013-12-05T00:00:00
1499424;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;59;;;26712;762060.00;1049663.75;2013-12-05T00:00:00
1499432;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;60;;;26712;763093.94;1049664.00;2013-12-05T00:00:00
1499441;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;61;;;26712;762614.81;1049852.88;2013-12-05T00:00:00
1499459;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;62;;;26712;763086.19;1049683.13;2013-12-05T00:00:00
1499467;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;63;;;26712;763134.00;1049586.38;2013-12-05T00:00:00
1499475;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;64;;;26712;762562.00;1049833.25;2013-12-05T00:00:00
1499483;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;65;;;26712;762635.13;1049861.25;2013-12-05T00:00:00
1499491;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;66;;;26712;762179.44;1049765.13;2013-12-05T00:00:00
1499505;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;67;;;26712;762342.13;1049787.75;2013-12-05T00:00:00
1499513;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;68;;;26712;762329.31;1049834.13;2013-12-05T00:00:00
1499521;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;69;;;26712;763127.91;1049564.40;2013-12-05T00:00:00
1499530;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;70;;;26712;763090.13;1049544.50;2013-12-05T00:00:00
1499548;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;71;;;26712;762322.06;1049779.25;2013-12-05T00:00:00
1499556;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;72;;;26712;763097.75;1049592.00;2013-12-05T00:00:00
1499564;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;73;;;26712;762691.75;1050043.25;2013-12-05T00:00:00
1499572;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;74;;;26712;762653.44;1049987.50;2013-12-05T00:00:00
1499581;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;75;;;26712;762727.25;1049996.75;2013-12-05T00:00:00
1499599;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;76;;;26712;762722.44;1050003.75;2013-12-05T00:00:00
1499602;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;77;;;26712;763128.63;1049267.25;2013-12-05T00:00:00
1499611;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;78;;;26712;762766.25;1049945.75;2013-12-05T00:00:00
1499629;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;79;;;26712;762755.88;1049957.50;2013-12-05T00:00:00
1499637;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;80;;;26712;762746.25;1049973.38;2013-12-05T00:00:00
1499645;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;81;;;26712;762708.63;1049921.25;2013-12-05T00:00:00
1499653;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;82;;;26712;762692.44;1049937.50;2013-12-05T00:00:00
1499661;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;83;;;26712;762630.13;1050020.00;2013-12-05T00:00:00
1499670;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;84;;;26712;762679.38;1050056.63;2013-12-05T00:00:00
1499688;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;85;;;26712;763059.31;1049550.38;2013-12-05T00:00:00
1499696;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;86;;;26712;763127.75;1049283.88;2013-12-05T00:00:00
1499700;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;87;;;26712;763129.75;1049250.00;2013-12-05T00:00:00
1499718;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;88;;;26712;763128.88;1049233.88;2013-12-05T00:00:00
1499726;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;89;;;26712;763122.94;1049218.25;2013-12-05T00:00:00
1499734;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;90;;;26712;762836.63;1049838.50;2013-12-05T00:00:00
1499742;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;91;;;26712;762625.81;1049857.75;2013-12-05T00:00:00
1499751;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;92;;;26712;762452.00;1049790.13;2013-12-05T00:00:00
1499769;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;93;;;26712;762406.75;1049772.88;2013-12-05T00:00:00
1499777;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;94;;;26712;763128.31;1049199.25;2013-12-05T00:00:00
1499785;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;95;;;26712;762782.13;1049892.25;2013-12-05T00:00:00
1499793;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;96;;;26712;762881.50;1049864.00;2013-12-05T00:00:00
1499807;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;97;;;26712;763129.19;1049121.75;2013-12-05T00:00:00
1499815;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;98;;;26712;763159.19;1049099.50;2013-12-05T00:00:00
1499823;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;99;;;26712;763154.06;1049268.88;2013-12-05T00:00:00
1499831;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;100;;;26712;762653.25;1049923.04;2013-12-05T00:00:00
1499840;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;101;;;26712;762637.25;1049943.63;2013-12-05T00:00:00
1499858;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;102;;;26712;763092.25;1049947.75;2013-12-05T00:00:00
1499866;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;103;;;26712;763154.31;1049279.25;2013-12-05T00:00:00
1499874;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;104;;;26712;763153.88;1049230.63;2013-12-05T00:00:00
1499882;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;105;;;26712;763155.50;1049141.88;2013-12-05T00:00:00
1499891;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;106;;;26712;763157.19;1049109.63;2013-12-05T00:00:00
1499904;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;107;;;26712;763128.06;1049152.63;2013-12-05T00:00:00
1499912;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;108;;;26712;763156.06;1049173.88;2013-12-05T00:00:00
1499921;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;109;;;26712;763155.50;1049201.25;2013-12-05T00:00:00
1499939;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;110;;;26712;763155.06;1049134.00;2013-12-05T00:00:00
1499947;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;111;;;26712;763130.00;1049173.63;2013-12-05T00:00:00
1499955;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;112;;;26712;763343.69;1048721.50;2013-12-05T00:00:00
1499963;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;113;;;26712;763154.06;1049245.38;2013-12-05T00:00:00
1499971;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;114;;;26712;762704.13;1050029.25;2013-12-05T00:00:00
1499980;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;115;;;26712;762682.44;1049949.25;2013-12-05T00:00:00
1499998;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;116;;;26712;763165.69;1049077.38;2013-12-05T00:00:00
1500007;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;117;;;26712;762671.75;1049965.75;2013-12-05T00:00:00
1500015;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;118;;;26712;762655.44;1050083.75;2013-12-05T00:00:00
1500023;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;119;;;26712;762589.69;1050067.75;2013-12-05T00:00:00
1500031;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;120;;;26712;760398.75;1048433.81;2013-12-05T00:00:00
1500040;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;121;;;26712;763221.69;1049251.88;2013-12-05T00:00:00
1500058;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;122;;;26712;762718.63;1049886.00;2013-12-05T00:00:00
1500066;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;123;;;26712;762752.81;1049892.63;2013-12-05T00:00:00
1500074;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;124;;;26712;762691.75;1049879.13;2013-12-05T00:00:00
1500082;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;125;;;26712;762375.25;1049754.38;2013-12-05T00:00:00
1500091;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;126;;;26712;762641.13;1050101.00;2013-12-05T00:00:00
1500104;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;127;;;26712;762343.56;1049753.75;2013-12-05T00:00:00
1500112;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;128;;;26712;763209.50;1049300.25;2013-12-05T00:00:00
1500121;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;129;;;26712;763028.13;1049805.63;2013-12-05T00:00:00
1500139;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;130;;;26712;762680.69;1049831.25;2013-12-05T00:00:00
1500147;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;131;;;26712;763115.19;1049300.38;2013-12-05T00:00:00
1500155;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;132;;;26712;762673.44;1049830.88;2013-12-05T00:00:00
1500163;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;133;;;26712;763092.38;1049431.00;2013-12-05T00:00:00
1500171;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;134;;;26712;762592.81;1049847.75;2013-12-05T00:00:00
1500180;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;135;;;26712;763041.75;1049563.13;2013-12-05T00:00:00
1500198;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;136;;;26712;763064.81;1049208.25;2013-12-05T00:00:00
1500201;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;137;;;26712;763063.63;1049238.13;2013-12-05T00:00:00
1500210;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;138;;;26712;763062.13;1049265.63;2013-12-05T00:00:00
1500228;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;139;;;26712;763060.94;1049296.50;2013-12-05T00:00:00
1500236;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;140;;;26712;763018.25;1049323.25;2013-12-05T00:00:00
1500244;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;141;;;26712;763023.63;1049290.63;2013-12-05T00:00:00
1500252;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;142;;;26712;763027.88;1049260.38;2013-12-05T00:00:00
1500261;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;143;;;26712;763033.00;1049227.63;2013-12-05T00:00:00
1500279;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;144;;;26712;763039.50;1049186.00;2013-12-05T00:00:00
1500287;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;145;;;26712;763044.00;1049154.63;2013-12-05T00:00:00
1500295;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;146;;;26712;763062.56;1049517.00;2013-12-05T00:00:00
1500309;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;147;;;26712;763042.31;1049525.50;2013-12-05T00:00:00
1500317;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;148;;;26712;763024.31;1049532.25;2013-12-05T00:00:00
1500325;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;149;;;26712;763113.31;1049581.13;2013-12-05T00:00:00
1500333;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;150;;;26712;762492.31;1049803.13;2013-12-05T00:00:00
1500341;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;151;;;26712;762481.13;1049794.13;2013-12-05T00:00:00
1500350;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;152;;;26712;762704.13;1049859.25;2013-12-05T00:00:00
1500368;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;153;;;26712;762996.50;1049169.88;2013-12-05T00:00:00
1500376;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;154;;;26712;763029.75;1049639.75;2013-12-05T00:00:00
1500384;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;155;;;26712;763174.32;1048710.52;2013-12-05T00:00:00
1500392;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;156;;;26712;762311.00;1049745.00;2013-12-05T00:00:00
1500406;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;157;;;26712;762645.88;1050002.38;2013-12-05T00:00:00
1500422;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;159;;;26712;762985.31;1049858.88;2013-12-05T00:00:00
1500431;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;160;;;26712;763348.63;1048699.88;2013-12-05T00:00:00
1500449;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;161;;;26712;762294.88;1049643.50;2013-12-05T00:00:00
1500465;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;163;;;26712;762375.00;1049701.00;2013-12-05T00:00:00
1500473;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;164;;;26712;763094.00;1049780.70;2013-12-05T00:00:00
1500481;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;165;;;26712;763156.63;1049521.25;2013-12-05T00:00:00
1500490;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;166;;;26712;762056.38;1049620.75;2013-12-05T00:00:00
1500503;533670;Chrustenice;;;;;54402;Chrustenice;;;и.p.;167;;;26712;763003.50;1049217.88;2013-12-05T00:00:00
1500511;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;1;;;26712;763099.38;1049477.50;2013-12-05T00:00:00
1500520;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;2;;;26712;763161.31;1048910.88;2013-12-05T00:00:00
1500538;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;3;;;26712;760217.00;1048669.75;2013-12-05T00:00:00
1500546;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;4;;;26712;760338.38;1048703.63;2013-12-05T00:00:00
1500554;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;5;;;26712;760320.75;1048700.88;2013-12-05T00:00:00
1500562;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;6;;;26712;760262.44;1048675.63;2013-12-05T00:00:00
1500571;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;7;;;26712;762771.88;1049114.75;2013-12-05T00:00:00
1500589;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;8;;;26712;762805.81;1049100.25;2013-12-05T00:00:00
1500597;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;9;;;26712;763007.69;1048691.38;2013-12-05T00:00:00
1500601;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;10;;;26712;762999.31;1048675.75;2013-12-05T00:00:00
1500619;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;11;;;26712;762999.06;1048663.63;2013-12-05T00:00:00
1500635;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;13;;;26712;763431.31;1048830.38;2013-12-05T00:00:00
1500643;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;14;;;26712;763451.85;1048839.89;2013-12-05T00:00:00
1500651;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;15;;;26712;763472.94;1048841.13;2013-12-05T00:00:00
1500660;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;16;;;26712;763490.19;1048849.38;2013-12-05T00:00:00
1500678;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;17;;;26712;763469.38;1048800.38;2013-12-05T00:00:00
1500686;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;18;;;26712;763510.31;1048802.13;2013-12-05T00:00:00
1500694;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;19;;;26712;763551.44;1048794.50;2013-12-05T00:00:00
1500708;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;20;;;26712;763578.31;1048789.75;2013-12-05T00:00:00
1500716;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;21;;;26712;763757.81;1048786.75;2013-12-05T00:00:00
1500724;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;22;;;26712;763786.81;1048787.88;2013-12-05T00:00:00
1500732;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;23;;;26712;763816.06;1048793.25;2013-12-05T00:00:00
1500741;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;24;;;26712;760292.44;1048688.25;2013-12-05T00:00:00
1500759;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;25;;;26712;763412.38;1048827.00;2013-12-05T00:00:00
1500767;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;26;;;26712;764000.13;1048834.25;2013-12-05T00:00:00
1500775;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;27;;;26712;764016.63;1048835.63;2013-12-05T00:00:00
1500783;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;28;;;26712;764033.31;1048835.38;2013-12-05T00:00:00
1500791;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;29;;;26712;764048.44;1048837.88;2013-12-05T00:00:00
1500805;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;30;;;26712;764063.50;1048837.88;2013-12-05T00:00:00
1500813;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;31;;;26712;764094.38;1048844.00;2013-12-05T00:00:00
1500821;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;32;;;26712;764126.81;1048845.88;2013-12-05T00:00:00
1500830;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;33;;;26712;764142.88;1048844.00;2013-12-05T00:00:00
1500848;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;34;;;26712;764186.63;1048846.88;2013-12-05T00:00:00
1500856;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;35;;;26712;764199.75;1048839.13;2013-12-05T00:00:00
1500864;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;36;;;26712;764218.44;1048846.88;2013-12-05T00:00:00
1500872;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;37;;;26712;764229.88;1048877.88;2013-12-05T00:00:00
1500899;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;39;;;26712;764199.44;1048867.13;2013-12-05T00:00:00
1500902;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;40;;;26712;764182.75;1048867.13;2013-12-05T00:00:00
1500911;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;41;;;26712;764165.38;1048869.13;2013-12-05T00:00:00
1500929;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;42;;;26712;764151.56;1048871.63;2013-12-05T00:00:00
1500937;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;43;;;26712;764136.81;1048871.00;2013-12-05T00:00:00
1500945;533670;Chrustenice;;;;;54402;Chrustenice;;;и.ev.;44;;;26712;764106.56;1048863.63;2013-12-05T00:00:00
