KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
2727684;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;30;;;67521;658271.63;1143887.75;2013-12-02T00:00:00
2727692;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;31;;;67521;658258.88;1143830.50;2013-12-02T00:00:00
2727706;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;32;;;67521;658236.56;1143809.63;2013-12-02T00:00:00
2727714;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;33;;;67521;658159.75;1143860.63;2013-12-02T00:00:00
2727722;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;34;;;67521;658172.44;1143876.75;2013-12-02T00:00:00
2727731;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;35;;;67521;658130.82;1143868.92;2013-12-02T00:00:00
2727749;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;36;;;67521;658125.25;1143912.00;2013-12-02T00:00:00
2727757;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;37;;;67521;658144.31;1143912.13;2013-12-02T00:00:00
2727773;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;39;;;67521;658247.19;1143924.38;2013-12-02T00:00:00
2727781;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;40;;;67521;658152.13;1143922.75;2013-12-02T00:00:00
2727790;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;41;;;67521;658338.56;1144104.13;2013-12-02T00:00:00
2727811;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;43;;;67521;658452.13;1144382.25;2013-12-02T00:00:00
2727820;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;44;;;67521;658133.38;1143931.25;2013-12-02T00:00:00
2727838;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;45;;;67521;658151.44;1143885.00;2013-12-02T00:00:00
2727846;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;46;;;67521;657909.25;1143782.50;2013-12-02T00:00:00
2727854;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;47;;;67521;658218.13;1143865.75;2013-12-02T00:00:00
2727862;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;48;;;67521;658379.94;1144258.88;2013-12-02T00:00:00
2727871;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;49;;;67521;658256.00;1144250.38;2013-12-02T00:00:00
2727889;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;50;;;67521;658344.81;1144357.38;2013-12-02T00:00:00
2727897;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;51;;;67521;658595.94;1144434.50;2013-12-02T00:00:00
2727901;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;52;;;67521;658252.75;1144068.13;2013-12-02T00:00:00
2727919;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;53;;;67521;658352.06;1144106.25;2013-12-02T00:00:00
2727927;590487;»Ìchov;;;;;412562;»Ìchov;599701;Hynkov;Ë.p.;54;;;67521;658371.50;1145400.38;2013-12-02T00:00:00
2727935;590487;»Ìchov;;;;;412562;»Ìchov;599701;Hynkov;Ë.p.;55;;;67521;658379.13;1145408.63;2013-12-02T00:00:00
2727951;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;57;;;67521;658464.00;1145334.00;2013-12-02T00:00:00
2727960;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;58;;;67521;658611.33;1144446.73;2019-02-26T00:00:00
2727978;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;59;;;67521;658376.63;1144118.88;2013-12-02T00:00:00
2727986;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;60;;;67521;658406.94;1144021.02;2013-12-02T00:00:00
2727994;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;61;;;67521;658459.15;1144315.74;2013-12-02T00:00:00
2728001;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;62;;;67521;658368.25;1144096.25;2013-12-02T00:00:00
2728010;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;63;;;67521;658363.21;1144290.84;2013-12-02T00:00:00
2728028;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;64;;;67521;658480.88;1144323.38;2013-12-02T00:00:00
2728036;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;65;;;67521;657590.69;1144414.63;2013-12-02T00:00:00
2728044;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;66;;;67521;658581.56;1144431.75;2013-12-02T00:00:00
2728052;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;67;;;67521;658273.50;1144222.50;2013-12-02T00:00:00
2728061;590487;»Ìchov;;;;;412562;»Ìchov;599701;Hynkov;Ë.p.;68;;;67521;658088.56;1145067.88;2013-12-02T00:00:00
2728079;590487;»Ìchov;;;;;412562;»Ìchov;599701;Hynkov;Ë.p.;69;;;67521;658257.98;1145242.76;2019-11-13T00:00:00
2728087;590487;»Ìchov;;;;;412562;»Ìchov;599701;Hynkov;Ë.p.;70;;;67521;658330.00;1145340.50;2013-12-02T00:00:00
2728095;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;71;;;67521;658654.88;1144462.52;2013-12-02T00:00:00
2728109;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;72;;;67521;658666.94;1144463.75;2013-12-02T00:00:00
2728117;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;73;;;67521;658369.81;1143991.38;2013-12-02T00:00:00
2728125;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;74;;;67521;658657.75;1144394.50;2013-12-02T00:00:00
2728133;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;75;;;67521;658638.00;1144458.00;2013-12-02T00:00:00
2728141;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;76;;;67521;658693.13;1144473.13;2013-12-02T00:00:00
2728150;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;77;;;67521;658628.19;1144421.88;2013-12-02T00:00:00
2728168;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;78;;;67521;658735.70;1144507.61;2018-09-17T00:00:00
2728176;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;79;;;67521;657954.06;1144022.25;2013-12-02T00:00:00
2728184;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;80;;;67521;657911.44;1143882.38;2013-12-02T00:00:00
2728192;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;81;;;67521;657911.44;1143756.75;2013-12-02T00:00:00
2728206;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;82;;;67521;657886.25;1143864.63;2013-12-02T00:00:00
2728214;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;83;;;67521;658157.25;1144456.38;2013-12-02T00:00:00
2728222;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;84;;;67521;658236.38;1144276.00;2013-12-02T00:00:00
2728231;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;85;;;67521;657892.94;1143830.88;2013-12-02T00:00:00
2728257;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;87;;;67521;657906.19;1143934.88;2013-12-02T00:00:00
2728265;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;88;;;67521;657947.25;1143979.75;2013-12-02T00:00:00
2728273;590487;»Ìchov;;;;;412562;»Ìchov;599701;Hynkov;Ë.p.;89;;;67521;658519.33;1145342.39;2013-12-02T00:00:00
2728281;590487;»Ìchov;;;;;412562;»Ìchov;599701;Hynkov;Ë.p.;90;;;67521;658464.88;1145353.38;2013-12-02T00:00:00
2728290;590487;»Ìchov;;;;;412562;»Ìchov;599701;Hynkov;Ë.p.;91;;;67521;658284.56;1145284.13;2013-12-02T00:00:00
2728303;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;92;;;67521;658048.06;1143957.75;2013-12-02T00:00:00
2728311;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;93;;;67521;658027.63;1143962.13;2013-12-02T00:00:00
2728320;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;94;;;67521;658007.25;1143959.00;2013-12-02T00:00:00
2728338;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;95;;;67521;657984.69;1143959.75;2013-12-02T00:00:00
2728346;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;96;;;67521;657962.69;1143953.63;2013-12-02T00:00:00
2728354;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;97;;;67521;658445.94;1144317.00;2013-12-02T00:00:00
2728362;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;98;;;67521;658488.81;1144337.38;2013-12-02T00:00:00
2728371;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;99;;;67521;658123.25;1143888.13;2013-12-02T00:00:00
2728389;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;100;;;67521;658113.50;1143943.38;2013-12-02T00:00:00
2728397;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;101;;;67521;657937.19;1143847.25;2013-12-02T00:00:00
2728401;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;102;;;67521;657942.13;1143827.88;2013-12-02T00:00:00
2728419;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;103;;;67521;658250.25;1144416.13;2013-12-02T00:00:00
2728427;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;104;;;67521;658384.44;1143785.13;2013-12-02T00:00:00
2728435;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;105;;;67521;658403.94;1143763.75;2013-12-02T00:00:00
2728443;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;106;;;67521;658195.13;1143900.63;2013-12-02T00:00:00
2728451;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;107;;;67521;658304.19;1143899.75;2013-12-02T00:00:00
2728460;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;108;;;67521;658358.81;1143862.00;2013-12-02T00:00:00
2728478;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;109;;;67521;658283.44;1143870.75;2013-12-02T00:00:00
2728486;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;110;;;67521;658285.44;1144417.63;2013-12-02T00:00:00
2728494;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;111;;;67521;658311.81;1143817.88;2013-12-02T00:00:00
2728508;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;112;;;67521;657950.25;1143901.63;2013-12-02T00:00:00
2728516;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;113;;;67521;658318.70;1144142.30;2013-12-02T00:00:00
2728541;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;3;;;67521;658532.81;1142521.13;2013-12-02T00:00:00
2728559;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;4;;;67521;658532.19;1142527.63;2013-12-02T00:00:00
2728567;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;5;;;67521;658446.69;1143105.75;2013-12-02T00:00:00
2728575;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;6;;;67521;658566.63;1143379.25;2013-12-02T00:00:00
2728591;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;8;;;67521;657478.50;1143906.63;2013-12-02T00:00:00
2728605;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;9;;;67521;657448.00;1143940.50;2013-12-02T00:00:00
2728613;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;10;;;67521;657386.56;1143938.88;2013-12-02T00:00:00
2728621;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;11;;;67521;657412.63;1143933.88;2013-12-02T00:00:00
2728630;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;12;;;67521;657350.44;1143949.27;2015-11-19T00:00:00
2728664;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;15;;;67521;657245.64;1143923.52;2013-12-02T00:00:00
2728672;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;16;;;67521;657220.57;1143923.76;2013-12-02T00:00:00
2728681;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;17;;;67521;657180.88;1143918.50;2013-12-02T00:00:00
2728699;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;18;;;67521;657123.98;1143956.96;2013-12-02T00:00:00
2728702;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;19;;;67521;657092.38;1143960.50;2013-12-02T00:00:00
2728711;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;20;;;67521;657067.00;1143970.00;2013-12-02T00:00:00
2728729;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;21;;;67521;657037.63;1143987.88;2013-12-02T00:00:00
2728745;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;23;;;67521;657168.46;1144142.39;2013-12-02T00:00:00
2728753;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;24;;;67521;657139.81;1144121.25;2013-12-02T00:00:00
2728770;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;26;;;67521;657086.50;1144072.38;2013-12-02T00:00:00
2728788;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;27;;;67521;657049.88;1144068.88;2013-12-02T00:00:00
2728818;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;30;;;67521;657100.56;1144178.63;2013-12-02T00:00:00
2728826;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;31;;;67521;657102.69;1144202.38;2013-12-02T00:00:00
2728842;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;33;;;67521;657132.77;1144172.20;2013-12-02T00:00:00
2728851;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;34;;;67521;657460.44;1144341.38;2013-12-02T00:00:00
2728869;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;35;;;67521;657461.38;1144345.63;2013-12-02T00:00:00
2728893;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;38;;;67521;659372.88;1144864.25;2013-12-02T00:00:00
2728915;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;40;;;67521;659823.81;1145296.38;2013-12-02T00:00:00
2728923;590487;»Ìchov;;;;;412562;»Ìchov;599719;Jalovec;Ë.ev.;41;;;67521;659123.73;1144870.80;2013-12-02T00:00:00
2728931;590487;»Ìchov;;;;;412562;»Ìchov;599719;Jalovec;Ë.ev.;42;;;67521;659107.19;1144890.38;2013-12-02T00:00:00
2728958;590487;»Ìchov;;;;;412562;»Ìchov;599719;Jalovec;Ë.ev.;44;;;67521;657427.25;1143977.75;2013-12-02T00:00:00
2728982;590487;»Ìchov;;;;;412562;»Ìchov;599719;Jalovec;Ë.ev.;47;;;67521;659062.61;1144903.61;2013-12-02T00:00:00
2729024;590487;»Ìchov;;;;;412562;»Ìchov;599719;Jalovec;Ë.ev.;51;;;67521;659052.55;1144888.79;2013-12-02T00:00:00
2729032;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;52;;;67521;658377.00;1142655.13;2013-12-02T00:00:00
2729041;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;53;;;67521;658376.63;1142598.38;2013-12-02T00:00:00
2729059;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;54;;;67521;658391.75;1142608.00;2013-12-02T00:00:00
2729067;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;55;;;67521;658313.44;1142603.25;2013-12-02T00:00:00
2729075;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;56;;;67521;658362.75;1142634.13;2013-12-02T00:00:00
2729083;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;57;;;67521;657011.50;1144050.63;2013-12-02T00:00:00
2729091;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;58;;;67521;658396.50;1142677.00;2013-12-02T00:00:00
2729105;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;59;;;67521;658327.81;1142630.75;2013-12-02T00:00:00
2729113;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;60;;;67521;658420.16;1142595.70;2013-12-02T00:00:00
2729121;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;86;;;67521;657899.94;1143912.38;2013-12-02T00:00:00
25703391;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;114;;;67521;658284.33;1144285.16;2013-12-02T00:00:00
25763695;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;115;;;67521;658347.00;1144328.00;2013-12-02T00:00:00
26142678;590487;»Ìchov;;;;;412562;»Ìchov;599701;Hynkov;Ë.p.;116;;;67521;658564.88;1145337.44;2013-12-02T00:00:00
26984261;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;62;;;67521;658585.12;1143429.46;2013-12-02T00:00:00
27166031;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;61;;;67521;658349.57;1144250.67;2013-12-02T00:00:00
28079493;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;117;;;67521;658400.80;1144325.06;2013-12-02T00:00:00
31146180;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;56;;;67521;659636.06;1145400.13;2013-12-02T00:00:00
31146198;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;1;;;67521;658523.56;1142472.38;2013-12-02T00:00:00
31146201;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;7;;;67521;657476.31;1143955.38;2013-12-02T00:00:00
31146210;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;36;;;67521;657454.36;1144422.36;2013-12-02T00:00:00
31146228;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;37;;;67521;659120.88;1144326.00;2013-12-02T00:00:00
31146236;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;39;;;67521;659648.02;1145333.59;2013-12-02T00:00:00
31146244;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;65;;;67521;658434.00;1142576.00;2013-12-02T00:00:00
40212556;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;63;;;67521;658579.00;1143409.00;2013-12-02T00:00:00
40212564;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.ev.;64;;;67521;658595.02;1143449.28;2013-12-02T00:00:00
67659675;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;118;;;67521;659621.97;1145393.59;2013-12-09T00:00:00
72476303;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;119;;;67521;658120.03;1144448.20;2014-03-27T00:00:00
73943827;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;120;;;67521;658221.83;1143888.51;2015-08-10T00:00:00
74981960;590487;»Ìchov;;;;;412562;»Ìchov;;;Ë.p.;121;;;67521;658120.52;1143916.66;2016-05-09T00:00:00
