Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
8816522;561461;Jankov;;;;;56791;Jankov;;;è.p.;1;;;39301;683583.94;1126053.75;2013-12-01T00:00:00
8816531;561461;Jankov;;;;;56791;Jankov;;;è.p.;2;;;39301;683583.69;1126068.13;2013-12-01T00:00:00
8816549;561461;Jankov;;;;;56791;Jankov;;;è.p.;3;;;39301;683591.69;1126089.63;2013-12-01T00:00:00
8816557;561461;Jankov;;;;;56791;Jankov;;;è.p.;5;;;39301;683589.69;1126110.50;2013-12-01T00:00:00
8816565;561461;Jankov;;;;;56791;Jankov;;;è.p.;6;;;39301;683599.75;1126148.38;2013-12-01T00:00:00
8816573;561461;Jankov;;;;;56791;Jankov;;;è.p.;7;;;39301;683600.31;1126167.25;2013-12-01T00:00:00
8816581;561461;Jankov;;;;;56791;Jankov;;;è.p.;8;;;39301;683604.63;1126186.13;2013-12-01T00:00:00
8816590;561461;Jankov;;;;;56791;Jankov;;;è.p.;9;;;39301;683622.38;1126208.88;2013-12-01T00:00:00
8816603;561461;Jankov;;;;;56791;Jankov;;;è.p.;10;;;39301;683641.56;1126255.00;2013-12-01T00:00:00
8816611;561461;Jankov;;;;;56791;Jankov;;;è.p.;11;;;39301;683580.25;1126268.50;2013-12-01T00:00:00
8816620;561461;Jankov;;;;;56791;Jankov;;;è.p.;12;;;39301;683647.31;1126270.13;2013-12-01T00:00:00
8816638;561461;Jankov;;;;;56791;Jankov;;;è.p.;13;;;39301;683587.38;1126217.75;2013-12-01T00:00:00
8816646;561461;Jankov;;;;;56791;Jankov;;;è.p.;14;;;39301;683574.19;1126194.75;2013-12-01T00:00:00
8816654;561461;Jankov;;;;;56791;Jankov;;;è.p.;15;;;39301;;;2011-07-01T00:00:00
8816662;561461;Jankov;;;;;56791;Jankov;;;è.p.;16;;;39301;683543.56;1126122.25;2013-12-01T00:00:00
8816671;561461;Jankov;;;;;56791;Jankov;;;è.p.;17;;;39301;683540.13;1126104.50;2013-12-01T00:00:00
8816689;561461;Jankov;;;;;56791;Jankov;;;è.p.;18;;;39301;683540.38;1126086.38;2013-12-01T00:00:00
8816697;561461;Jankov;;;;;56791;Jankov;;;è.p.;19;;;39301;683540.38;1126066.63;2013-12-01T00:00:00
8816701;561461;Jankov;;;;;56791;Jankov;;;è.p.;20;;;39301;683592.00;1126273.88;2013-12-01T00:00:00
8816719;561461;Jankov;;;;;56791;Jankov;;;è.p.;21;;;39301;683618.63;1126308.63;2013-12-01T00:00:00
8816727;561461;Jankov;;;;;56791;Jankov;;;è.p.;22;;;39301;683615.75;1126294.50;2013-12-01T00:00:00
8816735;561461;Jankov;;;;;56791;Jankov;;;è.p.;23;;;39301;683578.25;1126294.88;2013-12-01T00:00:00
8816743;561461;Jankov;;;;;56791;Jankov;;;è.p.;24;;;39301;683542.13;1126271.38;2013-12-01T00:00:00
8816751;561461;Jankov;;;;;56791;Jankov;;;è.p.;25;;;39301;683912.44;1126233.25;2013-12-01T00:00:00
8816760;561461;Jankov;;;;;56791;Jankov;;;è.p.;26;;;39301;683613.75;1126202.75;2013-12-01T00:00:00
8816778;561461;Jankov;;;;;56791;Jankov;;;è.p.;27;;;39301;683562.44;1126240.88;2013-12-01T00:00:00
8816786;561461;Jankov;;;;;56791;Jankov;;;è.p.;28;;;39301;683895.00;1126305.75;2013-12-01T00:00:00
8816794;561461;Jankov;;;;;56791;Jankov;;;è.p.;29;;;39301;683562.06;1126158.63;2013-12-01T00:00:00
8816816;561461;Jankov;;;;;56791;Jankov;;;è.p.;31;;;39301;683508.00;1126236.63;2013-12-01T00:00:00
8816824;561461;Jankov;;;;;56791;Jankov;;;è.p.;32;;;39301;683588.81;1126233.00;2013-12-01T00:00:00
8816832;561461;Jankov;;;;;56791;Jankov;;;è.p.;33;;;39301;683575.88;1126182.14;2018-02-16T00:00:00
26682222;561461;Jankov;;;;;56791;Jankov;;;è.p.;34;;;39301;683534.64;1126058.00;2013-12-01T00:00:00
75942321;561461;Jankov;;;;;56791;Jankov;;;è.p.;35;;;39301;683670.20;1126359.68;2017-03-20T00:00:00
82110417;561461;Jankov;;;;;56791;Jankov;;;è.p.;36;;;39301;683489.48;1126201.69;2021-09-16T00:00:00
