Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
20492561;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;1;;;73981;440789.99;1131277.14;2013-11-29T00:00:00
20492570;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;2;;;73981;440747.33;1131477.34;2013-11-29T00:00:00
20492588;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;3;;;73981;441610.47;1130155.16;2013-11-29T00:00:00
20492596;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;4;;;73981;441087.41;1131378.14;2013-11-29T00:00:00
20492600;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;5;;;73981;443774.29;1133733.23;2013-11-29T00:00:00
20492618;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;6;;;73981;441146.80;1131788.35;2013-11-29T00:00:00
20492626;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;7;;;73981;441175.59;1131825.64;2013-11-29T00:00:00
20492634;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;8;;;73981;441664.31;1131550.37;2013-11-29T00:00:00
20492642;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;9;;;73981;441692.13;1131572.59;2013-11-29T00:00:00
20492651;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;10;;;73981;441597.98;1131780.48;2013-11-29T00:00:00
20492669;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;11;;;73981;441846.31;1131655.38;2013-11-29T00:00:00
20492677;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;12;;;73981;441673.90;1131838.22;2013-11-29T00:00:00
20492685;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;13;;;73981;441733.23;1131874.09;2013-11-29T00:00:00
20492693;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;14;;;73981;442057.13;1131941.45;2013-11-29T00:00:00
20492707;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;15;;;73981;441789.47;1131911.11;2013-11-29T00:00:00
20492715;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;16;;;73981;441869.89;1131933.88;2017-04-27T00:00:00
20492723;507547;Milíkov;;;;;94943;Milíkov;;;è.p.;17;;;73981;441952.58;1131935.66;2013-11-29T00:00:00
