KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
13772015;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;72;;;58856;685648.53;1147922.14;2021-07-15T00:00:00
13772023;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;73;;;58856;685654.57;1147927.51;2021-07-15T00:00:00
13772031;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;74;;;58856;685659.99;1147933.20;2021-07-15T00:00:00
13772040;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;75;;;58856;686058.48;1147455.70;2013-12-03T00:00:00
13772058;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;76;;;58856;685788.96;1147796.83;2013-12-03T00:00:00
13772066;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;77;;;58856;685938.87;1147604.25;2013-12-03T00:00:00
13772074;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;78;;;58856;685744.90;1147741.33;2013-12-03T00:00:00
13772082;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;79;;;58856;685735.04;1147822.09;2013-12-03T00:00:00
13772091;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;80;;;58856;685818.78;1147680.38;2013-12-03T00:00:00
13772104;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;81;;;58856;686057.54;1147492.09;2013-12-03T00:00:00
13772112;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;82;;;58856;685762.89;1147669.75;2013-12-03T00:00:00
13772121;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;85;;;58856;685973.57;1147574.39;2013-12-03T00:00:00
13772139;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;86;;;58856;685951.30;1147555.16;2013-12-03T00:00:00
13772147;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;87;;;58856;685932.45;1147541.26;2013-12-03T00:00:00
13772155;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;88;;;58856;685936.98;1147567.54;2013-12-03T00:00:00
13772163;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;89;;;58856;685954.04;1147591.88;2013-12-03T00:00:00
13772171;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;90;;;58856;686131.90;1147568.75;2013-12-03T00:00:00
13772180;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;91;;;58856;686154.00;1147626.19;2013-12-03T00:00:00
13772198;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;92;;;58856;686130.59;1147633.57;2013-12-03T00:00:00
13772201;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;93;;;58856;685900.37;1147776.68;2013-12-03T00:00:00
13772210;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;96;;;58856;685676.05;1147868.49;2013-12-03T00:00:00
13772228;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;98;;;58856;685504.40;1147880.50;2013-12-03T00:00:00
13772236;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;99;;;58856;685486.35;1147867.25;2013-12-03T00:00:00
13772244;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;1;;;58856;686357.91;1146744.88;2013-12-03T00:00:00
13772252;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;2;;;58856;686354.21;1146752.79;2013-12-03T00:00:00
13772279;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;4;;;58856;686447.11;1148217.92;2013-12-03T00:00:00
13772287;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;5;;;58856;685909.64;1147651.96;2018-04-18T00:00:00
13772295;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;6;;;58856;686566.48;1147092.85;2018-05-03T00:00:00
13772309;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;7;;;58856;686565.37;1148254.83;2013-12-03T00:00:00
13772317;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;8;;;58856;686796.25;1147276.61;2018-05-03T00:00:00
13772325;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;9;;;58856;686836.93;1147269.80;2018-04-18T00:00:00
13772333;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;10;;;58856;686436.30;1147453.89;2013-12-03T00:00:00
13772341;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;11;;;58856;686331.38;1147414.59;2013-12-03T00:00:00
13772350;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;12;;;58856;686672.44;1147303.77;2013-12-03T00:00:00
13772368;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;13;;;58856;685730.22;1148435.11;2013-12-03T00:00:00
13772376;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;14;;;58856;685769.88;1148461.83;2013-12-03T00:00:00
13772384;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;15;;;58856;686923.52;1147371.23;2013-12-03T00:00:00
13772392;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;16;;;58856;687343.20;1147544.62;2013-12-03T00:00:00
13772406;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;17;;;58856;686387.82;1146941.11;2013-12-03T00:00:00
13772422;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;19;;;58856;686946.24;1147302.98;2013-12-03T00:00:00
13772449;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;21;;;58856;685485.88;1146778.24;2013-12-03T00:00:00
13772457;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;22;;;58856;685740.91;1146395.15;2018-04-18T00:00:00
13772465;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;23;;;58856;685529.85;1146462.01;2013-12-03T00:00:00
13772473;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;24;;;58856;686896.47;1147234.52;2013-12-03T00:00:00
13772503;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;27;;;58856;686465.46;1146597.28;2013-12-03T00:00:00
13772511;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;28;;;58856;686077.63;1147477.64;2013-12-03T00:00:00
13772538;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;34;;;58856;685926.72;1147588.38;2013-12-03T00:00:00
13772546;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;35;;;58856;685333.18;1148389.11;2013-12-03T00:00:00
13772554;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;36;;;58856;685335.39;1148394.36;2013-12-03T00:00:00
25027247;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;97;;;58856;685526.81;1147859.73;2013-12-03T00:00:00
25573799;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;10;;;58856;686295.87;1146821.74;2018-04-20T00:00:00
25573802;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.p.;14;;;58856;686162.52;1147346.84;2013-12-03T00:00:00
25573811;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;29;;;58856;686117.80;1147710.27;2013-12-03T00:00:00
25573829;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;30;;;58856;686103.97;1147731.03;2013-12-03T00:00:00
25573861;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;37;;;58856;686878.94;1147300.25;2018-05-03T00:00:00
25573870;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;38;;;58856;686025.52;1147589.76;2018-04-18T00:00:00
25573888;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;39;;;58856;686024.18;1147585.90;2018-04-18T00:00:00
25573900;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;41;;;58856;685633.84;1147815.77;2018-03-22T00:00:00
25573918;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;42;;;58856;685848.32;1147707.08;2018-04-18T00:00:00
25573926;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;43;;;58856;685594.65;1147981.20;2018-04-18T00:00:00
25573942;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;45;;;58856;685891.67;1147744.12;2018-03-01T00:00:00
25573951;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;47;;;58856;686041.68;1147586.35;2018-04-18T00:00:00
25573969;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;48;;;58856;686040.51;1147583.93;2018-04-18T00:00:00
25573977;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;49;;;58856;686471.27;1146653.46;2018-02-28T00:00:00
25573985;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;50;;;58856;686370.54;1146726.97;2013-12-03T00:00:00
25573993;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;51;;;58856;686381.64;1146704.07;2013-12-03T00:00:00
25574001;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;52;;;58856;686394.02;1146682.98;2013-12-03T00:00:00
25574019;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;53;;;58856;686406.32;1146667.12;2013-12-03T00:00:00
25574027;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;54;;;58856;686420.88;1146648.18;2013-12-03T00:00:00
25574035;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;55;;;58856;686403.27;1146641.70;2013-12-03T00:00:00
25574043;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;56;;;58856;686383.55;1146668.81;2013-12-03T00:00:00
25574051;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;57;;;58856;686364.14;1146681.36;2013-12-03T00:00:00
25574060;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;58;;;58856;686366.43;1146699.96;2013-12-03T00:00:00
25574078;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;59;;;58856;686346.35;1146710.21;2013-12-03T00:00:00
25574086;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;60;;;58856;686345.33;1146736.11;2013-12-03T00:00:00
25574108;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;62;;;58856;686323.33;1146692.08;2013-12-03T00:00:00
25574116;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;63;;;58856;686340.17;1146689.67;2013-12-03T00:00:00
25574132;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;65;;;58856;686355.02;1146669.54;2013-12-03T00:00:00
25574141;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;66;;;58856;686370.89;1146659.43;2013-12-03T00:00:00
25574159;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;67;;;58856;686364.90;1146631.07;2013-12-03T00:00:00
25574167;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;68;;;58856;686386.69;1146643.92;2013-12-03T00:00:00
25574175;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;69;;;58856;686413.01;1146620.99;2013-12-03T00:00:00
25574183;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;70;;;58856;686366.66;1146763.42;2013-12-03T00:00:00
25574191;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;73;;;58856;685508.94;1147662.93;2018-04-19T00:00:00
25574205;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;74;;;58856;685546.12;1147714.70;2018-04-19T00:00:00
25574221;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;76;;;58856;685497.55;1147844.67;2018-04-19T00:00:00
25574230;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;77;;;58856;685518.88;1147878.51;2013-12-03T00:00:00
25574248;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;78;;;58856;685641.85;1147932.73;2021-07-15T00:00:00
25574302;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;84;;;58856;685961.09;1147717.05;2018-04-20T00:00:00
25574329;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;86;;;58856;686371.69;1147682.05;2018-04-19T00:00:00
25574337;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;87;;;58856;686347.49;1147701.45;2018-04-19T00:00:00
25574361;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;90;;;58856;686349.09;1147676.86;2018-04-19T00:00:00
25574370;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;101;;;58856;686254.79;1146750.61;2013-12-03T00:00:00
25574388;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;102;;;58856;686235.65;1146732.59;2013-12-03T00:00:00
25574396;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;103;;;58856;686291.69;1146723.27;2013-12-03T00:00:00
25574400;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;104;;;58856;686306.37;1146706.07;2013-12-03T00:00:00
25574418;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;105;;;58856;686317.70;1146831.46;2013-12-03T00:00:00
25574426;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;106;;;58856;686302.24;1146806.83;2013-12-03T00:00:00
25574434;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;107;;;58856;686320.76;1146765.76;2013-12-03T00:00:00
25574442;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;108;;;58856;686318.01;1146740.34;2013-12-03T00:00:00
25574451;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;109;;;58856;686330.80;1146747.60;2013-12-03T00:00:00
25574469;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;110;;;58856;686315.71;1146779.15;2013-12-03T00:00:00
25574477;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;111;;;58856;686327.35;1146821.17;2013-12-03T00:00:00
25574485;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;112;;;58856;686334.21;1146811.98;2013-12-03T00:00:00
25574493;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;113;;;58856;686340.33;1146803.13;2013-12-03T00:00:00
25574507;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;114;;;58856;686346.75;1146794.01;2013-12-03T00:00:00
25574515;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;115;;;58856;686352.92;1146785.46;2013-12-03T00:00:00
25574523;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;116;;;58856;686359.33;1146776.23;2013-12-03T00:00:00
25574540;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;118;;;58856;686319.91;1146804.35;2013-12-03T00:00:00
25574558;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;119;;;58856;686324.32;1146799.48;2013-12-03T00:00:00
25574566;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;120;;;58856;686329.13;1146791.65;2013-12-03T00:00:00
25574574;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;121;;;58856;686333.67;1146783.76;2013-12-03T00:00:00
25574582;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;122;;;58856;686338.86;1146776.59;2013-12-03T00:00:00
25574591;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;123;;;58856;686343.50;1146768.18;2013-12-03T00:00:00
25574604;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;124;;;58856;686348.68;1146760.47;2013-12-03T00:00:00
25574612;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;125;;;58856;686310.60;1146766.52;2013-12-03T00:00:00
25574621;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;126;;;58856;686280.40;1146741.49;2013-12-03T00:00:00
25574639;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;127;;;58856;686294.20;1146737.31;2013-12-03T00:00:00
25574647;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;128;;;58856;686274.83;1146753.98;2013-12-03T00:00:00
25574655;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;129;;;58856;686307.21;1146733.23;2013-12-03T00:00:00
25574663;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;130;;;58856;686304.18;1146744.72;2013-12-03T00:00:00
25574671;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;131;;;58856;686291.08;1146751.72;2013-12-03T00:00:00
25574680;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;132;;;58856;686283.77;1146807.36;2013-12-03T00:00:00
25574698;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;133;;;58856;686275.63;1146792.33;2013-12-03T00:00:00
25574701;587834;ÿ·sn·;;;;;144762;ÿ·sn·;;;Ë.ev.;134;;;58856;686268.16;1146778.17;2013-12-03T00:00:00
