Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
6136664;535214;Støemy;;;;;58301;Jenichov;;;è.p.;1;;;27734;726728.13;1012767.69;2013-12-04T00:00:00
6136672;535214;Støemy;;;;;58301;Jenichov;;;è.p.;2;;;27734;726734.75;1012755.06;2013-12-04T00:00:00
6136681;535214;Støemy;;;;;58301;Jenichov;;;è.p.;3;;;27734;726751.31;1012785.75;2013-12-04T00:00:00
6136699;535214;Støemy;;;;;58301;Jenichov;;;è.p.;4;;;27734;726754.44;1012809.31;2013-12-04T00:00:00
6136702;535214;Støemy;;;;;58301;Jenichov;;;è.p.;5;;;27734;726752.88;1012835.06;2013-12-04T00:00:00
6136711;535214;Støemy;;;;;58301;Jenichov;;;è.p.;6;;;27734;726776.31;1012840.75;2013-12-04T00:00:00
6136729;535214;Støemy;;;;;58301;Jenichov;;;è.p.;7;;;27734;726744.65;1012899.68;2013-12-04T00:00:00
6136737;535214;Støemy;;;;;58301;Jenichov;;;è.p.;8;;;27734;726783.19;1012894.06;2013-12-04T00:00:00
6136745;535214;Støemy;;;;;58301;Jenichov;;;è.p.;9;;;27734;726714.94;1012895.25;2013-12-04T00:00:00
6136753;535214;Støemy;;;;;58301;Jenichov;;;è.p.;10;;;27734;726693.94;1012900.50;2013-12-04T00:00:00
6136761;535214;Støemy;;;;;58301;Jenichov;;;è.p.;11;;;27734;726662.00;1012923.56;2013-12-04T00:00:00
6136770;535214;Støemy;;;;;58301;Jenichov;;;è.p.;12;;;27734;726696.31;1012975.25;2013-12-04T00:00:00
6136788;535214;Støemy;;;;;58301;Jenichov;;;è.p.;13;;;27734;726839.38;1012938.50;2013-12-04T00:00:00
6136796;535214;Støemy;;;;;58301;Jenichov;;;è.p.;14;;;27734;726653.88;1013004.94;2013-12-04T00:00:00
6136800;535214;Støemy;;;;;58301;Jenichov;;;è.p.;15;;;27734;726843.23;1012951.67;2013-12-04T00:00:00
6136826;535214;Støemy;;;;;58301;Jenichov;;;è.p.;17;;;27734;726599.38;1013014.44;2013-12-04T00:00:00
6136834;535214;Støemy;;;;;58301;Jenichov;;;è.p.;18;;;27734;726591.31;1013024.56;2013-12-04T00:00:00
6136842;535214;Støemy;;;;;58301;Jenichov;;;è.p.;19;;;27734;726561.00;1013029.38;2013-12-04T00:00:00
6136851;535214;Støemy;;;;;58301;Jenichov;;;è.p.;21;;;27734;726669.69;1012947.00;2013-12-04T00:00:00
6136869;535214;Støemy;;;;;58301;Jenichov;;;è.p.;22;;;27734;726552.50;1012955.06;2013-12-04T00:00:00
6136877;535214;Støemy;;;;;58301;Jenichov;;;è.p.;23;;;27734;726596.56;1012955.88;2013-12-04T00:00:00
6136885;535214;Støemy;;;;;58301;Jenichov;;;è.p.;24;;;27734;726591.69;1012904.56;2013-12-04T00:00:00
6136893;535214;Støemy;;;;;58301;Jenichov;;;è.p.;25;;;27734;726615.56;1012893.25;2013-12-04T00:00:00
6136907;535214;Støemy;;;;;58301;Jenichov;;;è.p.;26;;;27734;726648.98;1012873.20;2020-11-23T00:00:00
6136915;535214;Støemy;;;;;58301;Jenichov;;;è.p.;28;;;27734;726673.60;1012860.54;2013-12-04T00:00:00
6136923;535214;Støemy;;;;;58301;Jenichov;;;è.p.;29;;;27734;726711.56;1012860.56;2013-12-04T00:00:00
6136931;535214;Støemy;;;;;58301;Jenichov;;;è.p.;30;;;27734;726726.25;1012847.63;2013-12-04T00:00:00
6136940;535214;Støemy;;;;;58301;Jenichov;;;è.p.;31;;;27734;726769.88;1012760.75;2013-12-04T00:00:00
6136958;535214;Støemy;;;;;58301;Jenichov;;;è.p.;34;;;27734;726606.38;1012835.06;2013-12-04T00:00:00
6136966;535214;Støemy;;;;;58301;Jenichov;;;è.p.;35;;;27734;726579.19;1012928.00;2013-12-04T00:00:00
6136974;535214;Støemy;;;;;58301;Jenichov;;;è.p.;36;;;27734;726673.69;1012882.75;2013-12-04T00:00:00
6136982;535214;Støemy;;;;;58301;Jenichov;;;è.p.;37;;;27734;726735.13;1012818.13;2013-12-04T00:00:00
6136991;535214;Støemy;;;;;58301;Jenichov;;;è.p.;38;;;27734;726788.06;1012947.00;2013-12-04T00:00:00
6137008;535214;Støemy;;;;;58301;Jenichov;;;è.p.;39;;;27734;726775.13;1012923.56;2013-12-04T00:00:00
6137016;535214;Støemy;;;;;58301;Jenichov;;;è.p.;40;;;27734;726804.94;1012895.76;2013-12-04T00:00:00
