Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
65684;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;1;;;40502;737417.00;957963.00;2013-12-07T00:00:00
65714;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;8;;;40502;737424.00;957668.00;2013-12-07T00:00:00
65722;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;9;;;40502;737443.00;957672.00;2013-12-07T00:00:00
65731;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;10;;;40502;737441.00;957623.00;2013-12-07T00:00:00
65757;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;12;;;40502;737490.00;957557.00;2013-12-07T00:00:00
65765;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;13;;;40502;737527.00;957583.00;2013-12-07T00:00:00
65773;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;14;;;40502;737512.00;957491.00;2013-12-07T00:00:00
65781;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;15;;;40502;737543.00;957504.00;2013-12-07T00:00:00
65803;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;20;;;40502;737463.00;958050.00;2013-12-07T00:00:00
65811;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;24;;;40502;737493.00;958048.00;2013-12-07T00:00:00
65820;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;25;;;40502;737429.00;958112.00;2013-12-07T00:00:00
65862;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;31;;;40502;737401.00;958026.00;2013-12-07T00:00:00
65871;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.ev.;32;;;40502;737392.44;958018.06;2013-12-07T00:00:00
65889;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.ev.;33;;;40502;737403.00;958050.00;2013-12-07T00:00:00
65897;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.ev.;35;;;40502;737374.00;958061.00;2013-12-07T00:00:00
65901;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.ev.;36;;;40502;737385.00;958094.00;2013-12-07T00:00:00
65927;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;41;;;40502;737384.00;958075.00;2013-12-07T00:00:00
65935;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;42;;;40502;737437.00;958143.00;2013-12-07T00:00:00
65943;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;43;;;40502;737478.00;957827.00;2013-12-07T00:00:00
65951;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;46;;;40502;737466.00;957865.00;2013-12-07T00:00:00
65960;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;47;;;40502;737483.27;957875.01;2020-01-29T00:00:00
65978;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.p.;49;;;40502;737504.30;957851.36;2016-05-10T00:00:00
65986;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.ev.;2;;;40502;737403.25;957938.21;2019-04-26T00:00:00
65994;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.ev.;3;;;40502;737351.00;957900.00;2013-12-07T00:00:00
66001;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.ev.;4;;;40502;737367.00;957928.00;2013-12-07T00:00:00
66036;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.ev.;7;;;40502;737410.30;957707.49;2014-01-27T00:00:00
66061;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.ev.;11;;;40502;737477.04;957603.88;2014-01-27T00:00:00
66079;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.ev.;26;;;40502;737504.00;957556.00;2013-12-07T00:00:00
66087;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.ev.;29;;;40502;737497.00;958190.00;2013-12-07T00:00:00
66095;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.ev.;37;;;40502;737380.31;957993.94;2013-12-07T00:00:00
66109;566900;Rùžová;;;;;143774;Kamenická Stráò;;;è.ev.;39;;;40502;737349.00;957952.00;2013-12-07T00:00:00
