Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
1833499;577910;Budislav;;;;;15440;Budislav;;;и.p.;39;;;56965;622308.96;1090035.82;2013-11-29T00:00:00
1833502;577910;Budislav;;;;;15440;Budislav;;;и.p.;40;;;56965;622271.38;1090013.45;2013-11-29T00:00:00
1833511;577910;Budislav;;;;;15440;Budislav;;;и.p.;41;;;56965;622201.04;1090010.42;2013-11-29T00:00:00
1833529;577910;Budislav;;;;;15440;Budislav;;;и.p.;42;;;56965;622220.44;1089986.49;2013-11-29T00:00:00
1833537;577910;Budislav;;;;;15440;Budislav;;;и.p.;43;;;56965;621920.75;1090270.40;2013-11-29T00:00:00
1833545;577910;Budislav;;;;;15440;Budislav;;;и.p.;44;;;56965;622252.19;1089996.99;2013-11-29T00:00:00
1833553;577910;Budislav;;;;;15440;Budislav;;;и.p.;46;;;56965;622318.41;1089953.90;2013-11-29T00:00:00
1833561;577910;Budislav;;;;;15440;Budislav;;;и.p.;47;;;56965;622340.69;1089982.50;2013-11-29T00:00:00
1833570;577910;Budislav;;;;;15440;Budislav;;;и.p.;48;;;56965;622378.21;1089982.23;2013-11-29T00:00:00
1833588;577910;Budislav;;;;;15440;Budislav;;;и.p.;49;;;56965;622554.81;1089865.82;2013-11-29T00:00:00
1833596;577910;Budislav;;;;;15440;Budislav;;;и.p.;50;;;56965;622414.00;1089960.36;2013-11-29T00:00:00
1833600;577910;Budislav;;;;;15440;Budislav;;;и.p.;51;;;56965;622426.94;1089961.19;2013-11-29T00:00:00
1833618;577910;Budislav;;;;;15440;Budislav;;;и.p.;52;;;56965;622486.81;1089916.21;2013-11-29T00:00:00
1833626;577910;Budislav;;;;;15440;Budislav;;;и.p.;53;;;56965;622515.13;1089964.15;2013-11-29T00:00:00
1833634;577910;Budislav;;;;;15440;Budislav;;;и.p.;54;;;56965;622546.94;1090008.24;2013-11-29T00:00:00
1833651;577910;Budislav;;;;;15440;Budislav;;;и.p.;56;;;56965;622651.81;1090078.59;2013-11-29T00:00:00
1833669;577910;Budislav;;;;;15440;Budislav;;;и.p.;57;;;56965;622630.63;1090099.83;2013-11-29T00:00:00
1833677;577910;Budislav;;;;;15440;Budislav;;;и.p.;58;;;56965;622571.25;1090111.45;2013-11-29T00:00:00
1833685;577910;Budislav;;;;;15440;Budislav;;;и.p.;59;;;56965;622526.56;1090125.52;2013-11-29T00:00:00
1833693;577910;Budislav;;;;;15440;Budislav;;;и.p.;60;;;56965;622473.44;1089981.05;2013-11-29T00:00:00
1833707;577910;Budislav;;;;;15440;Budislav;;;и.p.;61;;;56965;622462.94;1090012.90;2013-11-29T00:00:00
1833715;577910;Budislav;;;;;15440;Budislav;;;и.p.;62;;;56965;621923.19;1090143.34;2013-11-29T00:00:00
1833723;577910;Budislav;;;;;15440;Budislav;;;и.p.;63;;;56965;622671.50;1090055.41;2013-11-29T00:00:00
1833731;577910;Budislav;;;;;15440;Budislav;;;и.p.;64;;;56965;622390.65;1089932.90;2018-05-11T00:00:00
1833740;577910;Budislav;;;;;15440;Budislav;;;и.p.;65;;;56965;622403.63;1090075.37;2013-11-29T00:00:00
1833758;577910;Budislav;;;;;15440;Budislav;;;и.p.;66;;;56965;622588.69;1090062.88;2013-11-29T00:00:00
1833766;577910;Budislav;;;;;15440;Budislav;;;и.p.;67;;;56965;622223.13;1090230.22;2013-11-29T00:00:00
1833774;577910;Budislav;;;;;15440;Budislav;;;и.p.;68;;;56965;622200.75;1090225.47;2013-11-29T00:00:00
1833782;577910;Budislav;;;;;15440;Budislav;;;и.p.;69;;;56965;622151.56;1090301.01;2013-11-29T00:00:00
1833791;577910;Budislav;;;;;15440;Budislav;;;и.p.;70;;;56965;622110.81;1090259.89;2013-11-29T00:00:00
1833804;577910;Budislav;;;;;15440;Budislav;;;и.p.;71;;;56965;622178.06;1090269.54;2013-11-29T00:00:00
1833812;577910;Budislav;;;;;15440;Budislav;;;и.p.;73;;;56965;622242.31;1090247.32;2013-11-29T00:00:00
1833821;577910;Budislav;;;;;15440;Budislav;;;и.p.;74;;;56965;622221.63;1090275.21;2013-11-29T00:00:00
1833839;577910;Budislav;;;;;15440;Budislav;;;и.p.;75;;;56965;622250.88;1090267.43;2013-11-29T00:00:00
1833847;577910;Budislav;;;;;15440;Budislav;;;и.p.;76;;;56965;622222.13;1090313.45;2013-11-29T00:00:00
1833855;577910;Budislav;;;;;15440;Budislav;;;и.p.;77;;;56965;622200.44;1090316.78;2013-11-29T00:00:00
1833863;577910;Budislav;;;;;15440;Budislav;;;и.p.;78;;;56965;622197.13;1090344.48;2013-11-29T00:00:00
1833871;577910;Budislav;;;;;15440;Budislav;;;и.p.;79;;;56965;622225.44;1090334.42;2013-11-29T00:00:00
1833880;577910;Budislav;;;;;15440;Budislav;;;и.p.;80;;;56965;622621.48;1090063.68;2013-11-29T00:00:00
1833898;577910;Budislav;;;;;15440;Budislav;;;и.p.;82;;;56965;622630.10;1090065.84;2013-11-29T00:00:00
1833901;577910;Budislav;;;;;15440;Budislav;;;и.p.;83;;;56965;622843.75;1090693.07;2013-11-29T00:00:00
1833910;577910;Budislav;;;;;15440;Budislav;;;и.p.;84;;;56965;622307.25;1090548.59;2013-11-29T00:00:00
1833928;577910;Budislav;;;;;15440;Budislav;;;и.p.;86;;;56965;622735.90;1090621.74;2018-06-12T00:00:00
1833936;577910;Budislav;;;;;15440;Budislav;;;и.p.;87;;;56965;622917.50;1090755.83;2013-11-29T00:00:00
1833944;577910;Budislav;;;;;15440;Budislav;;;и.p.;88;;;56965;622567.67;1090062.87;2013-11-29T00:00:00
1833952;577910;Budislav;;;;;15440;Budislav;;;и.p.;89;;;56965;623003.63;1090719.74;2013-11-29T00:00:00
1833961;577910;Budislav;;;;;15440;Budislav;;;и.p.;91;;;56965;623030.44;1090591.05;2013-11-29T00:00:00
1833979;577910;Budislav;;;;;15440;Budislav;;;и.p.;92;;;56965;623152.06;1090617.86;2013-11-29T00:00:00
1833987;577910;Budislav;;;;;15440;Budislav;;;и.p.;93;;;56965;623161.00;1090582.14;2013-11-29T00:00:00
1833995;577910;Budislav;;;;;15440;Budislav;;;и.p.;94;;;56965;623256.39;1090549.70;2013-11-29T00:00:00
1834002;577910;Budislav;;;;;15440;Budislav;;;и.p.;95;;;56965;622141.49;1090272.66;2013-11-29T00:00:00
1834011;577910;Budislav;;;;;15440;Budislav;;;и.p.;96;;;56965;623316.69;1090351.12;2013-11-29T00:00:00
1834029;577910;Budislav;;;;;15440;Budislav;;;и.p.;97;;;56965;623369.81;1090248.12;2013-11-29T00:00:00
1834037;577910;Budislav;;;;;15440;Budislav;;;и.p.;98;;;56965;622036.75;1090184.64;2013-11-29T00:00:00
1834045;577910;Budislav;;;;;15440;Budislav;;;и.p.;99;;;56965;623226.56;1090294.48;2013-11-29T00:00:00
1834053;577910;Budislav;;;;;15440;Budislav;;;и.p.;100;;;56965;622830.53;1090409.08;2013-11-29T00:00:00
1834061;577910;Budislav;;;;;15440;Budislav;;;и.p.;101;;;56965;622817.75;1090363.01;2013-11-29T00:00:00
1834070;577910;Budislav;;;;;15440;Budislav;;;и.p.;102;;;56965;622765.81;1090315.21;2013-11-29T00:00:00
1834088;577910;Budislav;;;;;15440;Budislav;;;и.p.;103;;;56965;622806.31;1090291.07;2013-11-29T00:00:00
1834096;577910;Budislav;;;;;15440;Budislav;;;и.p.;104;;;56965;622747.81;1090231.41;2013-11-29T00:00:00
1834100;577910;Budislav;;;;;15440;Budislav;;;и.p.;105;;;56965;622791.00;1090264.35;2013-11-29T00:00:00
1834118;577910;Budislav;;;;;15440;Budislav;;;и.p.;106;;;56965;622758.06;1090224.03;2013-11-29T00:00:00
1834126;577910;Budislav;;;;;15440;Budislav;;;и.p.;107;;;56965;622812.75;1090198.49;2013-11-29T00:00:00
1834134;577910;Budislav;;;;;15440;Budislav;;;и.p.;108;;;56965;622781.62;1090140.68;2013-11-29T00:00:00
1834142;577910;Budislav;;;;;15440;Budislav;;;и.p.;109;;;56965;622828.69;1089673.58;2013-11-29T00:00:00
1834151;577910;Budislav;;;;;15440;Budislav;;;и.p.;110;;;56965;622992.25;1089560.06;2013-11-29T00:00:00
1834169;577910;Budislav;;;;;15440;Budislav;;;и.p.;111;;;56965;623170.44;1089731.23;2013-11-29T00:00:00
1834177;577910;Budislav;;;;;15440;Budislav;;;и.p.;112;;;56965;623298.69;1089410.68;2013-11-29T00:00:00
1834185;577910;Budislav;;;;;15440;Budislav;;;и.p.;114;;;56965;622202.63;1090291.14;2013-11-29T00:00:00
1834193;577910;Budislav;;;;;15440;Budislav;;;и.p.;115;;;56965;623107.94;1089595.52;2013-11-29T00:00:00
1834207;577910;Budislav;;;;;15440;Budislav;;;и.p.;117;;;56965;623293.50;1089513.22;2013-11-29T00:00:00
1834215;577910;Budislav;;;;;15440;Budislav;;;и.p.;118;;;56965;623058.03;1090880.16;2013-11-29T00:00:00
1834223;577910;Budislav;;;;;15440;Budislav;;;и.p.;119;;;56965;623362.81;1090313.11;2013-11-29T00:00:00
1834231;577910;Budislav;;;;;15440;Budislav;;;и.p.;121;;;56965;623011.88;1091029.98;2013-11-29T00:00:00
1834240;577910;Budislav;;;;;15440;Budislav;;;и.p.;122;;;56965;623121.94;1090612.69;2013-11-29T00:00:00
1834258;577910;Budislav;;;;;15440;Budislav;;;и.p.;123;;;56965;622675.21;1090095.61;2013-11-29T00:00:00
1834266;577910;Budislav;;;;;15440;Budislav;;;и.p.;124;;;56965;622331.19;1090278.80;2013-11-29T00:00:00
1834274;577910;Budislav;;;;;15440;Budislav;;;и.p.;125;;;56965;622426.06;1089917.26;2013-11-29T00:00:00
1834282;577910;Budislav;;;;;15440;Budislav;;;и.p.;126;;;56965;622534.13;1090040.17;2013-11-29T00:00:00
1834291;577910;Budislav;;;;;15440;Budislav;;;и.p.;127;;;56965;623064.81;1089619.41;2013-11-29T00:00:00
1834304;577910;Budislav;;;;;15440;Budislav;;;и.p.;128;;;56965;622511.94;1090008.61;2013-11-29T00:00:00
1834312;577910;Budislav;;;;;15440;Budislav;;;и.p.;129;;;56965;622209.05;1089928.54;2013-11-29T00:00:00
1834321;577910;Budislav;;;;;15440;Budislav;;;и.p.;130;;;56965;622437.88;1089982.24;2013-11-29T00:00:00
1834339;577910;Budislav;;;;;15440;Budislav;;;и.p.;132;;;56965;623071.88;1089650.55;2013-11-29T00:00:00
1834347;577910;Budislav;;;;;15440;Budislav;;;и.p.;133;;;56965;622421.13;1090270.83;2013-11-29T00:00:00
1834355;577910;Budislav;;;;;15440;Budislav;;;и.p.;135;;;56965;622172.44;1090080.55;2013-11-29T00:00:00
1834363;577910;Budislav;;;;;15440;Budislav;;;и.p.;136;;;56965;622118.88;1090093.01;2013-11-29T00:00:00
1834371;577910;Budislav;;;;;15440;Budislav;;;и.p.;137;;;56965;622553.81;1090029.89;2013-11-29T00:00:00
1834380;577910;Budislav;;;;;15440;Budislav;;;и.p.;139;;;56965;622463.31;1090051.73;2013-11-29T00:00:00
1834398;577910;Budislav;;;;;15440;Budislav;;;и.p.;140;;;56965;622424.81;1090024.62;2013-11-29T00:00:00
1834401;577910;Budislav;;;;;15440;Budislav;;;и.p.;141;;;56965;622517.89;1090072.08;2013-11-29T00:00:00
1834410;577910;Budislav;;;;;15440;Budislav;;;и.p.;142;;;56965;622292.25;1090304.67;2013-11-29T00:00:00
1834428;577910;Budislav;;;;;15440;Budislav;;;и.p.;143;;;56965;622527.81;1089877.13;2013-11-29T00:00:00
1834436;577910;Budislav;;;;;15440;Budislav;;;и.p.;144;;;56965;622525.13;1089942.65;2013-11-29T00:00:00
1834444;577910;Budislav;;;;;15440;Budislav;;;и.p.;145;;;56965;622566.50;1089851.37;2013-11-29T00:00:00
1834452;577910;Budislav;;;;;15440;Budislav;;;и.p.;146;;;56965;622541.00;1089893.80;2013-11-29T00:00:00
1834461;577910;Budislav;;;;;15440;Budislav;;;и.p.;147;;;56965;622602.18;1090065.09;2013-11-29T00:00:00
1834479;577910;Budislav;;;;;15440;Budislav;;;и.p.;148;;;56965;622036.19;1090265.05;2013-11-29T00:00:00
1834487;577910;Budislav;;;;;15440;Budislav;;;и.p.;149;;;56965;622507.38;1089932.76;2013-11-29T00:00:00
1834495;577910;Budislav;;;;;15440;Budislav;;;и.p.;150;;;56965;622068.44;1090265.39;2013-11-29T00:00:00
1834509;577910;Budislav;;;;;15440;Budislav;;;и.p.;152;;;56965;621985.00;1090562.06;2013-11-29T00:00:00
1834517;577910;Budislav;;;;;15440;Budislav;;;и.p.;155;;;56965;622058.69;1090626.84;2013-11-29T00:00:00
1834525;577910;Budislav;;;;;15440;Budislav;;;и.p.;158;;;56965;622149.13;1090722.83;2013-11-29T00:00:00
1834533;577910;Budislav;;;;;15440;Budislav;;;и.p.;160;;;56965;622055.94;1090716.42;2013-11-29T00:00:00
1834541;577910;Budislav;;;;;15440;Budislav;;;и.p.;161;;;56965;622056.13;1090785.97;2013-11-29T00:00:00
1834550;577910;Budislav;;;;;15440;Budislav;;;и.p.;162;;;56965;622112.13;1090787.28;2013-11-29T00:00:00
1834568;577910;Budislav;;;;;15440;Budislav;;;и.p.;163;;;56965;622146.56;1090784.42;2013-11-29T00:00:00
1834576;577910;Budislav;;;;;15440;Budislav;;;и.p.;165;;;56965;622174.06;1090965.09;2013-11-29T00:00:00
1834584;577910;Budislav;;;;;15440;Budislav;;;и.p.;167;;;56965;622165.00;1091030.38;2013-11-29T00:00:00
1834592;577910;Budislav;;;;;15440;Budislav;;;и.p.;171;;;56965;622146.56;1090685.11;2013-11-29T00:00:00
1834606;577910;Budislav;;;;;15440;Budislav;;;и.p.;172;;;56965;622158.44;1090649.69;2013-11-29T00:00:00
1834614;577910;Budislav;;;;;15440;Budislav;;;и.p.;176;;;56965;622283.19;1090747.64;2013-11-29T00:00:00
1834622;577910;Budislav;;;;;15440;Budislav;;;и.p.;177;;;56965;622314.84;1090733.72;2013-11-29T00:00:00
1834631;577910;Budislav;;;;;15440;Budislav;;;и.p.;179;;;56965;622389.06;1090712.58;2013-11-29T00:00:00
1834649;577910;Budislav;;;;;15440;Budislav;;;и.p.;180;;;56965;622395.88;1090734.56;2013-11-29T00:00:00
1834657;577910;Budislav;;;;;15440;Budislav;;;и.p.;181;;;56965;622427.31;1090748.64;2013-11-29T00:00:00
1834665;577910;Budislav;;;;;15440;Budislav;;;и.p.;182;;;56965;622494.00;1090720.61;2013-11-29T00:00:00
1834673;577910;Budislav;;;;;15440;Budislav;;;и.p.;184;;;56965;622549.06;1090717.36;2013-11-29T00:00:00
1834690;577910;Budislav;;;;;15440;Budislav;;;и.p.;187;;;56965;622665.63;1090730.58;2013-11-29T00:00:00
1834703;577910;Budislav;;;;;15440;Budislav;;;и.p.;188;;;56965;622704.63;1090706.27;2013-11-29T00:00:00
1834711;577910;Budislav;;;;;15440;Budislav;;;и.p.;189;;;56965;622732.63;1090767.91;2013-11-29T00:00:00
1834738;577910;Budislav;;;;;15440;Budislav;;;и.p.;193;;;56965;622231.25;1090950.86;2013-11-29T00:00:00
1834746;577910;Budislav;;;;;15440;Budislav;;;и.p.;194;;;56965;622239.25;1090916.89;2013-11-29T00:00:00
1834754;577910;Budislav;;;;;15440;Budislav;;;и.p.;195;;;56965;622235.81;1090967.92;2013-11-29T00:00:00
1834762;577910;Budislav;;;;;15440;Budislav;;;и.p.;197;;;56965;622218.19;1091029.92;2013-11-29T00:00:00
1834771;577910;Budislav;;;;;15440;Budislav;;;и.p.;198;;;56965;622220.25;1091048.10;2013-11-29T00:00:00
1834789;577910;Budislav;;;;;15440;Budislav;;;и.p.;199;;;56965;622218.13;1091011.39;2013-11-29T00:00:00
1834797;577910;Budislav;;;;;15440;Budislav;;;и.p.;200;;;56965;622255.25;1090973.79;2013-11-29T00:00:00
1834801;577910;Budislav;;;;;15440;Budislav;;;и.p.;201;;;56965;622817.13;1090843.38;2013-11-29T00:00:00
1834819;577910;Budislav;;;;;15440;Budislav;;;и.p.;202;;;56965;622200.44;1090743.64;2013-11-29T00:00:00
1834827;577910;Budislav;;;;;15440;Budislav;;;и.p.;203;;;56965;622249.85;1091064.20;2013-11-29T00:00:00
1834835;577910;Budislav;;;;;15440;Budislav;;;и.p.;204;;;56965;622729.63;1090704.95;2013-11-29T00:00:00
1834843;577910;Budislav;;;;;15440;Budislav;;;и.p.;206;;;56965;622218.06;1090997.99;2013-11-29T00:00:00
1834851;577910;Budislav;;;;;15440;Budislav;;;и.p.;207;;;56965;622182.06;1091096.66;2013-11-29T00:00:00
1834860;577910;Budislav;;;;;15440;Budislav;;;и.p.;208;;;56965;621902.00;1090397.68;2013-11-29T00:00:00
1834878;577910;Budislav;;;;;15440;Budislav;;;и.p.;209;;;56965;622364.50;1090743.87;2013-11-29T00:00:00
1834886;577910;Budislav;;;;;15440;Budislav;;;и.p.;210;;;56965;622820.06;1090234.63;2013-11-29T00:00:00
1834894;577910;Budislav;;;;;15440;Budislav;;;и.p.;211;;;56965;622691.75;1090018.37;2013-11-29T00:00:00
1834908;577910;Budislav;;;;;15440;Budislav;;;и.p.;212;;;56965;622717.12;1090083.58;2013-11-29T00:00:00
1834916;577910;Budislav;;;;;15440;Budislav;;;и.p.;213;;;56965;622722.11;1090089.89;2013-11-29T00:00:00
1834924;577910;Budislav;;;;;15440;Budislav;;;и.p.;214;;;56965;622726.86;1090094.57;2013-11-29T00:00:00
1834932;577910;Budislav;;;;;15440;Budislav;;;и.p.;215;;;56965;622732.54;1090100.47;2013-11-29T00:00:00
1834941;577910;Budislav;;;;;15440;Budislav;;;и.p.;216;;;56965;622737.00;1090104.62;2013-11-29T00:00:00
1834959;577910;Budislav;;;;;15440;Budislav;;;и.p.;217;;;56965;622742.77;1090110.32;2013-11-29T00:00:00
1834967;577910;Budislav;;;;;15440;Budislav;;;и.p.;218;;;56965;622316.63;1089895.65;2013-11-29T00:00:00
1834975;577910;Budislav;;;;;15440;Budislav;;;и.p.;219;;;56965;622719.80;1090136.58;2013-11-29T00:00:00
1834983;577910;Budislav;;;;;15440;Budislav;;;и.p.;220;;;56965;622734.08;1090151.43;2020-10-01T00:00:00
1834991;577910;Budislav;;;;;15440;Budislav;;;и.p.;221;;;56965;621950.88;1090257.84;2013-11-29T00:00:00
1835009;577910;Budislav;;;;;15440;Budislav;;;и.p.;222;;;56965;622593.44;1089607.09;2013-11-29T00:00:00
1835017;577910;Budislav;;;;;15440;Budislav;;;и.p.;223;;;56965;622586.56;1089612.89;2013-11-29T00:00:00
1835025;577910;Budislav;;;;;15440;Budislav;;;и.p.;224;;;56965;622549.75;1089628.01;2013-11-29T00:00:00
1835033;577910;Budislav;;;;;15440;Budislav;;;и.p.;225;;;56965;621803.94;1090384.00;2013-11-29T00:00:00
1835041;577910;Budislav;;;;;15440;Budislav;;;и.p.;226;;;56965;621778.94;1090402.19;2013-11-29T00:00:00
1835050;577910;Budislav;;;;;15440;Budislav;;;и.p.;227;;;56965;621751.00;1090421.24;2013-11-29T00:00:00
1835068;577910;Budislav;;;;;15440;Budislav;;;и.p.;228;;;56965;621722.06;1090434.36;2013-11-29T00:00:00
1835084;577910;Budislav;;;;;15440;Budislav;;;и.p.;230;;;56965;622110.02;1090289.23;2013-11-29T00:00:00
1835092;577910;Budislav;;;;;15440;Budislav;;;и.p.;231;;;56965;622107.22;1090313.91;2013-11-29T00:00:00
1835106;577910;Budislav;;;;;15440;Budislav;;;и.p.;232;;;56965;622266.88;1089980.06;2013-11-29T00:00:00
1835114;577910;Budislav;;;;;15440;Budislav;;;и.p.;233;;;56965;622079.06;1090771.94;2013-11-29T00:00:00
1835122;577910;Budislav;;;;;15440;Budislav;;;и.p.;234;;;56965;622779.36;1090146.62;2013-11-29T00:00:00
1835131;577910;Budislav;;;;;15440;Budislav;;;и.p.;235;;;56965;622068.38;1090356.60;2013-11-29T00:00:00
1835149;577910;Budislav;;;;;15440;Budislav;;;и.p.;236;;;56965;622087.31;1090344.45;2013-11-29T00:00:00
1835157;577910;Budislav;;;;;15440;Budislav;;;и.p.;237;;;56965;622132.06;1090118.63;2013-11-29T00:00:00
1835165;577910;Budislav;;;;;15440;Budislav;;;и.p.;238;;;56965;622110.44;1090041.95;2013-11-29T00:00:00
1835181;577910;Budislav;;;;;15440;Budislav;;;и.p.;240;;;56965;622003.75;1090315.69;2013-11-29T00:00:00
1835190;577910;Budislav;;;;;15440;Budislav;;;и.p.;241;;;56965;621596.56;1090538.42;2013-11-29T00:00:00
1835203;577910;Budislav;;;;;15440;Budislav;;;и.p.;242;;;56965;622406.13;1090306.71;2013-11-29T00:00:00
1835211;577910;Budislav;;;;;15440;Budislav;;;и.p.;243;;;56965;622785.61;1089974.00;2013-11-29T00:00:00
1835220;577910;Budislav;;;;;15440;Budislav;;;и.p.;244;;;56965;622349.22;1090065.16;2013-11-29T00:00:00
1835238;577910;Budislav;;;;;15440;Budislav;;;и.p.;245;;;56965;622114.83;1090362.34;2013-11-29T00:00:00
1835246;577910;Budislav;;;;;15440;Budislav;;;и.p.;246;;;56965;623039.94;1090683.59;2013-11-29T00:00:00
1835254;577910;Budislav;;;;;15440;Budislav;;;и.p.;247;;;56965;623087.13;1090685.11;2013-11-29T00:00:00
1835262;577910;Budislav;;;;;15440;Budislav;;;и.ev.;1;;;56965;621639.38;1090826.24;2013-11-29T00:00:00
1835289;577910;Budislav;;;;;15440;Budislav;;;и.ev.;9;;;56965;621908.75;1090837.95;2013-11-29T00:00:00
1835297;577910;Budislav;;;;;15440;Budislav;;;и.ev.;10;;;56965;622070.19;1090671.50;2013-11-29T00:00:00
1835301;577910;Budislav;;;;;15440;Budislav;;;и.ev.;11;;;56965;622206.38;1090795.41;2013-11-29T00:00:00
1835319;577910;Budislav;;;;;15440;Budislav;;;и.ev.;12;;;56965;621940.13;1090431.13;2013-11-29T00:00:00
1835327;577910;Budislav;;;;;15440;Budislav;;;и.ev.;13;;;56965;622239.38;1090181.82;2013-11-29T00:00:00
1835335;577910;Budislav;;;;;15440;Budislav;;;и.ev.;14;;;56965;622249.50;1090046.18;2013-11-29T00:00:00
1835343;577910;Budislav;;;;;15440;Budislav;;;и.ev.;15;;;56965;622201.19;1090244.57;2013-11-29T00:00:00
1835351;577910;Budislav;;;;;15440;Budislav;;;и.ev.;16;;;56965;622716.37;1090505.36;2013-11-29T00:00:00
1835360;577910;Budislav;;;;;15440;Budislav;;;и.ev.;17;;;56965;622698.50;1090535.19;2013-11-29T00:00:00
1835378;577910;Budislav;;;;;15440;Budislav;;;и.ev.;18;;;56965;622645.64;1090522.84;2013-11-29T00:00:00
1835386;577910;Budislav;;;;;15440;Budislav;;;и.ev.;19;;;56965;622617.45;1090486.47;2013-11-29T00:00:00
