Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
1942042;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;1;;;67971;600159.53;1134219.25;2013-12-03T00:00:00
1942051;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;2;;;67971;600219.34;1134234.84;2013-12-03T00:00:00
1942069;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;3;;;67971;600240.52;1134239.83;2013-12-03T00:00:00
1942077;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;4;;;67971;600241.71;1134216.57;2013-12-03T00:00:00
1942085;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;5;;;67971;600277.68;1134232.75;2013-12-03T00:00:00
1942093;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;6;;;67971;600293.82;1134230.25;2013-12-03T00:00:00
1942107;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;7;;;67971;600309.03;1134223.17;2013-12-03T00:00:00
1942115;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;8;;;67971;600311.72;1134218.89;2015-11-25T00:00:00
1942123;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;9;;;67971;600331.63;1134212.22;2013-12-03T00:00:00
1942131;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;10;;;67971;600359.17;1134200.93;2013-12-03T00:00:00
1942140;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;11;;;67971;600382.52;1134192.79;2013-12-03T00:00:00
1942158;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;12;;;67971;600403.93;1134186.06;2013-12-03T00:00:00
1942166;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;13;;;67971;600420.73;1134178.59;2013-12-03T00:00:00
1942174;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;14;;;67971;600441.43;1134168.82;2013-12-03T00:00:00
1942182;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;15;;;67971;600459.48;1134152.17;2013-12-03T00:00:00
1942191;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;16;;;67971;600230.43;1134204.01;2013-12-03T00:00:00
1942204;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;17;;;67971;600465.27;1134123.36;2013-12-03T00:00:00
1942212;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;18;;;67971;600489.69;1134123.72;2013-12-03T00:00:00
1942221;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;19;;;67971;600502.96;1134111.19;2013-12-03T00:00:00
1942239;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;20;;;67971;600529.10;1134138.01;2013-12-03T00:00:00
1942247;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;21;;;67971;600802.28;1134481.05;2013-12-03T00:00:00
1942255;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;22;;;67971;600524.32;1134173.76;2013-12-03T00:00:00
1942263;581461;Býkovice;;;;;16527;Býkovice;;;è.p.;23;;;67971;600519.79;1134191.72;2013-12-03T00:00:00
