KÛd ADM;KÛd obce;N·zev obce;KÛd MOMC;N·zev MOMC;KÛd obvodu Prahy;N·zev obvodu Prahy;KÛd Ë·sti obce;N·zev Ë·sti obce;KÛd ulice;N·zev ulice;Typ SO;»Ìslo domovnÌ;»Ìslo orientaËnÌ;Znak ËÌsla orientaËnÌho;PS»;Sou¯adnice Y;Sou¯adnice X;PlatÌ Od
6406602;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;64;;;25268;754560.56;1034059.56;2013-12-03T00:00:00
6406611;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;65;;;25268;754693.19;1033993.38;2013-12-03T00:00:00
6406629;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;66;;;25268;754497.88;1034052.81;2013-12-03T00:00:00
6406637;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;67;;;25268;754477.31;1034057.25;2013-12-03T00:00:00
6406645;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;68;;;25268;754453.13;1034057.25;2013-12-03T00:00:00
6406653;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;69;;;25268;754511.88;1034012.75;2013-12-03T00:00:00
6406661;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;70;;;25268;754661.44;1033902.75;2013-12-03T00:00:00
6406670;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;71;;;25268;754636.50;1033852.56;2013-12-03T00:00:00
6406688;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;72;;;25268;754540.50;1034054.63;2013-12-03T00:00:00
6406696;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;73;;;25268;754551.94;1034028.13;2013-12-03T00:00:00
6406700;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;74;;;25268;754648.69;1033995.06;2013-12-03T00:00:00
6406718;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;75;;;25268;754552.50;1033824.94;2013-12-03T00:00:00
6406726;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;76;;;25268;754750.13;1033931.88;2013-12-03T00:00:00
6406734;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;77;;;25268;754490.06;1033766.44;2013-12-03T00:00:00
6406742;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;78;;;25268;754467.19;1033765.38;2013-12-03T00:00:00
6406751;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;79;;;25268;753726.88;1033724.19;2013-12-03T00:00:00
6406769;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;80;;;25268;754307.06;1034034.50;2013-12-03T00:00:00
6406777;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;81;;;25268;753820.81;1033995.94;2013-12-03T00:00:00
6406785;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;82;;;25268;753939.19;1033890.63;2013-12-03T00:00:00
6406793;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;83;;;25268;754057.50;1033711.44;2013-12-03T00:00:00
6406807;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;84;;;25268;754069.06;1033739.00;2013-12-03T00:00:00
6406815;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;85;;;25268;754602.13;1033901.44;2013-12-03T00:00:00
6406823;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;86;;;25268;754620.13;1033918.06;2013-12-03T00:00:00
6406840;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;88;;;25268;753843.00;1034011.00;2013-12-03T00:00:00
6406858;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;90;;;25268;753823.75;1034015.13;2013-12-03T00:00:00
6406866;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;93;;;25268;753756.69;1034033.44;2013-12-03T00:00:00
25456997;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;101;;;25268;753894.01;1033990.80;2013-12-03T00:00:00
25614908;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;100;;;25268;753775.44;1034030.13;2013-12-03T00:00:00
25614916;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;102;;;25268;754520.00;1033780.00;2013-12-03T00:00:00
25861484;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;89;;;25268;753768.03;1033706.47;2013-12-03T00:00:00
25898876;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;94;;;25268;753920.19;1033840.13;2013-12-03T00:00:00
25906534;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;25;;;25268;753944.06;1033872.75;2013-12-03T00:00:00
25909436;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;92;;;25268;753548.19;1034062.56;2013-12-03T00:00:00
26419114;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;104;;;25268;754016.00;1033718.00;2013-12-03T00:00:00
26425823;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;96;;;25268;753790.92;1034030.32;2013-12-03T00:00:00
26452766;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;99;;;25268;754711.72;1034003.25;2013-12-03T00:00:00
26456915;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;103;;;25268;753656.09;1034084.22;2013-12-03T00:00:00
26469359;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;97;;;25268;753756.65;1033711.78;2013-12-03T00:00:00
26472996;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.ev.;1;;;25268;753263.56;1033667.31;2013-12-03T00:00:00
26482797;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;98;;;25268;754747.72;1034153.95;2013-12-03T00:00:00
26485991;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;95;;;25268;753769.04;1033735.18;2013-12-03T00:00:00
27814807;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;106;;;25268;753732.00;1034023.00;2013-12-03T00:00:00
27814815;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;107;;;25268;753865.65;1034001.60;2013-12-03T00:00:00
27814823;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;108;;;25268;754059.29;1033869.94;2014-02-07T00:00:00
27814831;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;109;;;25268;753679.71;1034010.77;2014-02-07T00:00:00
27814840;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;110;;;25268;753612.81;1034138.47;2014-02-07T00:00:00
28359551;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;111;;;25268;753495.23;1034051.73;2014-02-07T00:00:00
28359569;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;112;;;25268;753672.29;1034011.52;2014-02-07T00:00:00
28359577;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;113;;;25268;754096.18;1034017.43;2014-02-07T00:00:00
28359593;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;115;;;25268;753843.44;1033734.76;2014-02-07T00:00:00
30988357;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;91;;;25268;754063.00;1033854.00;2013-12-03T00:00:00
30988365;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;105;;;25268;754064.70;1033916.72;2013-12-03T00:00:00
74117441;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;114;;;25268;754125.57;1033952.55;2015-10-05T00:00:00
74827812;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;116;;;25268;754151.63;1034015.19;2016-04-08T00:00:00
75225484;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;117;;;25268;754073.32;1033981.27;2016-07-25T00:00:00
75582449;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;118;;;25268;754672.77;1034079.69;2016-11-28T00:00:00
78254159;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;119;;;25268;754124.01;1034027.65;2018-04-16T00:00:00
78851769;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;120;;;25268;753746.40;1034091.92;2018-11-20T00:00:00
80323022;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;121;;;25268;753670.62;1033706.23;2020-02-03T00:00:00
81134461;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;122;;;25268;754604.43;1033800.63;2020-09-22T00:00:00
81434430;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;123;;;25268;754102.99;1034037.28;2021-01-21T00:00:00
81969392;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;124;;;25268;753733.56;1033726.01;2021-07-16T00:00:00
81997086;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;125;;;25268;754118.07;1034009.64;2021-08-02T00:00:00
82189757;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;126;;;25268;753808.67;1034086.99;2021-10-19T00:00:00
82253421;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;127;;;25268;753886.33;1034053.67;2021-11-15T00:00:00
82884072;539147;»ÌËovice;;;;;403148;»ÌËovice;;;Ë.p.;128;;;25268;753824.20;1034056.87;2022-04-19T00:00:00
