Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
19;562343;Arnoltice;;;;;434;Arnoltice;;;è.p.;1;;;40714;742523.00;958920.00;2013-11-29T00:00:00
27;562343;Arnoltice;;;;;434;Arnoltice;;;è.p.;2;;;40714;742792.91;958987.52;2013-11-29T00:00:00
35;562343;Arnoltice;;;;;434;Arnoltice;;;è.p.;3;;;40714;742766.00;958988.00;2013-11-29T00:00:00
43;562343;Arnoltice;;;;;434;Arnoltice;;;è.p.;5;;;40714;742498.00;958822.00;2013-11-29T00:00:00
51;562343;Arnoltice;;;;;434;Arnoltice;;;è.p.;6;;;40714;741864.00;959240.00;2013-11-29T00:00:00
60;562343;Arnoltice;;;;;434;Arnoltice;;;è.p.;7;;;40714;742468.00;958826.00;2013-11-29T00:00:00
78;562343;Arnoltice;;;;;434;Arnoltice;;;è.p.;8;;;40714;742420.00;958801.00;2013-11-29T00:00:00
86;562343;Arnoltice;;;;;434;Arnoltice;;;è.p.;9;;;40714;742426.00;958842.00;2013-11-29T00:00:00
94;562343;Arnoltice;;;;;434;Arnoltice;;;è.p.;10;;;40714;742410.00;958738.00;2013-11-29T00:00:00
116;562343;Arnoltice;;;;;434;Arnoltice;;;è.p.;12;;;40714;742392.00;958752.00;2013-11-29T00:00:00
124;562343;Arnoltice;;;;;434;Arnoltice;;;è.p.;13;;;40714;742382.00;958818.00;2013-11-29T00:00:00
132;562343;Arnoltice;;;;;434;Arnoltice;;;è.p.;14;;;40714;742368.00;958850.00;2013-11-29T00:00:00
141;562343;Arnoltice;;;;;434;Arnoltice;;;è.p.;15;;;40714;742334.00;958877.00;2013-11-29T00:00:00
159;562343;Arnoltice;;;;;434;Arnoltice;;;è.p.;17;;;40714;742371.00;958912.00;2013-11-29T00:00:00
167;562343;Arnoltice;;;;;434;Arnoltice;;;è.p.;19;;;40714;742313.00;958889.00;2013-11-29T00:00:00
175;562343;Arnoltice;;;;;434;Arnoltice;;;è.p.;20;;;40714;742313.00;958913.00;2013-11-29T00:00:00
