Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
20101490;548715;Øeèice;;;;;144835;Bystrá;;;è.p.;1;;;39601;682330.19;1104360.88;2013-12-01T00:00:00
20101503;548715;Øeèice;;;;;144835;Bystrá;;;è.p.;2;;;39601;682374.00;1104441.25;2013-12-01T00:00:00
20101511;548715;Øeèice;;;;;144835;Bystrá;;;è.p.;4;;;39601;682288.06;1104388.13;2013-12-01T00:00:00
20101520;548715;Øeèice;;;;;144835;Bystrá;;;è.p.;5;;;39601;682338.94;1104403.88;2013-12-01T00:00:00
20101538;548715;Øeèice;;;;;144835;Bystrá;;;è.p.;6;;;39601;682306.81;1104641.25;2013-12-01T00:00:00
20101546;548715;Øeèice;;;;;144835;Bystrá;;;è.p.;7;;;39601;682371.00;1104465.88;2013-12-01T00:00:00
20101554;548715;Øeèice;;;;;144835;Bystrá;;;è.p.;8;;;39601;682278.31;1104371.50;2013-12-01T00:00:00
20101562;548715;Øeèice;;;;;144835;Bystrá;;;è.p.;9;;;39601;682328.50;1104475.25;2013-12-01T00:00:00
20101571;548715;Øeèice;;;;;144835;Bystrá;;;è.p.;10;;;39601;682305.06;1104469.75;2013-12-01T00:00:00
20101589;548715;Øeèice;;;;;144835;Bystrá;;;è.p.;11;;;39601;682320.42;1104621.56;2019-08-21T00:00:00
20101597;548715;Øeèice;;;;;144835;Bystrá;;;è.p.;12;;;39601;682313.76;1104527.48;2013-12-01T00:00:00
20101601;548715;Øeèice;;;;;144835;Bystrá;;;è.p.;13;;;39601;682319.89;1104621.56;2019-08-21T00:00:00
20101619;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;1;;;39601;682092.81;1105278.13;2013-12-01T00:00:00
20101627;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;2;;;39601;682114.94;1105263.13;2013-12-01T00:00:00
20101635;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;3;;;39601;682162.47;1105326.11;2013-12-01T00:00:00
20101651;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;5;;;39601;682103.88;1105430.38;2013-12-01T00:00:00
20101660;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;6;;;39601;682093.88;1105615.38;2013-12-01T00:00:00
20101678;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;7;;;39601;682132.00;1105529.00;2013-12-01T00:00:00
20101686;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;8;;;39601;682005.56;1105334.63;2013-12-01T00:00:00
20101694;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;9;;;39601;682105.13;1105555.00;2013-12-01T00:00:00
20101708;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;10;;;39601;682085.13;1105571.13;2013-12-01T00:00:00
20101716;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;11;;;39601;682108.56;1105504.38;2013-12-01T00:00:00
20101724;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;12;;;39601;682103.44;1105477.63;2013-12-01T00:00:00
20101732;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;13;;;39601;682075.01;1105455.24;2016-07-11T00:00:00
20101741;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;14;;;39601;682025.56;1105362.75;2013-12-01T00:00:00
20101759;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;15;;;39601;682008.13;1105346.50;2013-12-01T00:00:00
20101767;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;16;;;39601;682030.25;1105337.25;2013-12-01T00:00:00
20101775;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;17;;;39601;682064.75;1105340.13;2013-12-01T00:00:00
20101783;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;18;;;39601;682075.38;1105301.88;2013-12-01T00:00:00
20101791;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;19;;;39601;682006.00;1105372.13;2013-12-01T00:00:00
20101805;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;20;;;39601;682525.00;1105112.13;2013-12-01T00:00:00
20101813;548715;Øeèice;;;;;144851;Øeèice;;;è.p.;21;;;39601;682127.25;1105509.88;2013-12-01T00:00:00
