Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
3097234;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;5;;;25801;718399.56;1091556.50;2013-12-01T00:00:00
3097242;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;6;;;25801;718370.13;1091668.28;2013-12-01T00:00:00
3097251;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;7;;;25801;717947.00;1091474.13;2013-12-01T00:00:00
3097269;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;8;;;25801;717993.56;1091368.25;2013-12-01T00:00:00
3097277;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;10;;;25801;717990.75;1091494.13;2013-12-01T00:00:00
3097285;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;11;;;25801;718317.69;1091307.00;2013-12-01T00:00:00
3097293;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;15;;;25801;718417.31;1091625.50;2013-12-01T00:00:00
3097307;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;16;;;25801;718344.75;1091279.00;2013-12-01T00:00:00
3097315;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;17;;;25801;718329.13;1091326.38;2013-12-01T00:00:00
3097323;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;18;;;25801;718368.50;1091451.00;2013-12-01T00:00:00
3097331;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;20;;;25801;718267.50;1091267.00;2013-12-01T00:00:00
3097340;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;21;;;25801;718409.44;1091665.50;2013-12-01T00:00:00
3097358;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;22;;;25801;718346.31;1091535.25;2013-12-01T00:00:00
14368706;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;9;;;25801;718026.88;1091344.00;2013-12-01T00:00:00
14368714;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;12;;;25801;718314.63;1091284.75;2013-12-01T00:00:00
14368722;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;14;;;25801;718011.44;1091448.38;2013-12-01T00:00:00
14368731;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;19;;;25801;718021.00;1091357.00;2013-12-01T00:00:00
14368749;532932;Hradištì;;;;;103781;Hradištì;;;è.ev.;1;;;25801;717684.31;1091330.50;2013-12-01T00:00:00
14368757;532932;Hradištì;;;;;103781;Hradištì;;;è.ev.;65;;;25801;717231.38;1091213.75;2013-12-01T00:00:00
30838479;532932;Hradištì;;;;;103781;Hradištì;;;è.ev.;2;;;25801;718380.94;1091320.25;2013-12-01T00:00:00
72187841;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;23;;;25801;718420.39;1091237.50;2014-02-21T00:00:00
82221251;532932;Hradištì;;;;;103781;Hradištì;;;è.p.;24;;;25801;718295.01;1091243.50;2021-10-27T00:00:00
