Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
8781753;561312;Buøenice;;;;;16209;Babice;;;è.p.;1;;;39501;705791.94;1109399.88;2013-12-07T00:00:00
8781761;561312;Buøenice;;;;;16209;Babice;;;è.p.;2;;;39501;705747.38;1109418.13;2013-12-07T00:00:00
8781770;561312;Buøenice;;;;;16209;Babice;;;è.p.;3;;;39501;705700.00;1109420.00;2013-12-07T00:00:00
8781788;561312;Buøenice;;;;;16209;Babice;;;è.p.;4;;;39501;705661.94;1109487.88;2013-12-07T00:00:00
8781796;561312;Buøenice;;;;;16209;Babice;;;è.p.;5;;;39501;705625.69;1109445.25;2013-12-07T00:00:00
8781800;561312;Buøenice;;;;;16209;Babice;;;è.p.;6;;;39501;705621.94;1109343.00;2013-12-07T00:00:00
8781818;561312;Buøenice;;;;;16209;Babice;;;è.p.;7;;;39501;705648.81;1109346.38;2013-12-07T00:00:00
8781826;561312;Buøenice;;;;;16209;Babice;;;è.p.;8;;;39501;705640.50;1109259.38;2013-12-07T00:00:00
8781834;561312;Buøenice;;;;;16209;Babice;;;è.p.;9;;;39501;705601.56;1109214.63;2013-12-07T00:00:00
8781842;561312;Buøenice;;;;;16209;Babice;;;è.p.;10;;;39501;705652.00;1109240.00;2013-12-07T00:00:00
8781851;561312;Buøenice;;;;;16209;Babice;;;è.p.;11;;;39501;705708.00;1109262.00;2013-12-07T00:00:00
8781869;561312;Buøenice;;;;;16209;Babice;;;è.p.;12;;;39501;705561.00;1109231.25;2013-12-07T00:00:00
8781877;561312;Buøenice;;;;;16209;Babice;;;è.p.;13;;;39501;705767.19;1109307.25;2013-12-07T00:00:00
8781885;561312;Buøenice;;;;;16209;Babice;;;è.p.;14;;;39501;705717.52;1109358.36;2013-12-07T00:00:00
8781893;561312;Buøenice;;;;;16209;Babice;;;è.p.;15;;;39501;704481.44;1109468.38;2013-12-07T00:00:00
8781907;561312;Buøenice;;;;;16209;Babice;;;è.p.;16;;;39501;705498.44;1109353.88;2013-12-07T00:00:00
8781915;561312;Buøenice;;;;;16209;Babice;;;è.p.;17;;;39501;705627.31;1109231.00;2013-12-07T00:00:00
