Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
17959233;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;2;;;56169;573560.81;1061100.05;2013-12-05T00:00:00
17959241;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;4;;;56169;573592.15;1061047.29;2013-12-05T00:00:00
17959250;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;5;;;56169;573627.50;1061041.93;2013-12-05T00:00:00
17959268;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;6;;;56169;573670.88;1060974.11;2013-12-05T00:00:00
17959276;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;8;;;56169;573638.00;1061077.88;2013-12-05T00:00:00
17959284;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;9;;;56169;573642.56;1060795.24;2013-12-05T00:00:00
17959292;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;10;;;56169;573657.75;1060708.85;2013-12-05T00:00:00
17959306;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;11;;;56169;573545.88;1061081.25;2013-12-05T00:00:00
17959314;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;12;;;56169;573659.01;1060590.19;2013-12-05T00:00:00
17959322;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;13;;;56169;;;2011-07-01T00:00:00
17959331;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;14;;;56169;573694.88;1060395.78;2013-12-05T00:00:00
17959349;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;15;;;56169;573732.94;1060245.52;2013-12-05T00:00:00
17959357;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;16;;;56169;573672.94;1060093.87;2013-12-05T00:00:00
17959365;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;18;;;56169;573594.09;1060054.32;2013-12-05T00:00:00
17959373;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;19;;;56169;573447.50;1059658.00;2013-12-05T00:00:00
17959381;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;20;;;56169;573650.06;1059858.72;2013-12-05T00:00:00
17959390;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;21;;;56169;573479.13;1059730.71;2013-12-05T00:00:00
17959403;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;22;;;56169;573697.25;1059878.16;2013-12-05T00:00:00
17959411;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;23;;;56169;573693.00;1060475.03;2013-12-05T00:00:00
17959420;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;25;;;56169;573528.38;1059603.85;2013-12-05T00:00:00
17959438;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;27;;;56169;573512.38;1059538.12;2013-12-05T00:00:00
17959446;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;28;;;56169;573426.19;1059440.70;2013-12-05T00:00:00
17959454;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;29;;;56169;573421.88;1059414.87;2013-12-05T00:00:00
17959471;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;31;;;56169;573446.74;1059341.15;2013-12-05T00:00:00
17959489;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;32;;;56169;573419.50;1058888.49;2020-10-07T00:00:00
17959497;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;33;;;56169;573210.44;1058548.69;2013-12-05T00:00:00
17959501;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;35;;;56169;573419.24;1058993.25;2013-12-05T00:00:00
17959519;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;36;;;56169;573245.42;1058501.97;2013-12-05T00:00:00
17959527;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;38;;;56169;573348.06;1058704.16;2013-12-05T00:00:00
17959535;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;39;;;56169;573288.56;1058609.93;2013-12-05T00:00:00
17959543;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;40;;;56169;573197.25;1058379.97;2013-12-05T00:00:00
17959551;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;42;;;56169;573117.56;1058237.48;2013-12-05T00:00:00
17959560;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;43;;;56169;573024.00;1058176.26;2013-12-05T00:00:00
17959578;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;45;;;56169;573023.56;1058090.99;2013-12-05T00:00:00
17959586;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;46;;;56169;572988.63;1057951.74;2013-12-05T00:00:00
17959594;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;47;;;56169;573017.56;1057960.41;2013-12-05T00:00:00
17959608;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;52;;;56169;573695.94;1060615.98;2013-12-05T00:00:00
17959616;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;53;;;56169;573395.21;1058788.19;2013-12-05T00:00:00
17959624;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;54;;;56169;573416.03;1058760.16;2013-12-05T00:00:00
17959632;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;55;;;56169;573406.31;1058817.15;2013-12-05T00:00:00
17959641;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.p.;64;;;56169;;;2011-07-01T00:00:00
17959659;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.ev.;46;;;56169;;;2011-07-01T00:00:00
17959667;580163;Dolní Morava;;;;;29777;Dolní Morava;;;è.ev.;47;;;56169;;;2011-07-01T00:00:00
17959675;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;1;;;56169;573493.45;1056989.80;2013-12-05T00:00:00
17959683;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;2;;;56169;572255.80;1056512.94;2013-12-05T00:00:00
17959691;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;3;;;56169;572241.73;1056484.81;2013-12-05T00:00:00
17959705;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;4;;;56169;572228.79;1056460.47;2013-12-05T00:00:00
17959713;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;11;;;56169;573224.13;1056988.90;2013-12-05T00:00:00
17959721;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;12;;;56169;573181.90;1057067.43;2013-12-05T00:00:00
17959730;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;13;;;56169;573145.88;1057129.34;2013-12-05T00:00:00
17959748;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;14;;;56169;573087.09;1057064.68;2013-12-05T00:00:00
17959756;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;15;;;56169;572998.09;1057106.69;2013-12-05T00:00:00
17959764;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;16;;;56169;573063.03;1057048.16;2013-12-05T00:00:00
17959772;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;17;;;56169;573062.75;1057243.88;2016-04-27T00:00:00
17959781;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;18;;;56169;572849.00;1057347.45;2013-12-05T00:00:00
17959799;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;19;;;56169;572444.94;1056807.90;2013-12-05T00:00:00
17959802;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;20;;;56169;572799.93;1057254.47;2013-12-05T00:00:00
17959811;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;21;;;56169;572968.88;1057173.25;2013-12-05T00:00:00
17959829;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;23;;;56169;572755.27;1057526.29;2013-12-05T00:00:00
17959837;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;24;;;56169;572755.23;1057519.68;2013-12-05T00:00:00
17959845;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;25;;;56169;572777.43;1057296.03;2013-12-05T00:00:00
17959853;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;26;;;56169;572989.20;1057096.28;2013-12-05T00:00:00
17959861;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;28;;;56169;572444.67;1056865.23;2013-12-05T00:00:00
17959870;580163;Dolní Morava;;;;;29785;Horní Morava;;;è.p.;30;;;56169;572413.64;1056617.87;2013-12-05T00:00:00
