Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
5509131;561509;Probulov;;;;;72605;Probulov;;;è.p.;1;;;39804;771718.00;1105784.00;2013-11-29T00:00:00
5509149;561509;Probulov;;;;;72605;Probulov;;;è.p.;2;;;39804;771757.69;1105770.88;2013-11-29T00:00:00
5509157;561509;Probulov;;;;;72605;Probulov;;;è.p.;3;;;39804;771731.06;1105766.13;2013-11-29T00:00:00
5509165;561509;Probulov;;;;;72605;Probulov;;;è.p.;4;;;39804;771750.56;1105746.75;2013-11-29T00:00:00
5509173;561509;Probulov;;;;;72605;Probulov;;;è.p.;6;;;39804;771825.31;1105730.00;2013-11-29T00:00:00
5509181;561509;Probulov;;;;;72605;Probulov;;;è.p.;7;;;39804;771798.63;1105708.88;2013-11-29T00:00:00
5509190;561509;Probulov;;;;;72605;Probulov;;;è.p.;9;;;39804;771828.06;1105674.38;2013-11-29T00:00:00
5509203;561509;Probulov;;;;;72605;Probulov;;;è.p.;10;;;39804;771813.38;1105658.50;2013-11-29T00:00:00
5509211;561509;Probulov;;;;;72605;Probulov;;;è.p.;11;;;39804;771780.38;1105657.25;2013-11-29T00:00:00
5509220;561509;Probulov;;;;;72605;Probulov;;;è.p.;12;;;39804;771729.13;1105675.13;2013-11-29T00:00:00
5509238;561509;Probulov;;;;;72605;Probulov;;;è.p.;13;;;39804;771698.13;1105685.50;2013-11-29T00:00:00
5509246;561509;Probulov;;;;;72605;Probulov;;;è.p.;14;;;39804;771675.81;1105718.50;2013-11-29T00:00:00
5509254;561509;Probulov;;;;;72605;Probulov;;;è.p.;15;;;39804;771635.31;1105705.00;2013-11-29T00:00:00
5509262;561509;Probulov;;;;;72605;Probulov;;;è.p.;16;;;39804;771645.25;1105749.88;2013-11-29T00:00:00
5509271;561509;Probulov;;;;;72605;Probulov;;;è.p.;17;;;39804;771650.81;1105773.75;2013-11-29T00:00:00
5509289;561509;Probulov;;;;;72605;Probulov;;;è.p.;18;;;39804;771609.88;1105716.50;2013-11-29T00:00:00
5509297;561509;Probulov;;;;;72605;Probulov;;;è.p.;19;;;39804;771586.44;1105727.63;2013-11-29T00:00:00
5509301;561509;Probulov;;;;;72605;Probulov;;;è.p.;20;;;39804;771811.75;1105704.13;2013-11-29T00:00:00
5509319;561509;Probulov;;;;;72605;Probulov;;;è.p.;21;;;39804;771555.00;1105755.00;2013-11-29T00:00:00
5509327;561509;Probulov;;;;;72605;Probulov;;;è.p.;22;;;39804;771519.25;1105783.63;2013-11-29T00:00:00
5509335;561509;Probulov;;;;;72605;Probulov;;;è.p.;23;;;39804;771520.44;1105794.38;2013-11-29T00:00:00
5509343;561509;Probulov;;;;;72605;Probulov;;;è.p.;24;;;39804;771541.13;1105836.50;2013-11-29T00:00:00
5509351;561509;Probulov;;;;;72605;Probulov;;;è.p.;25;;;39804;771555.00;1105850.88;2013-11-29T00:00:00
5509360;561509;Probulov;;;;;72605;Probulov;;;è.p.;26;;;39804;771574.50;1105842.50;2013-11-29T00:00:00
5509378;561509;Probulov;;;;;72605;Probulov;;;è.p.;27;;;39804;771595.56;1105839.75;2013-11-29T00:00:00
5509386;561509;Probulov;;;;;72605;Probulov;;;è.p.;28;;;39804;771598.31;1105809.13;2013-11-29T00:00:00
5509394;561509;Probulov;;;;;72605;Probulov;;;è.p.;29;;;39804;771613.44;1105814.25;2013-11-29T00:00:00
5509408;561509;Probulov;;;;;72605;Probulov;;;è.p.;30;;;39804;771631.78;1105805.73;2018-07-19T00:00:00
5509416;561509;Probulov;;;;;72605;Probulov;;;è.p.;31;;;39804;771691.50;1105819.00;2013-11-29T00:00:00
5509424;561509;Probulov;;;;;72605;Probulov;;;è.p.;32;;;39804;771670.25;1105752.63;2013-11-29T00:00:00
5509432;561509;Probulov;;;;;72605;Probulov;;;è.p.;33;;;39804;771689.38;1105749.50;2013-11-29T00:00:00
5509441;561509;Probulov;;;;;72605;Probulov;;;è.p.;34;;;39804;771707.63;1105744.75;2013-11-29T00:00:00
5509459;561509;Probulov;;;;;72605;Probulov;;;è.p.;35;;;39804;771693.31;1105730.00;2013-11-29T00:00:00
5509475;561509;Probulov;;;;;72605;Probulov;;;è.p.;37;;;39804;770977.50;1106372.25;2013-11-29T00:00:00
5509483;561509;Probulov;;;;;72605;Probulov;;;è.p.;38;;;39804;770993.81;1106334.50;2013-11-29T00:00:00
5509491;561509;Probulov;;;;;72605;Probulov;;;è.p.;39;;;39804;771664.31;1105802.63;2013-11-29T00:00:00
5509505;561509;Probulov;;;;;72605;Probulov;;;è.p.;41;;;39804;771554.25;1105769.00;2013-11-29T00:00:00
5509513;561509;Probulov;;;;;72605;Probulov;;;è.p.;42;;;39804;770977.13;1106352.38;2013-11-29T00:00:00
5509521;561509;Probulov;;;;;72605;Probulov;;;è.p.;43;;;39804;770976.52;1106360.45;2013-11-29T00:00:00
5509530;561509;Probulov;;;;;72605;Probulov;;;è.p.;44;;;39804;771820.54;1105633.12;2013-11-29T00:00:00
5509548;561509;Probulov;;;;;72605;Probulov;;;è.p.;45;;;39804;771808.38;1105621.75;2013-11-29T00:00:00
5509556;561509;Probulov;;;;;72605;Probulov;;;è.p.;46;;;39804;771825.31;1105653.25;2013-11-29T00:00:00
5509564;561509;Probulov;;;;;72605;Probulov;;;è.p.;47;;;39804;771870.81;1105566.25;2013-11-29T00:00:00
5509572;561509;Probulov;;;;;72605;Probulov;;;è.p.;48;;;39804;771804.63;1105763.00;2013-11-29T00:00:00
5509599;561509;Probulov;;;;;72605;Probulov;;;è.p.;50;;;39804;770953.31;1106428.75;2013-11-29T00:00:00
5509602;561509;Probulov;;;;;72605;Probulov;;;è.p.;51;;;39804;771580.88;1105854.75;2013-11-29T00:00:00
5509611;561509;Probulov;;;;;72605;Probulov;;;è.p.;52;;;39804;771580.44;1105871.88;2013-11-29T00:00:00
5509629;561509;Probulov;;;;;72605;Probulov;;;è.p.;53;;;39804;771558.19;1105864.38;2013-11-29T00:00:00
5509637;561509;Probulov;;;;;72605;Probulov;;;è.p.;54;;;39804;771837.38;1105560.13;2013-11-29T00:00:00
5509645;561509;Probulov;;;;;72605;Probulov;;;è.p.;56;;;39804;771881.06;1105546.63;2013-11-29T00:00:00
5509653;561509;Probulov;;;;;72605;Probulov;;;è.p.;57;;;39804;771886.75;1105518.88;2013-11-29T00:00:00
5509661;561509;Probulov;;;;;72605;Probulov;;;è.p.;58;;;39804;771848.81;1105536.00;2013-11-29T00:00:00
5509670;561509;Probulov;;;;;72605;Probulov;;;è.p.;59;;;39804;771826.50;1105583.75;2013-11-29T00:00:00
5509688;561509;Probulov;;;;;72605;Probulov;;;è.p.;60;;;39804;771370.63;1105802.38;2013-11-29T00:00:00
5509696;561509;Probulov;;;;;72605;Probulov;;;è.p.;61;;;39804;771565.75;1105712.13;2013-11-29T00:00:00
5509700;561509;Probulov;;;;;72605;Probulov;;;è.p.;62;;;39804;771850.00;1105584.25;2013-11-29T00:00:00
5509718;561509;Probulov;;;;;72605;Probulov;;;è.p.;63;;;39804;771872.50;1105489.13;2013-11-29T00:00:00
5509726;561509;Probulov;;;;;72605;Probulov;;;è.ev.;1;;;39804;770984.69;1106305.88;2013-11-29T00:00:00
5509734;561509;Probulov;;;;;72605;Probulov;;;è.ev.;2;;;39804;770971.19;1106295.63;2013-11-29T00:00:00
