Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
1742434;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;2;;;50703;666124.74;1022839.91;2013-12-04T00:00:00
1742442;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;3;;;50703;666134.21;1022847.02;2013-12-04T00:00:00
1742451;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;4;;;50703;666149.59;1022852.64;2013-12-04T00:00:00
1742469;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;5;;;50703;666157.87;1022819.61;2013-12-04T00:00:00
1742477;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;6;;;50703;666140.42;1022790.60;2013-12-04T00:00:00
1742485;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;7;;;50703;666198.41;1022734.43;2013-12-04T00:00:00
1742493;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;8;;;50703;666170.60;1022735.02;2013-12-04T00:00:00
1742515;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;10;;;50703;666182.05;1022684.83;2013-12-04T00:00:00
1742523;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;12;;;50703;666103.14;1022756.34;2013-12-04T00:00:00
1742540;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;14;;;50703;666062.31;1022777.36;2013-12-04T00:00:00
1742558;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;15;;;50703;666075.33;1022741.24;2013-12-04T00:00:00
1742566;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;16;;;50703;666108.67;1022632.13;2013-12-04T00:00:00
1742574;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;20;;;50703;666030.07;1022778.52;2013-12-04T00:00:00
1742591;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;22;;;50703;665969.49;1022899.00;2021-08-02T00:00:00
1742604;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;23;;;50703;665959.83;1022911.79;2013-12-04T00:00:00
1742612;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;24;;;50703;666198.91;1023252.76;2013-12-04T00:00:00
1742621;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;25;;;50703;666075.66;1023097.55;2013-12-04T00:00:00
1742639;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;26;;;50703;666329.56;1022582.44;2013-12-04T00:00:00
1742647;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;27;;;50703;666021.66;1022888.70;2013-12-04T00:00:00
1742655;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;29;;;50703;665913.29;1022887.32;2013-12-04T00:00:00
1742663;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;30;;;50703;665875.72;1022867.19;2013-12-04T00:00:00
1742671;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;31;;;50703;665825.72;1022826.33;2013-12-04T00:00:00
1742680;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;32;;;50703;665793.47;1022836.40;2013-12-04T00:00:00
1742701;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;34;;;50703;665872.02;1022898.21;2013-12-04T00:00:00
1742710;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;35;;;50703;665828.98;1022916.61;2013-12-04T00:00:00
1742728;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;36;;;50703;665799.10;1022918.09;2013-12-04T00:00:00
1742736;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;37;;;50703;665948.29;1022937.25;2013-12-04T00:00:00
1742752;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;39;;;50703;666016.04;1022917.71;2013-12-04T00:00:00
1742761;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;40;;;50703;666060.13;1022945.25;2013-12-04T00:00:00
1742779;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;41;;;50703;666018.11;1022951.47;2013-12-04T00:00:00
1742787;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;42;;;50703;665988.23;1022955.61;2013-12-04T00:00:00
1742795;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;43;;;50703;665966.93;1022960.35;2013-12-04T00:00:00
1742809;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;44;;;50703;666008.20;1023029.20;2013-12-04T00:00:00
1742817;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;45;;;50703;666056.13;1023078.90;2013-12-04T00:00:00
1742825;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;46;;;50703;666099.21;1023132.35;2013-12-04T00:00:00
1742833;572128;Vrbice;;;;;157716;Støíbrnice;;;è.p.;47;;;50703;666142.70;1023153.97;2013-12-04T00:00:00
