Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
16434943;541516;Višòová;;;;;182541;Višòová;;;è.p.;1;;;26261;768215.25;1082291.13;2013-12-07T00:00:00
16434951;541516;Višòová;;;;;182541;Višòová;;;è.p.;2;;;26261;768156.88;1082288.00;2013-12-07T00:00:00
16434960;541516;Višòová;;;;;182541;Višòová;;;è.p.;3;;;26261;768141.25;1082287.00;2013-12-07T00:00:00
16434978;541516;Višòová;;;;;182541;Višòová;;;è.p.;4;;;26261;768173.06;1082317.63;2013-12-07T00:00:00
16434986;541516;Višòová;;;;;182541;Višòová;;;è.p.;5;;;26261;768200.25;1082334.75;2013-12-07T00:00:00
16434994;541516;Višòová;;;;;182541;Višòová;;;è.p.;6;;;26261;768150.31;1082338.50;2013-12-07T00:00:00
16435001;541516;Višòová;;;;;182541;Višòová;;;è.p.;7;;;26261;768192.13;1082352.63;2013-12-07T00:00:00
16435010;541516;Višòová;;;;;182541;Višòová;;;è.p.;8;;;26261;768167.75;1082380.75;2013-12-07T00:00:00
16435028;541516;Višòová;;;;;182541;Višòová;;;è.p.;9;;;26261;768196.81;1082381.00;2013-12-07T00:00:00
16435036;541516;Višòová;;;;;182541;Višòová;;;è.p.;10;;;26261;768221.19;1082376.38;2013-12-07T00:00:00
16435044;541516;Višòová;;;;;182541;Višòová;;;è.p.;11;;;26261;768253.00;1082361.00;2013-12-07T00:00:00
16435052;541516;Višòová;;;;;182541;Višòová;;;è.p.;12;;;26261;768599.38;1082789.75;2013-12-07T00:00:00
16435061;541516;Višòová;;;;;182541;Višòová;;;è.p.;13;;;26261;768299.88;1082359.13;2013-12-07T00:00:00
16435079;541516;Višòová;;;;;182541;Višòová;;;è.p.;14;;;26261;768263.63;1082387.50;2013-12-07T00:00:00
16435087;541516;Višòová;;;;;182541;Višòová;;;è.p.;15;;;26261;768229.00;1082388.75;2013-12-07T00:00:00
16435109;541516;Višòová;;;;;182541;Višòová;;;è.p.;17;;;26261;768291.75;1082417.25;2013-12-07T00:00:00
16435117;541516;Višòová;;;;;182541;Višòová;;;è.p.;18;;;26261;768228.69;1082327.25;2013-12-07T00:00:00
16435125;541516;Višòová;;;;;182541;Višòová;;;è.p.;19;;;26261;768661.50;1082498.38;2013-12-07T00:00:00
