Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
323209;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;1;;;39701;772697.75;1111674.25;2013-12-01T00:00:00
323217;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;2;;;39701;772703.75;1111762.25;2013-12-01T00:00:00
323225;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;3;;;39701;772667.06;1111740.25;2013-12-01T00:00:00
323233;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;4;;;39701;772611.44;1111767.38;2013-12-01T00:00:00
323241;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;5;;;39701;772620.88;1111752.75;2013-12-01T00:00:00
323250;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;6;;;39701;772641.19;1111730.38;2013-12-01T00:00:00
323268;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;7;;;39701;772657.44;1111705.25;2013-12-01T00:00:00
323276;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;8;;;39701;772653.69;1111686.75;2013-12-01T00:00:00
323284;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;9;;;39701;772591.13;1111779.13;2013-12-01T00:00:00
323292;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;10;;;39701;772657.13;1111655.63;2013-12-01T00:00:00
323306;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;11;;;39701;772636.44;1111589.13;2013-12-01T00:00:00
323314;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;12;;;39701;772601.06;1111579.25;2013-12-01T00:00:00
323322;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;13;;;39701;772590.69;1111540.88;2013-12-01T00:00:00
323349;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;15;;;39701;772688.25;1111467.00;2013-12-01T00:00:00
323357;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;16;;;39701;772674.88;1111519.75;2013-12-01T00:00:00
323365;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;17;;;39701;772698.19;1111556.00;2013-12-01T00:00:00
323373;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;18;;;39701;772687.38;1111583.13;2013-12-01T00:00:00
323381;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;19;;;39701;771809.50;1111338.88;2013-12-01T00:00:00
323390;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;20;;;39701;771846.56;1111280.25;2013-12-01T00:00:00
323403;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;21;;;39701;771834.50;1111269.63;2013-12-01T00:00:00
323411;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;22;;;39701;771821.25;1111297.65;2013-12-01T00:00:00
323420;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;23;;;39701;771795.19;1111273.88;2013-12-01T00:00:00
323438;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;24;;;39701;771720.44;1111299.38;2013-12-01T00:00:00
323446;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;25;;;39701;771787.00;1111212.88;2013-12-01T00:00:00
323454;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;26;;;39701;771797.31;1111185.25;2013-12-01T00:00:00
323462;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;27;;;39701;771836.94;1111226.00;2013-12-01T00:00:00
323471;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;28;;;39701;771852.94;1111257.50;2013-12-01T00:00:00
323489;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;29;;;39701;773052.38;1111152.88;2013-12-01T00:00:00
323497;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;30;;;39701;773055.56;1111207.50;2013-12-01T00:00:00
323501;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;31;;;39701;773108.86;1111227.37;2019-12-04T00:00:00
323519;562211;Varvažov;;;;;150886;Varvažov;;;è.p.;32;;;39701;771819.25;1111155.13;2013-12-01T00:00:00
