Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
3071154;532843;Dunice;;;;;33839;Dunice;;;è.p.;1;;;25768;697791.25;1103188.00;2013-12-05T00:00:00
3071162;532843;Dunice;;;;;33839;Dunice;;;è.p.;2;;;25768;697842.25;1103218.13;2013-12-05T00:00:00
3071171;532843;Dunice;;;;;33839;Dunice;;;è.p.;3;;;25768;697845.44;1103244.50;2013-12-05T00:00:00
3071189;532843;Dunice;;;;;33839;Dunice;;;è.p.;4;;;25768;697728.06;1103563.63;2013-12-05T00:00:00
3071197;532843;Dunice;;;;;33839;Dunice;;;è.p.;5;;;25768;697789.00;1103276.00;2013-12-05T00:00:00
3071201;532843;Dunice;;;;;33839;Dunice;;;è.p.;6;;;25768;697853.81;1103272.88;2013-12-05T00:00:00
3071219;532843;Dunice;;;;;33839;Dunice;;;è.p.;8;;;25768;697833.56;1103343.25;2013-12-05T00:00:00
3071227;532843;Dunice;;;;;33839;Dunice;;;è.p.;9;;;25768;697813.25;1103363.25;2013-12-05T00:00:00
3071235;532843;Dunice;;;;;33839;Dunice;;;è.p.;10;;;25768;697866.61;1103457.38;2013-12-05T00:00:00
3071243;532843;Dunice;;;;;33839;Dunice;;;è.p.;11;;;25768;697756.50;1103349.00;2013-12-05T00:00:00
3071251;532843;Dunice;;;;;33839;Dunice;;;è.p.;13;;;25768;697674.50;1103329.38;2013-12-05T00:00:00
3071260;532843;Dunice;;;;;33839;Dunice;;;è.p.;14;;;25768;697646.13;1103311.38;2013-12-05T00:00:00
3071278;532843;Dunice;;;;;33839;Dunice;;;è.p.;15;;;25768;697655.94;1103269.63;2013-12-05T00:00:00
3071286;532843;Dunice;;;;;33839;Dunice;;;è.p.;16;;;25768;697657.00;1103232.00;2013-12-05T00:00:00
3071294;532843;Dunice;;;;;33839;Dunice;;;è.p.;17;;;25768;697754.44;1103213.75;2013-12-05T00:00:00
3071308;532843;Dunice;;;;;33839;Dunice;;;è.p.;19;;;25768;697625.13;1103576.63;2013-12-05T00:00:00
3071316;532843;Dunice;;;;;33839;Dunice;;;è.p.;20;;;25768;697636.00;1103247.00;2013-12-05T00:00:00
3071324;532843;Dunice;;;;;33839;Dunice;;;è.p.;21;;;25768;697695.94;1103307.38;2013-12-05T00:00:00
3071332;532843;Dunice;;;;;33839;Dunice;;;è.p.;22;;;25768;697799.38;1103464.00;2013-12-05T00:00:00
3071341;532843;Dunice;;;;;33839;Dunice;;;è.p.;23;;;25768;697813.56;1103330.25;2013-12-05T00:00:00
3071359;532843;Dunice;;;;;33839;Dunice;;;è.p.;25;;;25768;697773.88;1103202.50;2013-12-05T00:00:00
3071367;532843;Dunice;;;;;33839;Dunice;;;è.p.;28;;;25768;697842.50;1103258.63;2013-12-05T00:00:00
3071383;532843;Dunice;;;;;33839;Dunice;;;è.p.;32;;;25768;697689.56;1103595.88;2013-12-05T00:00:00
3071391;532843;Dunice;;;;;33839;Dunice;;;è.p.;33;;;25768;697715.06;1103489.88;2013-12-05T00:00:00
3071405;532843;Dunice;;;;;33839;Dunice;;;è.p.;34;;;25768;697720.00;1103525.13;2013-12-05T00:00:00
14328984;532843;Dunice;;;;;33839;Dunice;;;è.p.;7;;;25768;697848.63;1103314.00;2013-12-05T00:00:00
14328992;532843;Dunice;;;;;33839;Dunice;;;è.p.;12;;;25768;697603.19;1103548.50;2013-12-05T00:00:00
14329000;532843;Dunice;;;;;33839;Dunice;;;è.p.;18;;;25768;697746.01;1103324.81;2013-12-05T00:00:00
14329018;532843;Dunice;;;;;33839;Dunice;;;è.p.;24;;;25768;697825.48;1103293.20;2013-12-05T00:00:00
14329026;532843;Dunice;;;;;33839;Dunice;;;è.p.;30;;;25768;697732.13;1103471.25;2013-12-05T00:00:00
14329034;532843;Dunice;;;;;33839;Dunice;;;è.p.;36;;;25768;697634.50;1103559.63;2013-12-05T00:00:00
14329042;532843;Dunice;;;;;33839;Dunice;;;è.ev.;1;;;25768;;;2011-07-01T00:00:00
26657562;532843;Dunice;;;;;33839;Dunice;;;è.p.;37;;;25768;697700.00;1103512.00;2013-12-05T00:00:00
30723418;532843;Dunice;;;;;33839;Dunice;;;è.p.;31;;;25768;697677.94;1103575.75;2013-12-05T00:00:00
