Kуd ADM;Kуd obce;Nбzev obce;Kуd MOMC;Nбzev MOMC;Kуd obvodu Prahy;Nбzev obvodu Prahy;Kуd ибsti obce;Nбzev ибsti obce;Kуd ulice;Nбzev ulice;Typ SO;»нslo domovnн;»нslo orientaиnн;Znak инsla orientaиnнho;PS»;Souшadnice Y;Souшadnice X;Platн Od
2989123;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;251;;;25724;719360.69;1070365.75;2013-12-02T00:00:00
2989131;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;252;;;25724;719267.88;1070325.75;2013-12-02T00:00:00
2989140;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;253;;;25724;719259.56;1070378.00;2013-12-02T00:00:00
2989158;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;254;;;25724;719172.63;1070337.63;2013-12-02T00:00:00
2989166;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;255;;;25724;719344.56;1070369.63;2013-12-02T00:00:00
2989174;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;257;;;25724;718747.19;1070187.50;2013-12-02T00:00:00
2989182;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;258;;;25724;718834.50;1070231.00;2013-12-02T00:00:00
2989191;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;259;;;25724;718783.56;1070203.00;2013-12-02T00:00:00
2989204;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;260;;;25724;719250.50;1070330.63;2013-12-02T00:00:00
2989212;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;261;;;25724;718868.44;1070023.13;2013-12-02T00:00:00
2989221;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;262;;;25724;718443.63;1070176.63;2013-12-02T00:00:00
2989239;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;263;;;25724;718463.00;1070187.25;2013-12-02T00:00:00
2989247;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;265;;;25724;718614.13;1070239.88;2013-12-02T00:00:00
2989255;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;266;;;25724;719322.63;1070373.38;2013-12-02T00:00:00
2989263;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;268;;;25724;718611.00;1070264.00;2013-12-02T00:00:00
2989271;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;269;;;25724;718724.25;1070165.38;2013-12-02T00:00:00
2989280;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;270;;;25724;718740.50;1070209.63;2013-12-02T00:00:00
2989298;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;271;;;25724;718713.21;1070383.56;2013-12-02T00:00:00
2989301;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;272;;;25724;718698.38;1070162.88;2013-12-02T00:00:00
2989310;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;273;;;25724;718649.31;1070265.63;2013-12-02T00:00:00
2989328;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;274;;;25724;719279.50;1070376.38;2013-12-02T00:00:00
2989336;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;275;;;25724;718534.63;1070212.63;2013-12-02T00:00:00
2989344;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;276;;;25724;718714.75;1070246.50;2013-12-02T00:00:00
2989352;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;279;;;25724;718984.69;1070047.75;2013-12-02T00:00:00
2989361;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;280;;;25724;718610.13;1070495.13;2013-12-02T00:00:00
2989379;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;281;;;25724;718953.13;1070022.25;2013-12-02T00:00:00
2989387;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;282;;;25724;718644.06;1070244.75;2013-12-02T00:00:00
2989395;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;284;;;25724;719119.48;1070133.13;2013-12-02T00:00:00
2989409;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;285;;;25724;718765.56;1070133.63;2013-12-02T00:00:00
2989417;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;286;;;25724;718792.69;1070266.50;2013-12-02T00:00:00
2989425;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;289;;;25724;718430.63;1070238.13;2013-12-02T00:00:00
2989433;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;290;;;25724;719163.00;1070443.00;2013-12-02T00:00:00
2989441;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;291;;;25724;719226.63;1070433.13;2013-12-02T00:00:00
2989450;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;292;;;25724;718970.31;1070138.13;2013-12-02T00:00:00
2989468;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;293;;;25724;718962.50;1070153.00;2013-12-02T00:00:00
2989476;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;295;;;25724;719207.00;1070451.00;2013-12-02T00:00:00
2989484;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;296;;;25724;718534.00;1070430.00;2013-12-02T00:00:00
2989492;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;297;;;25724;718945.44;1069990.38;2013-12-02T00:00:00
2989506;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;299;;;25724;719338.25;1070324.00;2013-12-02T00:00:00
2989549;529796;Chocerady;;;;;52027;Chocerady;;;и.p.;305;;;25724;718526.00;1070429.00;2013-12-02T00:00:00
2989565;529796;Chocerady;;;;;52027;Chocerady;;;и.ev.;18;;;25724;719699.06;1070209.88;2013-12-02T00:00:00
2989573;529796;Chocerady;;;;;52027;Chocerady;;;и.ev.;155;;;25724;718360.95;1070023.14;2019-01-10T00:00:00
2989581;529796;Chocerady;;;;;52027;Chocerady;;;и.ev.;210;;;25724;718734.00;1070555.00;2013-12-02T00:00:00
2989590;529796;Chocerady;;;;;52027;Chocerady;;;и.ev.;263;;;25724;717502.50;1069263.88;2013-12-02T00:00:00
2989603;529796;Chocerady;;;;;52051;Samechov;;;и.p.;2;;;25724;715499.44;1070061.50;2013-12-02T00:00:00
2989611;529796;Chocerady;;;;;52051;Samechov;;;и.p.;3;;;25724;715497.06;1070010.50;2013-12-02T00:00:00
2989620;529796;Chocerady;;;;;52051;Samechov;;;и.p.;7;;;25724;715592.50;1069966.25;2013-12-02T00:00:00
2989638;529796;Chocerady;;;;;52051;Samechov;;;и.p.;8;;;25724;715565.00;1070006.50;2013-12-02T00:00:00
2989646;529796;Chocerady;;;;;52051;Samechov;;;и.p.;10;;;25724;715633.50;1069684.88;2013-12-02T00:00:00
2989654;529796;Chocerady;;;;;52051;Samechov;;;и.p.;11;;;25724;715566.88;1070047.50;2013-12-02T00:00:00
2989662;529796;Chocerady;;;;;52051;Samechov;;;и.p.;16;;;25724;715587.00;1069827.00;2013-12-02T00:00:00
2989671;529796;Chocerady;;;;;52051;Samechov;;;и.p.;20;;;25724;715571.63;1069831.13;2013-12-02T00:00:00
2989689;529796;Chocerady;;;;;52051;Samechov;;;и.p.;22;;;25724;715574.69;1069863.00;2013-12-02T00:00:00
2989697;529796;Chocerady;;;;;52051;Samechov;;;и.p.;23;;;25724;715499.00;1070025.63;2013-12-02T00:00:00
2989701;529796;Chocerady;;;;;52051;Samechov;;;и.p.;25;;;25724;715537.75;1069891.75;2013-12-02T00:00:00
2989719;529796;Chocerady;;;;;52051;Samechov;;;и.p.;27;;;25724;715590.94;1069986.13;2013-12-02T00:00:00
2989727;529796;Chocerady;;;;;52051;Samechov;;;и.p.;28;;;25724;715618.69;1070057.50;2013-12-02T00:00:00
2989735;529796;Chocerady;;;;;52051;Samechov;;;и.p.;33;;;25724;715547.39;1069871.35;2020-06-17T00:00:00
2989743;529796;Chocerady;;;;;52051;Samechov;;;и.p.;35;;;25724;715484.88;1069904.88;2013-12-02T00:00:00
2989751;529796;Chocerady;;;;;52051;Samechov;;;и.p.;36;;;25724;716292.31;1069206.13;2013-12-02T00:00:00
2989760;529796;Chocerady;;;;;52051;Samechov;;;и.p.;37;;;25724;716343.38;1069150.88;2013-12-02T00:00:00
2989778;529796;Chocerady;;;;;52051;Samechov;;;и.p.;38;;;25724;716274.00;1069207.00;2013-12-02T00:00:00
2989786;529796;Chocerady;;;;;52051;Samechov;;;и.p.;39;;;25724;716464.06;1069201.13;2013-12-02T00:00:00
2989794;529796;Chocerady;;;;;52051;Samechov;;;и.p.;41;;;25724;715614.19;1069803.13;2013-12-02T00:00:00
2989808;529796;Chocerady;;;;;52051;Samechov;;;и.p.;43;;;25724;716393.88;1069140.38;2013-12-02T00:00:00
2989816;529796;Chocerady;;;;;52051;Samechov;;;и.p.;44;;;25724;715631.25;1069775.80;2015-03-10T00:00:00
2989824;529796;Chocerady;;;;;52051;Samechov;;;и.p.;45;;;25724;715626.93;1069797.79;2020-06-26T00:00:00
2989832;529796;Chocerady;;;;;52051;Samechov;;;и.p.;46;;;25724;714894.26;1069648.22;2013-12-02T00:00:00
2989841;529796;Chocerady;;;;;52051;Samechov;;;и.p.;49;;;25724;715550.00;1069812.00;2013-12-02T00:00:00
2989859;529796;Chocerady;;;;;52051;Samechov;;;и.p.;50;;;25724;716295.28;1069171.22;2021-01-20T00:00:00
2989867;529796;Chocerady;;;;;52051;Samechov;;;и.p.;51;;;25724;715574.50;1069793.63;2013-12-02T00:00:00
2989875;529796;Chocerady;;;;;52051;Samechov;;;и.p.;52;;;25724;716130.75;1069196.75;2013-12-02T00:00:00
2989883;529796;Chocerady;;;;;52051;Samechov;;;и.p.;55;;;25724;715754.63;1069821.38;2013-12-02T00:00:00
2989891;529796;Chocerady;;;;;52051;Samechov;;;и.p.;57;;;25724;716366.56;1069141.13;2013-12-02T00:00:00
2989905;529796;Chocerady;;;;;52051;Samechov;;;и.p.;59;;;25724;716247.13;1069518.13;2013-12-02T00:00:00
2989913;529796;Chocerady;;;;;52051;Samechov;;;и.p.;60;;;25724;716567.81;1069284.00;2013-12-02T00:00:00
2989921;529796;Chocerady;;;;;52051;Samechov;;;и.p.;61;;;25724;716621.63;1069201.63;2013-12-02T00:00:00
2989930;529796;Chocerady;;;;;52051;Samechov;;;и.p.;63;;;25724;716410.44;1069141.38;2013-12-02T00:00:00
2989948;529796;Chocerady;;;;;52051;Samechov;;;и.p.;65;;;25724;716220.50;1069172.63;2013-12-02T00:00:00
2989956;529796;Chocerady;;;;;52051;Samechov;;;и.p.;69;;;25724;715175.88;1069971.25;2013-12-02T00:00:00
2989964;529796;Chocerady;;;;;52051;Samechov;;;и.p.;71;;;25724;716249.94;1069249.88;2013-12-02T00:00:00
