Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
15930106;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;1;;;56802;598626.65;1108541.44;2013-12-01T00:00:00
15930114;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;2;;;56802;598615.77;1108522.63;2013-12-01T00:00:00
15930122;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;3;;;56802;598606.31;1108511.50;2013-12-01T00:00:00
15930131;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;4;;;56802;598600.65;1108506.33;2013-12-01T00:00:00
15930149;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;5;;;56802;598569.14;1108461.00;2013-12-01T00:00:00
15930157;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;6;;;56802;598614.19;1108460.62;2013-12-01T00:00:00
15930165;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;7;;;56802;598663.30;1108426.29;2013-12-01T00:00:00
15930173;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;8;;;56802;598649.01;1108350.66;2013-12-01T00:00:00
15930181;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;9;;;56802;598600.40;1108390.95;2013-12-01T00:00:00
15930190;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;10;;;56802;598574.64;1108286.15;2013-12-01T00:00:00
15930203;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;11;;;56802;598607.03;1108269.25;2013-12-01T00:00:00
15930211;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;12;;;56802;598514.72;1108204.09;2013-12-01T00:00:00
15930220;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;13;;;56802;598531.26;1108164.74;2013-12-01T00:00:00
15930238;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;14;;;56802;598435.47;1108171.19;2013-12-01T00:00:00
15930246;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;15;;;56802;598446.69;1108204.06;2013-12-01T00:00:00
15930254;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;16;;;56802;598482.56;1108264.72;2020-06-26T00:00:00
15930262;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;17;;;56802;598353.76;1108145.87;2013-12-01T00:00:00
15930271;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;18;;;56802;598335.93;1108124.96;2013-12-01T00:00:00
15930289;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;19;;;56802;598327.90;1108096.95;2013-12-01T00:00:00
15930297;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;20;;;56802;598291.13;1108063.62;2013-12-01T00:00:00
15930301;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;21;;;56802;598288.75;1107974.20;2013-12-01T00:00:00
15930319;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;22;;;56802;598238.89;1107976.92;2013-12-01T00:00:00
15930327;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;23;;;56802;598221.24;1107983.42;2013-12-01T00:00:00
15930335;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;24;;;56802;598183.63;1107991.51;2013-12-01T00:00:00
15930343;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;25;;;56802;598164.75;1107957.84;2013-12-01T00:00:00
15930351;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;26;;;56802;598123.60;1107999.01;2013-12-01T00:00:00
15930360;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;27;;;56802;598076.90;1108013.16;2013-12-01T00:00:00
15930378;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;28;;;56802;598103.91;1107965.49;2013-12-01T00:00:00
15930386;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;29;;;56802;598056.72;1107994.99;2013-12-01T00:00:00
15930394;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;30;;;56802;598036.93;1107965.82;2013-12-01T00:00:00
15930408;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;31;;;56802;598005.50;1107987.39;2013-12-01T00:00:00
15930416;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;32;;;56802;598020.97;1108019.86;2013-12-01T00:00:00
15930424;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;33;;;56802;598010.23;1108019.38;2013-12-01T00:00:00
15930432;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;34;;;56802;597961.31;1108007.25;2013-12-01T00:00:00
15930441;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;35;;;56802;597977.41;1107982.28;2013-12-01T00:00:00
15930459;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;36;;;56802;597933.12;1107968.51;2013-12-01T00:00:00
15930467;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;37;;;56802;598062.32;1107917.96;2013-12-01T00:00:00
15930475;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;38;;;56802;597844.69;1107897.75;2013-12-01T00:00:00
15930483;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;39;;;56802;597861.40;1107963.55;2013-12-01T00:00:00
15930491;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;40;;;56802;597785.14;1107985.98;2013-12-01T00:00:00
15930505;578550;Pohledy;;;;;124664;Horní Hynèina;;;è.p.;41;;;56802;597760.65;1108039.54;2013-12-01T00:00:00
