Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
9573887;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;1;;;58291;681694.00;1092681.13;2013-12-01T00:00:00
9573895;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;2;;;58291;681636.48;1092653.99;2022-04-01T00:00:00
9573909;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;3;;;58291;681674.75;1092792.75;2013-12-01T00:00:00
9573917;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;4;;;58291;681632.19;1092821.63;2013-12-01T00:00:00
9573925;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;7;;;58291;681579.44;1092784.38;2013-12-01T00:00:00
9573933;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;8;;;58291;681529.13;1092830.75;2013-12-01T00:00:00
9573941;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;9;;;58291;681485.33;1092800.20;2013-12-01T00:00:00
9573968;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;11;;;58291;681522.56;1092693.88;2013-12-01T00:00:00
9573976;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;12;;;58291;681541.44;1092676.25;2013-12-01T00:00:00
9573984;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;13;;;58291;681536.19;1092653.00;2013-12-01T00:00:00
9573992;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;14;;;58291;681529.38;1092623.38;2013-12-01T00:00:00
9574000;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;16;;;58291;681552.94;1092819.13;2013-12-01T00:00:00
9574018;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;17;;;58291;681573.36;1092703.90;2013-12-01T00:00:00
9574026;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;18;;;58291;681592.00;1092704.25;2013-12-01T00:00:00
9574034;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;19;;;58291;681522.56;1092540.13;2013-12-01T00:00:00
9574042;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;20;;;58291;681420.50;1092900.13;2013-12-01T00:00:00
9574051;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;21;;;58291;681602.69;1092719.88;2013-12-01T00:00:00
9574069;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;22;;;58291;681514.19;1092711.50;2013-12-01T00:00:00
9574077;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;23;;;58291;681519.06;1092746.38;2013-12-01T00:00:00
9574085;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;24;;;58291;681565.06;1092603.75;2013-12-01T00:00:00
9574093;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;27;;;58291;681405.06;1092733.83;2019-04-03T00:00:00
9574107;569739;Vlkanov;;;;;183997;Vlkanov;;;è.ev.;1;;;58291;;;2011-07-01T00:00:00
9574115;569739;Vlkanov;;;;;183997;Vlkanov;;;è.ev.;2;;;58291;;;2011-07-01T00:00:00
26441888;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;28;;;58291;681535.00;1092870.00;2013-12-01T00:00:00
27241068;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;15;;;58291;681585.00;1092737.00;2013-12-01T00:00:00
27684091;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;29;;;58291;;;2011-07-01T00:00:00
30942284;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;10;;;58291;681440.75;1092693.88;2013-12-01T00:00:00
30942292;569739;Vlkanov;;;;;183997;Vlkanov;;;è.p.;49;;;58291;681498.00;1092771.50;2013-12-01T00:00:00
