Kód ADM;Kód obce;Název obce;Kód MOMC;Název MOMC;Kód obvodu Prahy;Název obvodu Prahy;Kód èásti obce;Název èásti obce;Kód ulice;Název ulice;Typ SO;Èíslo domovní;Èíslo orientaèní;Znak èísla orientaèního;PSÈ;Souøadnice Y;Souøadnice X;Platí Od
20063539;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;1;;;39601;689727.94;1104909.25;2013-12-04T00:00:00
20063547;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;2;;;39601;689681.27;1104933.12;2013-12-04T00:00:00
20063555;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;3;;;39601;690148.50;1103871.25;2013-12-04T00:00:00
20063563;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;4;;;39601;690264.38;1103539.00;2013-12-04T00:00:00
20063571;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;5;;;39601;689699.06;1104992.13;2013-12-04T00:00:00
20063580;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;6;;;39601;689663.13;1104983.50;2013-12-04T00:00:00
20063598;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;7;;;39601;689652.88;1105034.38;2013-12-04T00:00:00
20063601;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;8;;;39601;689605.06;1105033.25;2013-12-04T00:00:00
20063610;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;9;;;39601;689686.06;1105085.38;2013-12-04T00:00:00
20063628;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;10;;;39601;689686.44;1105098.75;2013-12-04T00:00:00
20063636;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;11;;;39601;689729.31;1105123.38;2013-12-04T00:00:00
20063644;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;12;;;39601;689751.63;1105121.75;2013-12-04T00:00:00
20063652;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;13;;;39601;689789.56;1105096.38;2013-12-04T00:00:00
20063661;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;14;;;39601;689801.00;1105069.00;2013-12-04T00:00:00
20063679;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;15;;;39601;689755.94;1105029.25;2013-12-04T00:00:00
20063687;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;16;;;39601;689869.75;1105216.88;2013-12-04T00:00:00
20063695;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;17;;;39601;689761.13;1104947.50;2013-12-04T00:00:00
20063709;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;18;;;39601;689793.50;1104862.63;2013-12-04T00:00:00
20063717;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;19;;;39601;689799.00;1104833.00;2013-12-04T00:00:00
20063725;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;20;;;39601;690123.00;1103761.50;2013-12-04T00:00:00
20063733;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;23;;;39601;689838.13;1105185.75;2013-12-04T00:00:00
20063741;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;24;;;39601;689738.71;1104886.66;2016-08-30T00:00:00
20063750;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;25;;;39601;689858.56;1104489.25;2013-12-04T00:00:00
20063768;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;26;;;39601;689690.81;1104945.50;2013-12-04T00:00:00
20063776;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;27;;;39601;689643.38;1104994.50;2013-12-04T00:00:00
20063784;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;28;;;39601;689716.06;1105111.00;2013-12-04T00:00:00
20063792;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;29;;;39601;689792.69;1105127.25;2013-12-04T00:00:00
20063806;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;30;;;39601;690157.69;1103595.00;2013-12-04T00:00:00
20063814;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;31;;;39601;689746.50;1104991.38;2013-12-04T00:00:00
20063822;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;32;;;39601;689231.88;1105260.88;2013-12-04T00:00:00
20063831;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;33;;;39601;690055.05;1104490.16;2013-12-04T00:00:00
20063849;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;34;;;39601;689819.19;1104745.63;2013-12-04T00:00:00
20063865;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;37;;;39601;690238.06;1103764.63;2013-12-04T00:00:00
20063873;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;38;;;39601;690257.88;1103615.63;2013-12-04T00:00:00
20063881;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;39;;;39601;689608.63;1105113.38;2013-12-04T00:00:00
20063890;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;40;;;39601;689748.63;1104846.38;2013-12-04T00:00:00
20063903;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;41;;;39601;689775.13;1105108.38;2013-12-04T00:00:00
20063911;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;42;;;39601;690137.07;1103772.96;2013-12-04T00:00:00
20063920;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;43;;;39601;689807.88;1105149.50;2013-12-04T00:00:00
20063938;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;44;;;39601;689836.06;1105052.25;2013-12-04T00:00:00
20063946;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;45;;;39601;689736.20;1105083.53;2014-09-02T00:00:00
20063954;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;46;;;39601;689796.63;1104838.13;2013-12-04T00:00:00
20063962;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;47;;;39601;689709.00;1104982.00;2013-12-04T00:00:00
20063971;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;48;;;39601;689691.65;1104930.08;2013-12-04T00:00:00
20063989;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;49;;;39601;689684.44;1105073.88;2013-12-04T00:00:00
20063997;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;50;;;39601;689803.02;1104983.48;2013-12-04T00:00:00
26121557;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;53;;;39601;689854.00;1104614.00;2013-12-04T00:00:00
26383586;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;52;;;39601;689844.00;1104648.00;2013-12-04T00:00:00
26383594;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;54;;;39601;689729.00;1105159.00;2013-12-04T00:00:00
26618320;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;55;;;39601;689882.00;1104988.00;2013-12-04T00:00:00
26828561;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;51;;;39601;689638.00;1105014.00;2013-12-04T00:00:00
27779866;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;56;;;39601;689872.73;1104587.98;2013-12-04T00:00:00
72187484;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;58;;;39601;689804.62;1104627.44;2014-02-21T00:00:00
72282851;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;36;;;39601;689877.26;1104450.43;2014-02-28T00:00:00
79316263;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;57;;;39601;689613.00;1105055.56;2019-04-23T00:00:00
81817894;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;60;;;39601;689354.73;1105010.96;2021-05-17T00:00:00
82286370;547883;Hojanovice;;;;;40631;Hojanovice;;;è.p.;59;;;39601;689360.77;1105036.52;2021-11-24T00:00:00
